absorbance_3.6_1,3.6_1,3.6_2,3.6_3,3.6_4,3.6_5,5.12_1,5.12_2,5.12_3,5.12_4,5.12_5,5.12_6
1121.404,0.09266238,0.1105693,0.0971856,0.1071291,0.1233213,0.1245344,0.1005342,0.08430195,0.1318199,0.1046547,0.09422764
1121.886,0.09181271,0.1091211,0.09587219,0.1058727,0.1221313,0.1232362,0.09940533,0.08300647,0.1306223,0.103273,0.09319605
1122.368,0.09090379,0.1076895,0.09461094,0.1045696,0.1210462,0.1219369,0.0982397,0.08173004,0.1294052,0.1018052,0.09217258
1122.85,0.08989409,0.1062899,0.09338978,0.1032355,0.1200733,0.1206401,0.09705812,0.08048359,0.1281797,0.1002832,0.09110804
1123.332,0.08875762,0.1049345,0.0921869,0.1018979,0.119184,0.1193459,0.09588434,0.07926071,0.1269559,0.09875259,0.08996202
1123.814,0.08750411,0.1036427,0.09098616,0.1005898,0.1183296,0.1180598,0.09474625,0.07805291,0.125743,0.09726898,0.08871987
1124.296,0.08618282,0.1024424,0.08978708,0.09934228,0.1174652,0.116798,0.09367482,0.07686512,0.1245531,0.09589052,0.08739743
1124.778,0.0848783,0.1013675,0.08861019,0.09818098,0.1165642,0.1155895,0.09269977,0.07572117,0.1234041,0.09467268,0.08604078
1125.26,0.08368339,0.1004439,0.08749424,0.09712209,0.1156298,0.1144692,0.09183676,0.07465506,0.1223184,0.09365318,0.08471496
1125.743,0.0826744,0.09968184,0.08648866,0.09617498,0.1146901,0.1134692,0.09108281,0.07369787,0.1213215,0.09284793,0.08349108
1126.225,0.08189633,0.09907633,0.08564858,0.09534863,0.1137933,0.1126167,0.09041637,0.07286651,0.1204409,0.09225272,0.08243892
1126.707,0.08135065,0.09861444,0.08502056,0.09465516,0.1129925,0.1119295,0.08980852,0.07215993,0.1197015,0.09184915,0.08161185
1127.189,0.08100684,0.09828775,0.08463693,0.0941145,0.1123402,0.1114204,0.08923736,0.0715678,0.1191255,0.09161489,0.08104531
1127.671,0.08081952,0.0981031,0.08451277,0.09375404,0.1118852,0.1111026,0.08870272,0.07108666,0.1187346,0.0915329,0.08075844
1128.153,0.08075465,0.09808352,0.08464293,0.09360192,0.1116641,0.1109912,0.08823296,0.07073304,0.1185489,0.09159803,0.08075313
1128.635,0.08080228,0.09826076,0.08500576,0.09368237,0.1117001,0.1111021,0.08788207,0.07054883,0.1185899,0.09181682,0.0810198
1129.117,0.08098295,0.09866264,0.08556989,0.09401062,0.1119988,0.1114477,0.08772013,0.07059518,0.1188809,0.09220371,0.08154005
1129.599,0.08133623,0.0992977,0.08630489,0.09458843,0.1125445,0.1120292,0.08780953,0.07092933,0.1194411,0.09277241,0.08229132
1130.082,0.08190766,0.1001522,0.08718677,0.09540679,0.1133037,0.112836,0.08819498,0.07158928,0.1202813,0.09353099,0.08324909
1130.564,0.08273181,0.1011943,0.08820374,0.09644737,0.114232,0.1138464,0.08889358,0.07257876,0.1213958,0.09447764,0.08438982
1131.046,0.08382171,0.1023914,0.0893565,0.09768944,0.1152912,0.1150383,0.08989473,0.07386781,0.1227599,0.09560135,0.08569704
1131.528,0.08516964,0.1037232,0.09065443,0.09911194,0.1164604,0.1163968,0.09116949,0.07540372,0.1243294,0.09688498,0.08716267
1132.01,0.08675458,0.1051935,0.09210826,0.1006968,0.1177455,0.1179218,0.09268178,0.07713206,0.1260483,0.09830976,0.08878922
1132.492,0.08855365,0.1068265,0.09372403,0.10243,0.1191753,0.1196272,0.0944014,0.07901914,0.1278669,0.09986129,0.09058644
1132.974,0.09054579,0.1086557,0.0954995,0.1043002,0.1207893,0.121533,0.09630562,0.0810581,0.1297489,0.1015297,0.0925646
1133.456,0.09271301,0.1107042,0.09742372,0.1062961,0.1226157,0.123653,0.09837778,0.08326779,0.1316846,0.1033117,0.09472539
1133.938,0.09503595,0.1129701,0.0994828,0.1084078,0.1246542,0.1259839,0.1006023,0.08567475,0.1336899,0.1052092,0.09705631
1134.421,0.09748428,0.1154212,0.1016633,0.1106253,0.1268685,0.1285017,0.1029564,0.08829661,0.1358013,0.1072284,0.0995266
1134.903,0.1000158,0.1180021,0.1039574,0.1129427,0.1291943,0.1311667,0.1054081,0.09112439,0.1380609,0.1093783,0.1020932
1135.385,0.1025858,0.1206562,0.1063638,0.1153592,0.1315635,0.1339378,0.1079225,0.09411988,0.1405003,0.1116673,0.1047154
1135.867,0.1051521,0.1233354,0.1088829,0.1178804,0.1339215,0.136781,0.1104659,0.09721623,0.1431292,0.1141009,0.107362
1136.349,0.1076893,0.1260141,0.11151,0.1205148,0.1362479,0.1396766,0.1130154,0.1003342,0.1459275,0.1166749,0.1100216
1136.831,0.1101928,0.1286852,0.1142283,0.1232661,0.1385561,0.1426146,0.1155628,0.1033999,0.1488474,0.1193698,0.1127
1137.313,0.1126716,0.1313456,0.1170035,0.1261246,0.1408794,0.1455814,0.1181119,0.106349,0.1518169,0.1221459,0.1154097
1137.795,0.1151369,0.1339824,0.1197874,0.1290596,0.143247,0.1485477,0.1206705,0.1091386,0.1547547,0.1249443,0.1181546
1138.278,0.1175894,0.136566,0.122528,0.1320199,0.1456641,0.1514657,0.1232439,0.1117497,0.1575871,0.127698,0.1209191
1138.76,0.1200123,0.1390517,0.125176,0.1349324,0.1481025,0.1542724,0.1258273,0.1141847,0.1602525,0.130337,0.1236633
1139.242,0.1223738,0.1413963,0.1276988,0.1377189,0.1505072,0.1569113,0.1284042,0.1164657,0.1627173,0.1328076,0.1263331
1139.724,0.1246402,0.1435748,0.1300823,0.14031,0.1528151,0.1593518,0.130948,0.1186274,0.1649755,0.1350806,0.1288759
1140.206,0.1267835,0.1455878,0.1323254,0.1426522,0.1549684,0.161599,0.1334219,0.1207097,0.1670437,0.1371495,0.1312518
1140.688,0.1287919,0.1474594,0.134429,0.1447197,0.1569335,0.163692,0.1357843,0.1227424,0.1689497,0.1390246,0.133446
1141.17,0.1306664,0.149222,0.1363856,0.1465126,0.1587011,0.1656858,0.1379911,0.1247346,0.1707199,0.1407194,0.1354651
1141.652,0.1324108,0.1509008,0.1381727,0.1480538,0.1602826,0.1676334,0.1399944,0.1266695,0.1723708,0.1422421,0.137329
1142.135,0.1340229,0.1524985,0.1397603,0.1493814,0.1617016,0.1695626,0.1417544,0.1285091,0.1739039,0.1435923,0.1390569
1142.617,0.1354895,0.1539945,0.1411218,0.1505437,0.1629885,0.1714711,0.1432444,0.130207,0.1753105,0.1447671,0.1406593
1143.099,0.1367899,0.1553537,0.1422497,0.1515958,0.1641784,0.1733313,0.1444596,0.1317223,0.1765776,0.1457721,0.1421343
1143.581,0.1379095,0.1565433,0.1431647,0.1525868,0.1653061,0.175104,0.145421,0.133038,0.1776981,0.1466282,0.1434708
1144.063,0.1388521,0.1575452,0.1439146,0.153556,0.1664034,0.176751,0.1461743,0.1341627,0.1786737,0.1473727,0.1446544
1144.545,0.1396481,0.1583632,0.1445648,0.1545246,0.1674916,0.1782404,0.1467828,0.1351277,0.1795153,0.1480532,0.1456724
1145.027,0.1403487,0.1590205,0.1451746,0.1554898,0.1685719,0.1795501,0.1473098,0.1359714,0.1802393,0.1487097,0.1465193
1145.509,0.1410164,0.1595551,0.145788,0.1564267,0.1696213,0.1806613,0.1478132,0.1367298,0.1808654,0.1493668,0.147198
1145.991,0.1417081,0.1600155,0.1464258,0.1572957,0.1705954,0.181559,0.148338,0.1374301,0.1814154,0.1500275,0.1477242
1146.474,0.1424552,0.1604503,0.1470867,0.158059,0.1714461,0.1822379,0.1489124,0.1380891,0.1819133,0.1506786,0.1481248
1146.956,0.1432599,0.1609107,0.1477587,0.1586914,0.1721356,0.1827109,0.1495511,0.1387219,0.1823884,0.1513007,0.1484428
1147.438,0.1440948,0.1614442,0.1484297,0.1591933,0.1726552,0.1830193,0.1502562,0.1393465,0.1828741,0.1518809,0.1487347
1147.92,0.1449169,0.1620825,0.1490959,0.1595912,0.1730297,0.1832273,0.1510166,0.1399833,0.1834,0.1524211,0.1490595
1148.402,0.1456788,0.1628366,0.1497634,0.159933,0.1733126,0.1834185,0.1518063,0.1406516,0.1839883,0.1529372,0.1494748
1148.884,0.1463457,0.1636879,0.1504459,0.1602768,0.1735684,0.1836762,0.1525855,0.1413623,0.1846445,0.1534552,0.1500229
1149.366,0.1469046,0.1645933,0.1511588,0.1606726,0.1738498,0.1840595,0.1533097,0.1421136,0.1853568,0.1540001,0.1507203
1149.848,0.1473664,0.165493,0.1519175,0.1611582,0.1741912,0.1846007,0.1539376,0.1428932,0.1861004,0.1545937,0.1515578
1150.331,0.1477636,0.1663335,0.1527342,0.1617515,0.1746024,0.1852983,0.1544484,0.1436864,0.1868472,0.1552483,0.1525024
1150.813,0.1481388,0.1670879,0.1536155,0.1624509,0.1750778,0.1861294,0.154852,0.1444854,0.1875783,0.1559686,0.153509
1151.295,0.1485401,0.1677648,0.1545603,0.1632389,0.1756069,0.1870582,0.1551924,0.145293,0.1882889,0.1567516,0.154527
1151.777,0.1490072,0.1684038,0.1555544,0.1640886,0.1761843,0.1880472,0.1555368,0.146118,0.1889883,0.1575863,0.1555133
1152.259,0.149563,0.169054,0.1565696,0.1649697,0.1768102,0.1890614,0.1559515,0.1469634,0.1896913,0.1584535,0.156438
1152.741,0.1502132,0.1697525,0.1575604,0.1658497,0.1774864,0.1900606,0.1564886,0.1478153,0.1904086,0.159321,0.1572838
1153.223,0.1509444,0.1705019,0.158475,0.1667019,0.1782072,0.1910003,0.1571651,0.1486368,0.1911385,0.1601495,0.1580473
1153.705,0.1517313,0.1712691,0.1592704,0.1675092,0.1789567,0.1918359,0.1579633,0.1493795,0.1918667,0.1608994,0.1587368
1154.188,0.1525399,0.1719956,0.159923,0.1682654,0.1797081,0.1925301,0.1588386,0.1499959,0.1925716,0.1615379,0.1593718
1154.67,0.153338,0.1726258,0.1604421,0.1689758,0.1804329,0.1930721,0.1597378,0.1504655,0.1932352,0.1620515,0.1599796
1155.152,0.1540993,0.1731308,0.1608653,0.1696537,0.1811091,0.1934871,0.1606158,0.1508055,0.1938514,0.1624491,0.1605873
1155.634,0.1548038,0.1735186,0.1612469,0.1703131,0.1817243,0.1938375,0.1614405,0.1510703,0.1944264,0.1627589,0.1612151
1156.116,0.155438,0.1738302,0.1616326,0.170961,0.1822759,0.1942015,0.1621939,0.1513304,0.194973,0.1630158,0.1618638
1156.598,0.1559928,0.1741191,0.1620409,0.1715928,0.1827645,0.1946467,0.1628635,0.1516458,0.1955013,0.1632498,0.1625109
1157.08,0.1564616,0.1744336,0.162456,0.1721917,0.183188,0.1952064,0.1634327,0.1520466,0.1960104,0.1634784,0.1631102
1157.562,0.1568413,0.1747975,0.1628351,0.1727361,0.1835415,0.1958631,0.1638802,0.1525221,0.1964861,0.1637033,0.1636066
1158.044,0.1571345,0.1752102,0.16313,0.1732064,0.1838224,0.1965557,0.1641837,0.1530291,0.1969067,0.1639168,0.1639535
1158.526,0.1573505,0.1756551,0.1633073,0.1735898,0.1840377,0.197198,0.1643284,0.1535096,0.1972508,0.1641094,0.1641272
1159.009,0.1575026,0.1761127,0.1633671,0.173882,0.1842067,0.1977158,0.1643149,0.1539153,0.1975074,0.164276,0.1641375
1159.491,0.1576023,0.1765669,0.1633407,0.1740823,0.1843565,0.1980663,0.1641593,0.154217,0.1976768,0.1644156,0.1640214
1159.973,0.1576527,0.1770018,0.1632777,0.1741863,0.1845096,0.1982471,0.1638869,0.1544037,0.1977668,0.1645272,0.1638303
1160.455,0.1576433,0.1773962,0.1632199,0.1741821,0.1846676,0.198284,0.1635216,0.1544736,0.197783,0.1646043,0.163606
1160.937,0.1575514,0.1777133,0.1631864,0.1740528,0.1848026,0.1982115,0.1630796,0.1544221,0.1977221,0.1646338,0.1633716
1161.419,0.1573496,0.1779015,0.1631653,0.1737843,0.1848598,0.1980497,0.1625692,0.1542386,0.1975697,0.1645987,0.1631266
1161.901,0.1570204,0.1779114,0.1631232,0.1733756,0.1847797,0.1977943,0.1619964,0.1539136,0.1973056,0.164487,0.1628557
1162.383,0.1565645,0.17771,0.1630187,0.1728458,0.1845171,0.1974204,0.1613725,0.153451,0.1969126,0.1642969,0.1625421
1162.865,0.156008,0.1772992,0.1628178,0.1722313,0.1840647,0.1968981,0.1607182,0.1528782,0.1963854,0.1640376,0.1621774
1163.348,0.1553919,0.1767167,0.1625037,0.1715724,0.183456,0.1962106,0.1600578,0.1522412,0.1957353,0.1637212,0.1617648
1163.83,0.1547633,0.1760256,0.1620717,0.1709018,0.1827557,0.1953637,0.1594103,0.1515942,0.1949882,0.163354,0.1613109
1164.312,0.1541561,0.1752901,0.1615212,0.1702326,0.1820337,0.1943869,0.1587778,0.1509753,0.1941798,0.1629281,0.1608144
1164.794,0.1535794,0.1745499,0.1608498,0.169556,0.1813353,0.1933202,0.1581418,0.1503887,0.1933451,0.1624237,0.1602596
1165.276,0.1530157,0.1738126,0.1600525,0.1688508,0.1806708,0.1922066,0.1574666,0.1498003,0.192518,0.1618177,0.1596161
1165.758,0.1524273,0.1730561,0.1591307,0.1680964,0.180013,0.1910792,0.1567145,0.1491481,0.1917246,0.1610993,0.1588508
1166.24,0.1517739,0.1722506,0.1581012,0.1672851,0.1793187,0.1899579,0.1558638,0.1483711,0.1909794,0.1602796,0.1579448
1166.722,0.1510217,0.1713758,0.1570044,0.1664245,0.1785484,0.1888539,0.1549163,0.1474279,0.1902835,0.1593924,0.1569021
1167.205,0.1501584,0.1704382,0.1558977,0.1655307,0.1776898,0.1877734,0.1538998,0.1463163,0.189619,0.1584804,0.1557521
1167.687,0.1491932,0.1694668,0.1548388,0.164615,0.1767628,0.1867207,0.1528529,0.1450703,0.1889505,0.1575733,0.1545364
1168.169,0.1481541,0.1685016,0.153872,0.1636746,0.1758144,0.1856976,0.1518133,0.1437472,0.1882246,0.1566763,0.1532961
1168.651,0.1470784,0.1675708,0.1530098,0.16269,0.1748985,0.1846992,0.1508009,0.142404,0.1873848,0.1557646,0.1520548
1169.133,0.1460025,0.1666774,0.1522309,0.1616356,0.1740561,0.1837116,0.1498147,0.1410788,0.1863881,0.1547996,0.150814
1169.615,0.144956,0.1657961,0.1514869,0.160493,0.1733055,0.1827105,0.1488377,0.1397877,0.1852177,0.1537488,0.1495603
1170.097,0.1439543,0.1648846,0.1507213,0.1592669,0.1726368,0.1816683,0.1478499,0.138527,0.1838946,0.1526112,0.148277
1170.579,0.1429956,0.1639036,0.1498889,0.1579883,0.1720192,0.1805625,0.1468393,0.1372856,0.1824717,0.1514224,0.1469575
1171.062,0.1420609,0.1628285,0.1489625,0.1567111,0.1714088,0.1793825,0.1458069,0.1360555,0.181022,0.1502486,0.1456109
1171.544,0.1411206,0.1616609,0.1479391,0.1554929,0.1707629,0.1781348,0.1447649,0.134838,0.1796131,0.1491554,0.1442579
1172.026,0.1401432,0.1604245,0.1468313,0.1543774,0.1700464,0.1768407,0.1437285,0.1336423,0.1782896,0.1481811,0.1429213
1172.508,0.1391055,0.1591567,0.145661,0.1533854,0.1692346,0.1755311,0.1427084,0.13248,0.1770667,0.1473193,0.1416178
1172.99,0.138005,0.1578956,0.14445,0.1525091,0.168319,0.1742361,0.1417058,0.1313573,0.1759325,0.1465187,0.1403511
1173.472,0.1368636,0.1566744,0.1432199,0.1517182,0.1673084,0.1729787,0.1407117,0.1302719,0.1748605,0.1457011,0.1391153
1173.954,0.1357245,0.1555201,0.1419929,0.150969,0.1662307,0.1717705,0.139712,0.1292118,0.1738225,0.144788,0.1379015
1174.436,0.1346351,0.1544512,0.1407905,0.1502186,0.1651274,0.1706102,0.1386925,0.1281585,0.1728002,0.1437333,0.1367054
1174.918,0.1336306,0.153479,0.139632,0.1494295,0.1640467,0.169486,0.1376418,0.1270902,0.1717842,0.1425338,0.13553
1175.401,0.1327182,0.1526048,0.1385295,0.1485733,0.1630325,0.1683795,0.1365528,0.1259832,0.1707683,0.1412274,0.1343816
1175.883,0.131871,0.1518151,0.1374825,0.1476341,0.1621084,0.1672712,0.1354233,0.1248185,0.1697426,0.1398726,0.1332626
1176.365,0.1310354,0.1510787,0.1364766,0.146607,0.1612729,0.1661436,0.1342576,0.1235814,0.1686888,0.1385291,0.1321637
1176.847,0.1301466,0.1503461,0.1354863,0.1454989,0.1604971,0.1649837,0.1330679,0.1222671,0.1675829,0.1372403,0.131061
1177.329,0.1291548,0.1495618,0.1344838,0.1443268,0.1597352,0.1637851,0.1318738,0.1208833,0.1664044,0.1360228,0.1299231
1177.811,0.1280365,0.1486696,0.1334452,0.1431138,0.1589345,0.1625464,0.1307018,0.1194512,0.1651437,0.1348711,0.128717
1178.293,0.1268027,0.1476267,0.1323563,0.1418822,0.1580492,0.1612691,0.1295774,0.1180012,0.1638077,0.1337651,0.1274198
1178.775,0.1254872,0.1464135,0.1312137,0.1406435,0.1570535,0.1599547,0.1285148,0.116562,0.1624156,0.132681,0.1260267
1179.258,0.1241353,0.145032,0.1300201,0.1393949,0.155941,0.1586016,0.1275093,0.1151532,0.1609936,0.1315975,0.1245513
1179.74,0.1227845,0.1435033,0.1287785,0.1381202,0.1547225,0.1572037,0.1265336,0.113776,0.159564,0.1305011,0.1230214
1180.222,0.1214535,0.1418583,0.1274889,0.1367992,0.1534173,0.1557533,0.1255459,0.1124134,0.1581397,0.1293875,0.1214694
1180.704,0.1201443,0.1401348,0.1261483,0.1354183,0.1520483,0.1542437,0.1244989,0.1110359,0.1567244,0.1282617,0.1199269
1181.186,0.1188497,0.1383727,0.1247544,0.1339819,0.1506362,0.1526741,0.1233572,0.1096139,0.1553164,0.1271367,0.1184192
1181.668,0.1175636,0.1366094,0.1233099,0.132512,0.1491967,0.1510526,0.1221098,0.1081319,0.1539142,0.1260291,0.1169607
1182.15,0.116288,0.1348825,0.1218255,0.1310441,0.147743,0.1493967,0.1207721,0.1065935,0.1525191,0.1249549,0.1155595
1182.632,0.1150332,0.1332231,0.1203185,0.129611,0.1462841,0.14773,0.1193797,0.1050222,0.1511349,0.1239207,0.1142162
1183.115,0.11381,0.1316502,0.1188072,0.1282288,0.1448257,0.1460761,0.1179742,0.1034511,0.1497637,0.1229181,0.1129269
1183.597,0.1126226,0.1301685,0.1173082,0.1268935,0.1433697,0.1444579,0.1165937,0.1019147,0.1484047,0.121921,0.1116842
1184.079,0.1114614,0.1287674,0.1158333,0.1255849,0.1419157,0.1428938,0.1152629,0.1004373,0.1470543,0.1208911,0.1104782
1184.561,0.1103032,0.1274268,0.1143894,0.1242803,0.140463,0.1413956,0.1139927,0.09902743,0.1457119,0.1197898,0.1092977
1185.043,0.1091193,0.1261244,0.1129827,0.1229674,0.1390158,0.1399741,0.1127867,0.09768362,0.1443866,0.118589,0.1081334
1185.525,0.1078848,0.1248474,0.1116202,0.1216535,0.1375869,0.1386359,0.1116464,0.09639771,0.143101,0.1172853,0.1069782
1186.007,0.1065871,0.1235968,0.1103101,0.1203622,0.1361976,0.137382,0.1105735,0.09516145,0.1418867,0.1159026,0.105829
1186.489,0.1052307,0.1223871,0.1090596,0.1191234,0.1348791,0.1362061,0.1095663,0.09397078,0.1407776,0.1144895,0.1046869
1186.971,0.1038364,0.1212368,0.1078715,0.1179571,0.1336624,0.1350939,0.1086151,0.09282699,0.139795,0.1131042,0.1035577
1187.453,0.1024365,0.1201578,0.1067429,0.1168644,0.1325714,0.1340255,0.1076989,0.09173431,0.1389381,0.1118003,0.1024498
1187.936,0.1010713,0.1191471,0.105667,0.1158281,0.1316156,0.1329804,0.1067873,0.09069805,0.1381817,0.1106191,0.101375
1188.418,0.09977918,0.1181856,0.1046385,0.1148243,0.1307861,0.1319465,0.1058501,0.08972231,0.1374839,0.1095799,0.1003459
1188.9,0.09859434,0.1172453,0.1036592,0.1138366,0.1300556,0.1309253,0.1048695,0.08880885,0.1368,0.1086838,0.09937462
1189.382,0.09754362,0.1163009,0.1027414,0.1128681,0.1293835,0.1299352,0.10385,0.08795729,0.1360954,0.1079179,0.09847201
1189.864,0.09664004,0.1153436,0.101904,0.1119411,0.1287281,0.1290048,0.1028196,0.087166,0.1353598,0.107262,0.09764476
1190.346,0.09588178,0.1143851,0.1011668,0.1110896,0.1280552,0.1281642,0.1018239,0.08643092,0.1346062,0.1066921,0.09689362
1190.828,0.0952495,0.113457,0.1005402,0.1103434,0.1273455,0.1274331,0.1009136,0.08574584,0.133866,0.1061817,0.09621426
1191.31,0.09471102,0.1125965,0.1000188,0.109712,0.1266017,0.1268103,0.1001248,0.08510299,0.1331734,0.1057059,0.09559882
1191.792,0.09422566,0.1118366,0.09957866,0.1091807,0.1258461,0.1262711,0.09947347,0.08449423,0.1325554,0.1052421,0.09503777
1192.275,0.09375435,0.1111948,0.09918277,0.1087129,0.1251182,0.1257718,0.09894966,0.08391383,0.1320235,0.1047744,0.09452276
1192.757,0.09327234,0.1106692,0.09879325,0.1082675,0.1244603,0.1252663,0.09852635,0.08336052,0.131571,0.1042982,0.09404723
1193.239,0.09277307,0.1102431,0.09837884,0.1078097,0.1239114,0.1247161,0.09816772,0.08283786,0.1311774,0.1038209,0.0936055
1193.721,0.09227015,0.1098914,0.09792362,0.1073235,0.1234926,0.1241043,0.09783942,0.08235203,0.1308139,0.1033593,0.09318872
1194.203,0.09178926,0.1095924,0.09742706,0.1068123,0.1232003,0.1234398,0.09751657,0.08190648,0.1304524,0.1029298,0.0927835
1194.685,0.09135725,0.1093262,0.09689985,0.106291,0.1230034,0.122752,0.09718171,0.08149712,0.1300659,0.102541,0.09236909
1195.167,0.09099016,0.1090752,0.09635578,0.1057756,0.1228473,0.1220802,0.09682264,0.0811086,0.1296316,0.1021858,0.09192041
1195.649,0.09068525,0.1088199,0.09580609,0.1052727,0.1226702,0.1214555,0.09643042,0.08071727,0.1291339,0.1018415,0.09141581
1196.132,0.09041964,0.1085345,0.09525797,0.1047777,0.1224108,0.1208949,0.09599767,0.0802931,0.1285627,0.1014743,0.0908419
1196.614,0.09015626,0.1081901,0.09471576,0.1042783,0.1220276,0.1203933,0.09552183,0.07980897,0.1279184,0.1010504,0.0902015
1197.096,0.0898572,0.1077635,0.09418377,0.1037611,0.1215092,0.1199288,0.0950074,0.07924783,0.1272112,0.1005489,0.08951341
1197.578,0.08948979,0.107246,0.09366783,0.1032166,0.1208763,0.1194689,0.0944674,0.07860546,0.1264617,0.09996442,0.08881041
1198.06,0.08903659,0.106651,0.09317318,0.1026416,0.1201766,0.1189822,0.09391911,0.07789212,0.1256956,0.09930867,0.0881278
1198.542,0.08849789,0.1060108,0.09270118,0.1020367,0.1194677,0.1184492,0.0933769,0.07712695,0.1249365,0.09860254,0.08749297
1199.024,0.08788851,0.1053713,0.09224597,0.1014032,0.1188073,0.1178638,0.09284693,0.07633607,0.1242032,0.09787019,0.08691961
1199.506,0.08723347,0.1047741,0.09179461,0.1007417,0.1182353,0.1172345,0.09232342,0.07554646,0.1235055,0.0971325,0.08640431
1199.989,0.08656096,0.1042431,0.09133349,0.1000537,0.1177668,0.1165788,0.0917932,0.07478297,0.1228481,0.09640667,0.08593327
1200.471,0.08590137,0.1037789,0.09085317,0.09934714,0.1173926,0.1159185,0.09124219,0.07406944,0.1222359,0.09571164,0.08548671
1200.953,0.08527994,0.1033601,0.09035613,0.09863947,0.1170851,0.1152719,0.0906665,0.07342382,0.1216791,0.09507011,0.08504952
1201.435,0.08471473,0.1029551,0.08985719,0.09795552,0.1168091,0.1146501,0.09007637,0.07285576,0.1211944,0.09450764,0.08461395
1201.917,0.08421386,0.1025335,0.08937945,0.09732483,0.1165282,0.1140572,0.08949802,0.07236329,0.1208021,0.09404887,0.08417889
1202.399,0.08377281,0.1020796,0.08894265,0.09676962,0.1162162,0.1134901,0.08896407,0.07193089,0.1205168,0.09370719,0.08374596
1202.881,0.08337645,0.1015955,0.0885543,0.09629754,0.1158587,0.1129424,0.088504,0.07153185,0.1203392,0.09347774,0.08331569
