absorbance_1.11_1A,1.11_1A,1.11_2A,1.11_3A,1.11_4A,1.11_5A,6.9_1,6.9_2,6.9_2_NoCbbes_DiffDrop_Drop1,6.9_2_NoCbbes_DiffDrop_Drop2_1,6.9_2_NoCbbes_DiffDrop_Drop2_2,6.9_2_NoCbbes_DiffDrop_Drop2_3,6.9_2_NoCbbes_SameDrop_1,6.9_2_NoCbbes_SameDrop_2,6.9_3,6.9_4,6.9_5
3004.551,0.05506694,0.06885511,0.09914666,0.0407668,0.08541365,0.08656993,0.08935041,0.09235418,0.03327074,0.08748501,0.1148804,0.07126369,0.08006365,0.06702206,0.04177199,0.0390348
3005.033,0.05499186,0.06879231,0.09936617,0.04067837,0.08556999,0.08660512,0.08943946,0.09237128,0.0333543,0.08752145,0.1149942,0.07139593,0.08006721,0.06692486,0.04180502,0.03895497
3005.516,0.05488065,0.06872331,0.09948868,0.04057077,0.08567885,0.08662733,0.08949276,0.0923987,0.03343934,0.08755673,0.1150669,0.07150587,0.08006698,0.06682986,0.04183266,0.03878196
3005.998,0.05474059,0.06867111,0.09951158,0.04045767,0.08572759,0.08663543,0.08950456,0.09242716,0.03351368,0.08757389,0.1150802,0.0715778,0.08007846,0.06674719,0.04184205,0.03853872
3006.48,0.05457684,0.06864538,0.09944616,0.04034749,0.08571064,0.08662163,0.08946844,0.09244053,0.033568,0.08755495,0.1150254,0.07160026,0.08010986,0.06667628,0.04182114,0.03825777
3006.962,0.05439229,0.06863791,0.09931338,0.04024275,0.08563147,0.08657303,0.08937493,0.09241744,0.03359613,0.08748391,0.114903,0.07156727,0.08015808,0.06660518,0.04176228,0.03797366
3007.444,0.05418882,0.06862479,0.09913538,0.04014021,0.08550316,0.08647577,0.08921418,0.09233771,0.03359587,0.08735017,0.1147201,0.07147744,0.08020773,0.06651558,0.04166324,0.03771107
3007.926,0.05396958,0.06857523,0.09893012,0.04003227,0.08534443,0.08631724,0.08898059,0.09218642,0.03356724,0.0871498,0.1144874,0.07133134,0.08023483,0.06638932,0.04152621,0.03747884
3008.408,0.05373991,0.06845914,0.098708,0.0399094,0.08517597,0.08608817,0.08867684,0.09195662,0.03350823,0.08688542,0.1142169,0.07112899,0.08021124,0.06621443,0.0413576,0.03727001
3008.89,0.05350623,0.06825923,0.09847132,0.03976224,0.08501161,0.08578469,0.08831725,0.09165166,0.0334128,0.08656561,0.1139207,0.07086881,0.08011512,0.06598984,0.04116555,0.03706726
3009.373,0.05327299,0.06797478,0.0982179,0.0395823,0.08485313,0.0854096,0.08792537,0.09128359,0.03326965,0.08620331,0.1136095,0.0705485,0.07993543,0.06572501,0.04095836,0.03685157
3009.854,0.05304072,0.06762192,0.09794448,0.03936232,0.08468804,0.0849731,0.08753063,0.09087208,0.03306285,0.08581555,0.1132929,0.07016826,0.0796755,0.06543735,0.04074222,0.03661008
3010.337,0.05280502,0.06722707,0.09765049,0.0390968,0.08449326,0.08449107,0.0871575,0.0904377,0.03277832,0.08541924,0.1129769,0.06973297,0.07935105,0.06514639,0.0405197,0.03634136
3010.819,0.05255844,0.06682064,0.09733918,0.03878345,0.08424246,0.08398433,0.08681969,0.08999889,0.0324085,0.0850293,0.1126611,0.06925482,0.07898489,0.06486873,0.04028782,0.03605318
3011.301,0.05229376,0.06643126,0.09701732,0.03842469,0.08391585,0.0834754,0.08651739,0.08956944,0.03195849,0.08465693,0.1123402,0.06875296,0.07860232,0.06461523,0.04003803,0.03575864
3011.783,0.05200881,0.06607824,0.09669179,0.03802801,0.08351097,0.08298309,0.08623952,0.0891564,0.03144751,0.084307,0.1120054,0.06825004,0.07822278,0.06438773,0.03975929,0.03546783
3012.265,0.0517069,0.065773,0.09636912,0.03760616,0.08304647,0.08252141,0.08596915,0.08876118,0.03090639,0.08397796,0.1116498,0.06776874,0.07785873,0.06417917,0.03944045,0.03518567
3012.747,0.05139556,0.06551913,0.09605402,0.03717469,0.082561,0.0820969,0.08569133,0.0883827,0.03037156,0.08366297,0.1112733,0.06732827,0.07751482,0.06397444,0.03907537,0.0349117
3013.229,0.0510817,0.06531419,0.09574912,0.03674703,0.08209945,0.08170858,0.0853997,0.08801964,0.02987389,0.08335385,0.1108862,0.06694113,0.07718992,0.06375521,0.03866655,0.03464495
3013.711,0.05076787,0.06515081,0.09545586,0.03633191,0.08170394,0.08135031,0.08509602,0.08767137,0.02943282,0.08304149,0.1105076,0.06661143,0.07687805,0.06350192,0.03822743,0.03438714
3014.194,0.05045006,0.06501681,0.0951745,0.0359314,0.08139945,0.08101245,0.08478851,0.08733832,0.02905222,0.08271976,0.1101607,0.06633581,0.07657094,0.06320091,0.03778098,0.03414445
3014.676,0.05012016,0.06489667,0.09490354,0.03554227,0.08118549,0.08068565,0.08448572,0.08701948,0.02872145,0.08238593,0.1098616,0.06610441,0.076259,0.06284918,0.03735273,0.03392331
3015.158,0.04977128,0.06477,0.09463857,0.03515991,0.08103749,0.08036113,0.0841924,0.08671042,0.02841999,0.08204038,0.1096142,0.06590138,0.07593089,0.06245764,0.03696676,0.03372391
3015.64,0.04940356,0.06461554,0.09437056,0.03478277,0.08091352,0.08003301,0.0839073,0.08640233,0.02812498,0.08168606,0.1094045,0.0657071,0.07557532,0.06205117,0.03663794,0.03353357
3016.122,0.04902598,0.06441565,0.0940887,0.03441567,0.08077084,0.07969849,0.08362367,0.086083,0.02781959,0.08132634,0.1092059,0.06550218,0.07518391,0.06166055,0.03636749,0.03332742
3016.604,0.0486564,0.06415883,0.09378116,0.0340699,0.08057343,0.07935794,0.08333195,0.08573989,0.0274952,0.08096468,0.1089838,0.06526865,0.07475369,0.06131682,0.03614374,0.03307161
3017.086,0.04831413,0.06384419,0.09344059,0.03375848,0.08030333,0.07901525,0.083024,0.08536546,0.02715371,0.08060421,0.1087099,0.0649953,0.07429024,0.06103918,0.03594581,0.03273556
3017.568,0.04801124,0.06348039,0.09306677,0.03349011,0.07996195,0.0786766,0.08269576,0.08496049,0.02680298,0.08024696,0.1083709,0.06467985,0.07380751,0.06082865,0.03575251,0.03230573
3018.051,0.04774792,0.06308532,0.09267076,0.03326415,0.07956502,0.07835122,0.08234911,0.08453754,0.02645462,0.0798961,0.1079739,0.06433081,0.07332844,0.06066623,0.0355469,0.03179134
3018.533,0.04751115,0.06268112,0.09227224,0.033068,0.07913496,0.07804933,0.08199173,0.08411855,0.02611904,0.07955561,0.1075442,0.0639658,0.07287975,0.06051883,0.03532282,0.0312253
3019.015,0.04728033,0.06228871,0.09189426,0.03288119,0.07869173,0.07778063,0.08163585,0.08372956,0.02580266,0.07923102,0.1071171,0.06360672,0.07248607,0.06035188,0.03508489,0.03065143
3019.497,0.04703461,0.06192687,0.09155834,0.03267948,0.07825106,0.07755364,0.08129692,0.08339608,0.02550834,0.07892909,0.1067306,0.06327573,0.07216594,0.06013758,0.03484537,0.03011503
3019.979,0.04676267,0.0616079,0.09127633,0.03244522,0.07782333,0.07737286,0.08099009,0.08313386,0.02523587,0.07865685,0.1064126,0.06298783,0.07192642,0.05986634,0.03461841,0.02964477
3020.461,0.04646629,0.061338,0.09104661,0.0321733,0.07741627,0.07723749,0.08072644,0.08294497,0.02498388,0.07841973,0.1061754,0.06274647,0.07176241,0.05954758,0.03441302,0.02924639
3020.943,0.04616069,0.06111804,0.09085432,0.03187272,0.07703977,0.07713996,0.08050978,0.08281595,0.02475025,0.07821967,0.1060133,0.06254236,0.07165649,0.05920683,0.03423016,0.02890447
3021.425,0.04586682,0.06094365,0.09067616,0.03156479,0.07670643,0.07706659,0.08033346,0.08272116,0.02453322,0.07805425,0.1059053,0.06235618,0.07158419,0.05887447,0.03406177,0.02859212
3021.907,0.0456036,0.06080728,0.09048882,0.03127471,0.07642799,0.0769992,0.08018208,0.08263107,0.02433172,0.07791713,0.1058225,0.06216566,0.07152121,0.05857495,0.03389455,0.0282861
3022.39,0.04538276,0.06069803,0.09027552,0.03102585,0.07621223,0.07691725,0.08003204,0.08251657,0.02414472,0.07779839,0.1057329,0.06195012,0.07144572,0.05832091,0.03371382,0.02797561
3022.872,0.04520604,0.06060452,0.09003238,0.03083169,0.07605693,0.07680314,0.07986097,0.08235906,0.02397227,0.07768822,0.1056114,0.06169929,0.0713461,0.05810901,0.03350973,0.02766864
3023.354,0.04506771,0.06051686,0.08976836,0.03069322,0.07594883,0.07664638,0.07965506,0.08215257,0.0238155,0.07757923,0.1054438,0.06141594,0.07122136,0.05792467,0.03328068,0.02738737
3023.836,0.04495889,0.06042848,0.08950318,0.03059945,0.07586381,0.07644693,0.07941407,0.08190342,0.02367609,0.07746755,0.1052289,0.06111525,0.07107922,0.05774784,0.03303348,0.02715991
3024.318,0.04487202,0.06033847,0.08925888,0.03053198,0.07577591,0.0762167,0.0791536,0.08162669,0.0235555,0.0773537,0.104978,0.06081977,0.07093182,0.05756262,0.03278128,0.02700746
3024.8,0.04480106,0.06025149,0.08905396,0.03046894,0.07566275,0.07597598,0.07890022,0.08134022,0.02345287,0.07724056,0.1047095,0.06055208,0.07078964,0.05736223,0.0325396,0.02693696
3025.282,0.0447389,0.060176,0.08889933,0.03038817,0.07551172,0.07575115,0.07868439,0.08106152,0.02336253,0.07713123,0.1044437,0.06032934,0.07065748,0.05715064,0.03232241,0.02693881
3025.764,0.04467573,0.0601202,0.08879542,0.03027169,0.07532234,0.07556456,0.07852814,0.08080301,0.02327496,0.07702713,0.1041953,0.0601578,0.07053193,0.05694145,0.03213803,0.02699113
3026.247,0.04459645,0.06008879,0.08873507,0.0301082,0.07510534,0.07542917,0.07843877,0.08057307,0.02317743,0.07692678,0.1039694,0.06003384,0.07040399,0.05675276,0.03198763,0.02706697
3026.729,0.04448323,0.0600803,0.0887065,0.02989326,0.07487732,0.07534502,0.07840724,0.08037809,0.02305833,0.07682739,0.103761,0.05994786,0.07026329,0.05660337,0.03186583,0.02714034
3027.211,0.04432278,0.06008702,0.08869908,0.02963229,0.0746558,0.07529875,0.0784139,0.08022468,0.02291267,0.07672719,0.1035597,0.05989101,0.07010622,0.05650609,0.03176234,0.02719486
3027.693,0.04411269,0.06009758,0.0887044,0.02934046,0.07445655,0.07526838,0.07843604,0.08012104,0.02274529,0.07662788,0.1033564,0.05986137,0.06993921,0.05646584,0.03166534,0.02722276
3028.175,0.04386658,0.06009968,0.08871719,0.02904234,0.07429355,0.0752284,0.07845573,0.08007626,0.02257179,0.07653537,0.1031514,0.05986564,0.06978062,0.05647836,0.03156307,0.02722494
3028.657,0.04361211,0.06008515,0.08873519,0.02876735,0.07417852,0.07515894,0.07846643,0.0800964,0.02241409,0.07645775,0.1029576,0.05991568,0.06965409,0.05653138,0.03144771,0.02720748
3029.139,0.04338635,0.06005057,0.08875554,0.02854652,0.07412249,0.07504694,0.07847045,0.08018079,0.0222954,0.07640295,0.1028005,0.06002313,0.06958275,0.05660626,0.03131502,0.02717896
3029.621,0.04322489,0.05999791,0.08877371,0.02840574,0.07413398,0.07488947,0.0784753,0.08031744,0.02223287,0.07637393,0.1027108,0.06018872,0.06957877,0.05668119,0.03116489,0.02714712
3030.104,0.04314891,0.05993157,0.08878342,0.02835758,0.07421502,0.07469055,0.0784871,0.08048467,0.02223144,0.07636715,0.1027129,0.06039827,0.06963704,0.05673873,0.03100174,0.02711662
3030.586,0.04315883,0.05985624,0.08877719,0.0283987,0.07435769,0.07445924,0.07850582,0.08065205,0.02228262,0.07637177,0.102814,0.06061868,0.06973317,0.05676707,0.03083214,0.02708777
3031.068,0.04323211,0.05977419,0.08874825,0.02850877,0.07454085,0.07420648,0.0785244,0.0807886,0.02236759,0.07637383,0.1029982,0.06080513,0.06982889,0.05676368,0.03066467,0.02705562
3031.55,0.04333309,0.05968501,0.08869092,0.02865628,0.07473499,0.07394287,0.07853269,0.08087232,0.0224659,0.07636236,0.1032303,0.06091622,0.06988619,0.05673385,0.03050862,0.02701249
3032.032,0.04341969,0.0595858,0.08860242,0.02880437,0.07490447,0.07368113,0.07851985,0.08089361,0.02255975,0.0763329,0.1034621,0.06092185,0.06987485,0.0566862,0.03037288,0.0269492
3032.514,0.04345787,0.05947423,0.08848225,0.02892096,0.07501806,0.0734379,0.07847887,0.08085793,0.02263904,0.07628952,0.1036468,0.06081402,0.06978252,0.05662616,0.03026526,0.02685985
3032.996,0.04343041,0.05935086,0.08833218,0.02898702,0.07505752,0.07323249,0.07840659,0.08077979,0.02269971,0.07624055,0.1037521,0.06060593,0.06961557,0.05655225,0.03019046,0.02674469
3033.478,0.04333711,0.05921914,0.08815631,0.028997,0.07501894,0.07308783,0.07830144,0.08067878,0.02273883,0.07619471,0.1037636,0.06032693,0.06939466,0.05645397,0.03015165,0.02661033
3033.96,0.0431932,0.05908683,0.08796149,0.02896011,0.07491357,0.07302392,0.07816242,0.08057164,0.02274943,0.07615487,0.1036871,0.06001149,0.06914672,0.05631684,0.03015006,0.02646882
3034.443,0.04302277,0.05896309,0.08775829,0.02889479,0.07476094,0.07305117,0.07798882,0.08046821,0.02272033,0.07611562,0.1035406,0.05968858,0.06889628,0.05612975,0.03018522,0.02633155
3034.925,0.04285418,0.05885838,0.08756074,0.02882351,0.07458463,0.07316512,0.07778376,0.08037305,0.022638,0.07606527,0.1033496,0.05938066,0.06866442,0.05589085,0.03025595,0.02620626
3035.407,0.04271334,0.05878317,0.08738568,0.02876598,0.07440373,0.07334407,0.07755801,0.08028636,0.02249502,0.07599138,0.103139,0.05910154,0.06846602,0.05561276,0.03035984,0.02609201
3035.889,0.04261861,0.05874521,0.08724988,0.0287339,0.07423078,0.07355322,0.07733156,0.08020846,0.02229734,0.07588817,0.1029288,0.05886115,0.06831165,0.05531988,0.030493,0.02598053
3036.371,0.04258001,0.05875029,0.08716816,0.02872946,0.07407136,0.07375011,0.07713291,0.08014105,0.02206768,0.0757603,0.1027349,0.05867098,0.06821016,0.05504354,0.0306487,0.02585809
3036.853,0.04259579,0.05879917,0.08714908,0.02874532,0.07392725,0.07389732,0.07699046,0.08008714,0.02184179,0.07562333,0.10257,0.05854516,0.06816833,0.05481182,0.03081665,0.02571236
3037.335,0.04265344,0.0588869,0.08719228,0.02876793,0.07379913,0.07397231,0.07692201,0.08004812,0.02165698,0.07549778,0.1024433,0.05849694,0.06818827,0.05464063,0.03098299,0.02553768
3037.817,0.0427308,0.05899991,0.08728714,0.02878112,0.07368969,0.07397021,0.07692774,0.08002154,0.02154273,0.0754026,0.1023639,0.05853464,0.06826524,0.05453214,0.03112997,0.02533806
3038.3,0.04280195,0.05911759,0.0874144,0.02877175,0.07360312,0.0739055,0.07698657,0.07999927,0.02150756,0.0753458,0.1023371,0.05865377,0.06838509,0.05447588,0.03123955,0.02512524
3038.782,0.042843,0.05921475,0.08754881,0.02873292,0.07354416,0.07380459,0.07706197,0.07997029,0.02153733,0.07532088,0.1023632,0.05883516,0.06852649,0.05445583,0.03129645,0.02491554
3039.264,0.04283785,0.05926454,0.0876622,0.02866532,0.07351491,0.07370083,0.07711188,0.07992424,0.02159936,0.07530753,0.1024361,0.05904534,0.06866293,0.05445646,0.03129107,0.0247255
3039.746,0.04278347,0.05924711,0.08773103,0.02857531,0.07351281,0.07362272,0.07710551,0.0798576,0.02165668,0.07527959,0.1025432,0.05924717,0.06877171,0.05447032,0.03122429,0.02456745
3040.228,0.04269019,0.05915419,0.08774023,0.02847193,0.07353023,0.07358994,0.07703334,0.07977612,0.02168214,0.07521329,0.1026678,0.0594091,0.06883845,0.05449798,0.03110735,0.02444904
3040.71,0.04257802,0.05899312,0.08768678,0.02836375,0.07355471,0.07361168,0.07691017,0.07969505,0.02166704,0.0750948,0.1027896,0.05951189,0.06885941,0.05454551,0.03096154,0.02437514
3041.192,0.04246887,0.05878438,0.08758039,0.0282547,0.07357373,0.07368605,0.07676753,0.07963239,0.02162459,0.07492563,0.1028905,0.05955338,0.06884094,0.05461866,0.03081173,0.02434989
3041.674,0.04237977,0.05855805,0.08744182,0.02814408,0.07357753,0.07380395,0.07664157,0.07960256,0.02158214,0.07472153,0.1029548,0.0595446,0.06879476,0.05471759,0.03068231,0.02437747
3042.156,0.04231817,0.05834653,0.08729836,0.02802761,0.07356282,0.07395007,0.07655997,0.07960903,0.02156919,0.07450868,0.1029702,0.05950246,0.06873295,0.05483484,0.03059175,0.0244608
3042.639,0.04228098,0.05817485,0.08717523,0.02790132,0.07353399,0.07410611,0.0765306,0.07964174,0.02160277,0.0743145,0.1029299,0.05944061,0.06866314,0.05495663,0.03054851,0.02459815
3043.121,0.04225856,0.05805688,0.08709048,0.0277638,0.0735025,0.07425025,0.07654165,0.07967935,0.02168113,0.07416238,0.1028328,0.05936551,0.06858884,0.05506665,0.0305511,0.02477892
3043.603,0.04223976,0.05799333,0.08704983,0.02761897,0.07348426,0.07435777,0.07656749,0.0796963,0.0217838,0.07406771,0.1026852,0.05927736,0.068511,0.05515021,0.03058987,0.02498209
3044.085,0.04221823,0.05797451,0.08704527,0.02747478,0.07349236,0.07440507,0.07658177,0.0796738,0.02188122,0.07403397,0.1025004,0.05917346,0.06843127,0.05519753,0.03065185,0.02518059
3044.567,0.04219417,0.05798487,0.08705817,0.02734214,0.07353396,0.07437214,0.07656654,0.07960635,0.02194414,0.07405534,0.1023005,0.05905594,0.06835432,0.05520474,0.03072242,0.02534504
3045.049,0.04217332,0.05800745,0.08706539,0.02723109,0.07360487,0.07424831,0.07651837,0.0795051,0.02195456,0.07411779,0.1021123,0.05893454,0.06828725,0.05517176,0.03078799,0.02545085
3045.531,0.04216254,0.05802982,0.08704975,0.02714813,0.07369125,0.07403707,0.07644839,0.07939312,0.02191104,0.07420491,0.1019621,0.05882551,0.06823754,0.05510093,0.03083727,0.02548542
3046.013,0.04216686,0.05804265,0.08700369,0.02709502,0.07377114,0.07375878,0.07637589,0.07929934,0.02182598,0.0742989,0.101871,0.05874769,0.06820967,0.05499583,0.03085895,0.02544752
3046.496,0.04218617,0.05803944,0.08693454,0.027069,0.07382267,0.0734499,0.0763213,0.07924817,0.02171992,0.07438577,0.1018488,0.05871486,0.06820264,0.05486164,0.03084226,0.02534677
3046.978,0.04221575,0.05801519,0.0868602,0.02706449,0.07383353,0.07315322,0.07629789,0.07925066,0.02161246,0.07445824,0.1018906,0.0587297,0.06821073,0.05470596,0.03077941,0.02519827
3047.46,0.04224952,0.05796378,0.08680466,0.0270746,0.0738055,0.07291328,0.07630949,0.07930334,0.0215182,0.07451634,0.101976,0.05878193,0.06822503,0.0545397,0.03066714,0.02501942
3047.942,0.04228289,0.05787949,0.08678727,0.02709262,0.07375717,0.07276245,0.0763499,0.07938858,0.02144403,0.07456702,0.1020738,0.05885155,0.0682376,0.05437623,0.03051161,0.0248269
3048.424,0.04231572,0.05775926,0.08681323,0.02711177,0.0737166,0.07271206,0.0764066,0.07948295,0.0213903,0.07461996,0.102152,0.05891632,0.06824511,0.05422802,0.03032998,0.02463554
3048.906,0.0423517,0.05760584,0.08687184,0.02712588,0.07371389,0.07275036,0.07646354,0.07956247,0.02135429,0.07468413,0.1021832,0.05895707,0.06824941,0.05410504,0.03014926,0.02446076
3049.388,0.04239676,0.0574302,0.08693616,0.02712825,0.07376751,0.07284562,0.07650577,0.07961076,0.02133284,0.07476109,0.1021539,0.05896413,0.06825596,0.05401176,0.03000121,0.02431857
3049.87,0.04245499,0.05725021,0.08697472,0.0271124,0.07387589,0.07295849,0.0765241,0.07962295,0.02132416,0.07484408,0.1020676,0.05893832,0.06827118,0.05394778,0.02991104,0.02422301
3050.353,0.04252645,0.05709007,0.08695861,0.02707313,0.07401606,0.07305025,0.07651564,0.07960396,0.02132675,0.07491819,0.1019434,0.05888848,0.0682999,0.05391057,0.02989224,0.02418542
3050.834,0.04260626,0.05697281,0.08687466,0.02700821,0.07415063,0.07309689,0.07648677,0.07956678,0.0213392,0.07496566,0.1018109,0.05882775,0.06834329,0.0538986,0.02993977,0.02420916
3051.317,0.04268545,0.05691419,0.08673041,0.02692038,0.07424103,0.07309319,0.07645079,0.07952635,0.0213599,0.07497357,0.1017004,0.05876869,0.06839947,0.05391382,0.03003167,0.02428782
3051.799,0.04275252,0.05691911,0.08655304,0.02681704,0.07425746,0.07305183,0.07642724,0.0794976,0.0213873,0.07493827,0.1016383,0.05872255,0.0684642,0.05396169,0.03013423,0.02440475
3052.281,0.04279556,0.05697905,0.08638107,0.02671035,0.07419026,0.07299624,0.07643418,0.07949036,0.0214207,0.074868,0.1016378,0.05869728,0.06853247,0.05404774,0.03021283,0.02453714
3052.763,0.04280463,0.05707497,0.08625163,0.02661436,0.07405058,0.0729496,0.07648227,0.0795083,0.02146045,0.07478008,0.1016977,0.05869638,0.06859828,0.05417316,0.03024301,0.02466161
3053.245,0.04277092,0.0571813,0.08619208,0.02654432,0.07386608,0.07292864,0.07656904,0.07954852,0.02150673,0.07469659,0.1018027,0.05871959,0.06865396,0.05433067,0.03021435,0.0247569
3053.727,0.04268905,0.05727476,0.08620914,0.02651253,0.07366899,0.07293654,0.07667629,0.07960214,0.02155713,0.0746351,0.1019292,0.05876121,0.06868981,0.05450416,0.03013452,0.02480952
3054.209,0.04255822,0.05734146,0.08628844,0.02652637,0.07348612,0.0729644,0.07677425,0.07965647,0.02160507,0.0746038,0.1020522,0.05881113,0.06869522,0.05467056,0.03002351,0.02481365
3054.691,0.042384,0.05738004,0.08639821,0.02658702,0.07333393,0.07299677,0.07682826,0.07969848,0.02163932,0.07460094,0.1021503,0.05885538,0.06866057,0.05480499,0.02990822,0.02477028
3055.174,0.04217958,0.05740229,0.08650132,0.02668838,0.07321585,0.07302065,0.07681325,0.07971892,0.02164691,0.07461655,0.1022136,0.05888155,0.06858236,0.05488947,0.02981159,0.02468603
3055.656,0.04196496,0.05742822,0.08656478,0.02681728,0.07312699,0.07303169,0.07672317,0.07971537,0.0216181,0.07463899,0.1022436,0.0588828,0.06846589,0.0549182,0.0297484,0.02457146
3056.138,0.04176502,0.05747952,0.0865693,0.02695473,0.07306111,0.07303828,0.07657561,0.0796935,0.02155023,0.07465896,0.1022515,0.05886069,0.06832775,0.0548999,0.02972155,0.02444201
3056.62,0.04160224,0.05756982,0.08651321,0.02708042,0.07301524,0.07305697,0.0764058,0.07966507,0.02145094,0.07467362,0.1022509,0.05882573,0.06819133,0.05485332,0.02972494,0.02431541
3057.102,0.04149114,0.05769958,0.08640993,0.02717576,0.07299212,0.07310554,0.07625579,0.07964334,0.02133553,0.07468495,0.1022521,0.05879346,0.06808138,0.0548012,0.029747,0.02421205
3057.584,0.04143443,0.05785509,0.08628151,0.02722713,0.07299653,0.07319386,0.07616033,0.07963806,0.0212229,0.07469566,0.1022573,0.05877806,0.06801728,0.05476157,0.02977513,0.02415087
3058.066,0.0414223,0.05801352,0.08614901,0.02722978,0.07303215,0.07331774,0.07613385,0.07965033,0.02112777,0.07470564,0.1022598,0.05878539,0.06800601,0.05473988,0.02979893,0.02414534
3058.548,0.04143559,0.05814876,0.08602792,0.02718677,0.07309689,0.0734574,0.07616756,0.07967044,0.02105626,0.07470952,0.102247,0.05881018,0.06804047,0.05472783,0.02981144,0.02419897
3059.031,0.04145185,0.05823866,0.08592512,0.02710813,0.07318367,0.07358138,0.07623388,0.07968025,0.02100447,0.07469848,0.1022057,0.05883754,0.06810137,0.05470505,0.02980994,0.02430339
3059.513,0.04145381,0.05827248,0.08584172,0.02700721,0.07328144,0.0736584,0.07629911,0.0796587,0.02096223,0.07466418,0.1021285,0.05884967,0.0681643,0.05464818,0.02979445,0.02443967
