absorbance_1.7_1A,1.7_1A,1.7_2A,1.7_3A,1.7_4A,1.7_5,2.8_1A,2.8_2A,2.8_3A,2.8_4A,3.10_1A,3.10_2A,3.10_3A,3.10_4A,3.10_5A,3.1_1,3.1_2,3.1_3,3.1_4,4.3_1A,4.3_2A,4.3_3A,4.3_4A,4.3_5A,5.1_1A,5.1_2A,5.1_3A,5.1_4A,5.1_5A
3512.22,0.08100586,0.08256997,0.06345571,0.0731316,0.08540805,0.05363996,0.06773769,0.03726074,0.03096469,0.07072259,0.05559778,0.04481458,0.06919302,0.02153711,0.07658621,0.05325556,0.06185911,0.05905663,0.08228087,0.1521706,0.05419028,0.02073806,0.07613717,0.1296781,0.09308094,0.02999786,0.04953272,0.1140156
3512.702,0.0808295,0.08289706,0.06328395,0.07301268,0.08563311,0.05376171,0.06785321,0.0377292,0.03099032,0.07151859,0.05535813,0.04444032,0.06938671,0.02117015,0.07602319,0.05369532,0.06162995,0.05908905,0.08207659,0.1516798,0.0542699,0.02087529,0.07584177,0.1296144,0.09296089,0.03025426,0.04948217,0.1139279
3513.185,0.08062391,0.08325436,0.06301774,0.07278841,0.08581882,0.05375178,0.06793198,0.03825272,0.03093366,0.07231524,0.05498909,0.04399381,0.06958451,0.02075064,0.0754973,0.0541251,0.0613963,0.05924391,0.08172466,0.1511678,0.0544336,0.02089954,0.07551299,0.1294687,0.0928456,0.03067281,0.04952401,0.1136801
3513.667,0.08042203,0.08357388,0.06267216,0.07250365,0.08598428,0.05364945,0.06794389,0.03876274,0.03079666,0.07301931,0.05457624,0.04354503,0.06976945,0.0202742,0.07505769,0.05453115,0.06116466,0.0595167,0.08122709,0.1506741,0.05464993,0.02078963,0.07519569,0.129235,0.0927275,0.0311539,0.04961013,0.1133686
3514.149,0.08024734,0.08380958,0.06227665,0.0722029,0.08614029,0.05349679,0.06786888,0.03920537,0.03059035,0.07355732,0.05421378,0.04316582,0.06991877,0.01976504,0.07472993,0.05488572,0.06094692,0.05987373,0.0806287,0.1502237,0.05488421,0.02055505,0.07493536,0.1289362,0.09262138,0.03160454,0.04969233,0.1131024
3514.631,0.08011434,0.08393989,0.06187532,0.07192127,0.08627995,0.05332923,0.06770424,0.03954,0.0303344,0.07388727,0.05399176,0.04292146,0.0700082,0.01928414,0.07452318,0.05515482,0.06076016,0.0602504,0.08001432,0.1498318,0.05510345,0.02023426,0.07477301,0.1286242,0.09256168,0.03195023,0.0497303,0.1129793
3515.113,0.08002651,0.08396949,0.06151612,0.07167581,0.08637609,0.05316558,0.06747267,0.03974465,0.03005793,0.07401601,0.05396973,0.04284859,0.07002345,0.01891682,0.07443298,0.05531645,0.06062057,0.06056672,0.07947664,0.1495078,0.05528798,0.01988123,0.07473374,0.1283608,0.092585,0.03215346,0.0497027,0.1130498
3515.595,0.07997852,0.08392045,0.06123696,0.07146871,0.08639244,0.05301106,0.06721682,0.03981326,0.02979945,0.07399105,0.05417102,0.04294841,0.06996263,0.01874613,0.07444713,0.0553698,0.06054162,0.06075017,0.07908318,0.1492619,0.05543299,0.01954905,0.07482651,0.128198,0.09271268,0.03220803,0.04960562,0.1133097
3516.077,0.07996083,0.08382301,0.0610563,0.07129528,0.08629967,0.05286276,0.06699244,0.03975358,0.02961011,0.07388659,0.05458152,0.04318685,0.06983723,0.01882948,0.07454547,0.05533651,0.0605315,0.06075228,0.07885626,0.1491093,0.05554794,0.01928178,0.07504653,0.1281648,0.09293911,0.03212864,0.04944981,0.1137023
3516.559,0.07996346,0.08370541,0.06096367,0.07115477,0.08609471,0.05271614,0.06684697,0.03958747,0.02954357,0.07377163,0.0551534,0.04350483,0.06966973,0.01916687,0.07470188,0.0552525,0.06059286,0.06056944,0.07876056,0.149066,0.0556503,0.01910254,0.07537853,0.1282538,0.09322914,0.03194162,0.04925441,0.114141
3517.042,0.07998006,0.08358844,0.06092392,0.07105611,0.08580717,0.05256785,0.06680582,0.03935054,0.02964531,0.07368563,0.05581451,0.04383438,0.06949019,0.01969476,0.07488677,0.05515367,0.06072158,0.06024492,0.07872245,0.1491385,0.05575647,0.01901458,0.07580022,0.1284235,0.09352826,0.0316774,0.04904269,0.1145346
3517.523,0.08000708,0.08348237,0.06088857,0.07101831,0.08549887,0.05241538,0.0668641,0.03909233,0.02993947,0.0736253,0.05647057,0.04411162,0.06933538,0.02029294,0.07506772,0.05506655,0.06090725,0.05986435,0.0786549,0.1493106,0.05587466,0.01900597,0.07627897,0.1286061,0.09377463,0.03137083,0.04884036,0.1148059
3518.006,0.08004306,0.08338442,0.06081788,0.07105874,0.08523817,0.05225381,0.0669899,0.03886437,0.03041359,0.07354777,0.05702668,0.04429744,0.06924219,0.02082719,0.07522076,0.05499874,0.0611312,0.05952605,0.07850162,0.1495386,0.05599928,0.01905802,0.07677508,0.1287335,0.09392104,0.03105662,0.04867214,0.1149148
3518.488,0.08008437,0.08327961,0.06069585,0.07118434,0.08507772,0.05207435,0.06713919,0.0387087,0.03101655,0.07339299,0.05740074,0.04438357,0.06924412,0.0211885,0.07533482,0.05494217,0.06136769,0.05931859,0.07825738,0.1497568,0.05611124,0.01915369,0.07724027,0.1287568,0.09394325,0.03076782,0.04855972,0.1148587
3518.97,0.08012015,0.08314452,0.06053723,0.07138126,0.08503287,0.0518649,0.06727102,0.03864583,0.03166133,0.07311122,0.057536,0.04439173,0.06936545,0.02132215,0.07541258,0.05487736,0.06158248,0.05930207,0.07797148,0.1498903,0.05618306,0.01928122,0.07761854,0.1286623,0.09384313,0.03053349,0.0485209,0.1146632
3519.452,0.08013197,0.08295653,0.06037768,0.07161736,0.0850741,0.05161519,0.06736387,0.03866519,0.03225092,0.07269261,0.0574188,0.04436246,0.06961187,0.02124579,0.07546668,0.05478241,0.06173952,0.05949313,0.07772218,0.149885,0.05618849,0.01943745,0.07785867,0.1284773,0.09364294,0.03037122,0.04856523,0.1143658
3519.934,0.08009356,0.08270553,0.06025928,0.07185124,0.08513398,0.05132388,0.06741592,0.03872758,0.03269392,0.07217527,0.0570802,0.04434222,0.0699645,0.02103402,0.07551087,0.05463485,0.06180583,0.05987021,0.07758819,0.1497228,0.05610855,0.01962486,0.07792149,0.1282641,0.09337815,0.03028718,0.04869189,0.1140026
3520.416,0.0799752,0.08240641,0.06021191,0.07204301,0.08512463,0.05100308,0.06743806,0.03877241,0.03292044,0.07164269,0.05659484,0.04437144,0.0703738,0.02079402,0.07555192,0.05441147,0.0617586,0.06038057,0.07762135,0.1494331,0.05593728,0.01984707,0.07778922,0.1281092,0.09309394,0.03027731,0.04888684,0.1136023
3520.898,0.0797526,0.08210396,0.06023915,0.07217076,0.0849686,0.05068023,0.06744108,0.03873965,0.03289906,0.07119229,0.05605991,0.04447173,0.07076688,0.02062205,0.07558406,0.05409143,0.06159433,0.06095814,0.07782842,0.1490829,0.05568307,0.02010532,0.07747653,0.1280994,0.09283556,0.03033107,0.04912391,0.1131837
3521.38,0.07941432,0.08187602,0.06031865,0.07223415,0.08461598,0.0503986,0.06742691,0.03858487,0.03263924,0.07091466,0.05558262,0.04464268,0.07105263,0.02058141,0.07559262,0.05365908,0.06133357,0.0615302,0.07817433,0.1487626,0.0553689,0.02039309,0.0770359,0.1283078,0.09264765,0.03043353,0.049364,0.1127643
3521.863,0.07897139,0.0818183,0.06041077,0.07225399,0.08406419,0.05021031,0.06738602,0.03829751,0.0321933,0.07086111,0.05525853,0.04486111,0.0711389,0.02068288,0.07556085,0.05311649,0.06102275,0.06202497,0.07859487,0.1485593,0.05503172,0.02069092,0.07655936,0.1287737,0.09256178,0.03056509,0.04955959,0.1123678
3522.345,0.07845732,0.08200879,0.0604807,0.0722585,0.08336013,0.0501623,0.06730541,0.03790829,0.03164015,0.07102501,0.05514416,0.04509072,0.07096399,0.02088577,0.07548185,0.05249407,0.06071804,0.0623881,0.07902606,0.1485208,0.05471307,0.02096927,0.07615586,0.1294863,0.09258383,0.03070228,0.0496704,0.1120239
3522.827,0.07792655,0.08247609,0.06051626,0.07227197,0.08259396,0.05028422,0.0671833,0.0374847,0.03107412,0.07134037,0.05524878,0.04529003,0.07051592,0.02111215,0.07536594,0.05185997,0.06047212,0.06258449,0.07942315,0.1486402,0.05445487,0.02118794,0.07593393,0.1303775,0.0926809,0.03081343,0.04967408,0.1117686
3523.309,0.07744036,0.08316888,0.06053978,0.07229899,0.08187307,0.05057665,0.06704297,0.03710853,0.03058116,0.07170412,0.05553133,0.0454278,0.06984776,0.02127776,0.07523989,0.051311,0.06030842,0.06260984,0.07977628,0.1488525,0.05428802,0.02130433,0.0759649,0.131332,0.0927826,0.03086363,0.04958171,0.1116329
3523.791,0.07704692,0.08396597,0.06059651,0.07232386,0.08128303,0.0510102,0.06692826,0.03684285,0.03021411,0.07202189,0.05592391,0.04549368,0.06906018,0.02132749,0.07513148,0.05093753,0.06020829,0.06248773,0.08010637,0.1490699,0.05422421,0.02128741,0.07625655,0.1322283,0.09281102,0.03082666,0.04943616,0.1116319
3524.273,0.07677334,0.08470044,0.06073817,0.07232008,0.08086959,0.05153218,0.06689498,0.03671632,0.02999316,0.07223453,0.05634975,0.04549901,0.06828132,0.02124792,0.07505767,0.05080039,0.06011393,0.06226358,0.08044868,0.1492096,0.05425569,0.02112172,0.07675521,0.132961,0.09270797,0.03069641,0.04930259,0.1117611
3524.755,0.07662451,0.08521055,0.0609972,0.07226557,0.0806306,0.05207852,0.06698714,0.03672149,0.02991031,0.07233594,0.05674488,0.04546823,0.06762867,0.02106724,0.07501306,0.05090474,0.05995001,0.06198956,0.0808321,0.149231,0.05435965,0.02081206,0.07736494,0.133469,0.09247056,0.03049863,0.04924525,0.1119994
3525.237,0.07659256,0.08539125,0.06137294,0.07215769,0.08053154,0.05258906,0.06721839,0.03683222,0.02994438,0.07236239,0.05706775,0.0454253,0.06717931,0.02083389,0.07497266,0.05120452,0.05965644,0.06170698,0.08126464,0.1491428,0.05450874,0.02038056,0.07798789,0.1337404,0.09215789,0.03028571,0.04930369,0.1123191
3525.719,0.07666861,0.08520392,0.06183265,0.0720164,0.0805224,0.05300589,0.06756774,0.03701974,0.0300703,0.07236929,0.05728894,0.04538454,0.06697161,0.02060266,0.07490487,0.05161793,0.05920984,0.06144109,0.08173268,0.1489924,0.05467356,0.0198651,0.07853802,0.133799,0.09188364,0.03013269,0.04948318,0.1126912
3526.202,0.07685038,0.08468682,0.06231798,0.07188022,0.08056101,0.05328073,0.06798198,0.03726576,0.0302633,0.07240555,0.05738389,0.04534366,0.0669995,0.02041404,0.07478935,0.05205807,0.05864274,0.06119628,0.08220515,0.1488463,0.05482699,0.01931656,0.07895928,0.133693,0.09178174,0.03011443,0.04974874,0.1130905
3526.684,0.07714043,0.08393446,0.06276454,0.07179172,0.08062673,0.05338361,0.06839436,0.03756107,0.03049801,0.07249118,0.05733092,0.04528623,0.06722301,0.02028597,0.07462883,0.05246538,0.0580367,0.06096102,0.08264291,0.148763,0.05494742,0.01879181,0.07922859,0.1334796,0.09195392,0.03027761,0.05003747,0.113497
3527.166,0.07753802,0.0830852,0.0631082,0.07178836,0.08072177,0.05330873,0.06873785,0.03789494,0.0307457,0.07261663,0.05711358,0.04518769,0.06756864,0.02021436,0.07445414,0.05281861,0.05751212,0.06071681,0.08299982,0.1487802,0.05501634,0.01835367,0.07934608,0.1332205,0.09243393,0.03062316,0.05026792,0.1138925
3527.648,0.07802729,0.08227905,0.06330325,0.07188639,0.08086731,0.0530851,0.06897069,0.03824149,0.03097677,0.0727478,0.05673332,0.04502803,0.06794463,0.02017778,0.0743124,0.0531399,0.05718545,0.06045126,0.08323109,0.1489004,0.05502387,0.01805482,0.07932753,0.1329688,0.09315182,0.03109433,0.05037154,0.1142613
3528.13,0.07857377,0.08161765,0.06333017,0.0720768,0.08108796,0.05277208,0.06908643,0.03855874,0.03116947,0.0728488,0.05621582,0.04480382,0.06826372,0.02015107,0.07424353,0.05346975,0.0571239,0.06016768,0.08330096,0.1490947,0.05496888,0.01792493,0.07919163,0.1327588,0.09395837,0.0315996,0.05031818,0.1145911
3528.612,0.07912452,0.08115185,0.06319298,0.0723296,0.08139717,0.05244766,0.06911111,0.03879229,0.0313147,0.07289931,0.05561294,0.04453146,0.06845689,0.02011503,0.07426538,0.05383861,0.05732805,0.0598879,0.08318476,0.1493114,0.05486156,0.01796452,0.0789543,0.1326022,0.09466372,0.03204089,0.05012198,0.1148714
3529.094,0.07962233,0.08087166,0.06291652,0.07260297,0.08178671,0.05218408,0.06908461,0.0388968,0.03141956,0.07290643,0.05498949,0.04424318,0.06849863,0.02006667,0.07436498,0.0542368,0.0577309,0.05964435,0.08287718,0.1494978,0.05472287,0.01814462,0.07862555,0.1324872,0.09511802,0.03235789,0.04983329,0.1150948
3529.576,0.08002132,0.08072916,0.06253731,0.07285484,0.08222643,0.05202817,0.06903981,0.03885313,0.03149934,0.07289948,0.05440483,0.04397533,0.06841123,0.02001772,0.07450963,0.05461379,0.05823314,0.05946495,0.08239641,0.1496148,0.05458025,0.01841926,0.07821573,0.1323907,0.09525816,0.03254461,0.04951236,0.1152546
3530.059,0.08028865,0.08065866,0.0621033,0.0730454,0.08267152,0.05199843,0.06899365,0.03867604,0.03156877,0.07291684,0.05390788,0.0437601,0.06826042,0.01999082,0.07466514,0.05489427,0.05873164,0.05936518,0.08178518,0.1496426,0.05446784,0.01873136,0.07774311,0.1322858,0.09510802,0.03264046,0.04921051,0.1153441
3530.541,0.0804109,0.08060212,0.06166823,0.07314241,0.08307936,0.05208474,0.06894411,0.03841143,0.0316315,0.07298696,0.05352712,0.04361564,0.06813411,0.02000749,0.07481433,0.05501663,0.05915766,0.05933851,0.08110855,0.1495856,0.05441876,0.01902692,0.0772391,0.1321554,0.09475632,0.03270637,0.04895201,0.1153578
3531.023,0.08038825,0.08052141,0.06128586,0.07312338,0.08342455,0.05225991,0.06887911,0.03812126,0.03167827,0.07311532,0.05327317,0.04354511,0.06811444,0.02008122,0.07496238,0.05496432,0.05948716,0.0593613,0.08043975,0.1494669,0.05445887,0.01926287,0.07674433,0.1319983,0.0943088,0.03279308,0.04873757,0.1152947
3531.505,0.08022805,0.08039935,0.06100763,0.07297811,0.0837073,0.05248946,0.06878514,0.03787148,0.03168952,0.0732818,0.0531444,0.04353897,0.06825904,0.02021344,0.07513022,0.05477995,0.05973619,0.05939963,0.07985339,0.1493249,0.05460144,0.01940656,0.07630505,0.131828,0.09385823,0.03292579,0.04855339,0.1151612
3531.987,0.07994129,0.08024085,0.06086869,0.07271452,0.08395485,0.05274398,0.06865676,0.03770968,0.03164721,0.0734474,0.05312978,0.04358076,0.06857681,0.02039374,0.07533761,0.05455569,0.05994529,0.059425,0.07940076,0.1492015,0.05483983,0.01944404,0.07595635,0.1316682,0.09345216,0.03309561,0.04838568,0.1149736
3532.469,0.07954255,0.08006645,0.06088213,0.07235865,0.08421137,0.05300344,0.06849901,0.03765808,0.031544,0.07356752,0.05321219,0.04365459,0.06902664,0.02060555,0.07558571,0.05439857,0.06015667,0.05942439,0.07910035,0.1491314,0.05514801,0.01937952,0.07571397,0.1315441,0.09309522,0.03326926,0.04823184,0.1147562
3532.951,0.07905548,0.07990747,0.06103951,0.07195502,0.0845246,0.05325534,0.06832651,0.03771567,0.03139052,0.07360178,0.0533681,0.04374718,0.06952358,0.0208315,0.07584694,0.05439899,0.06040011,0.05940427,0.07894029,0.149135,0.05548079,0.01923479,0.07557306,0.1314782,0.0927661,0.03340315,0.04810524,0.1145393
3533.433,0.07851827,0.07979643,0.06131537,0.07155425,0.08492383,0.05349157,0.06815843,0.03786281,0.03121321,0.07352721,0.0535691,0.04384983,0.06996623,0.0210587,0.07606923,0.05458813,0.06068229,0.05938754,0.07888635,0.1492096,0.05578714,0.01904447,0.07551145,0.1314848,0.09244197,0.03346144,0.04802934,0.1143518
3533.916,0.07799187,0.07975885,0.06167456,0.0712031,0.08540677,0.05370224,0.06801342,0.03807005,0.03104514,0.07333902,0.05378232,0.04395726,0.07025661,0.02127909,0.07619023,0.05492575,0.06098797,0.0594022,0.07889874,0.1493314,0.05601925,0.01885236,0.07550174,0.1315717,0.09211947,0.03342324,0.04802954,0.1142145
3534.397,0.07756553,0.07980552,0.06207684,0.07093469,0.08592957,0.0538701,0.067908,0.03830017,0.03091668,0.07304993,0.05397271,0.04406195,0.07031763,0.02148534,0.07615846,0.05530025,0.06128916,0.05946981,0.07894532,0.1494591,0.05614434,0.0187073,0.07551955,0.131742,0.09182395,0.03328265,0.0481207,0.1141378
3534.88,0.07733707,0.07992338,0.06248424,0.07075535,0.08641639,0.05397394,0.0678515,0.0385126,0.03083894,0.0726833,0.0541134,0.04415249,0.07011547,0.02166833,0.07596251,0.05556903,0.06155812,0.05959214,0.0790133,0.1495499,0.05615967,0.01865175,0.07555328,0.1319947,0.09159951,0.03304496,0.04829799,0.1141172
3535.362,0.07739037,0.08007517,0.06285854,0.07064348,0.08677669,0.05399424,0.06784455,0.0386626,0.03079756,0.07226874,0.05419327,0.04421377,0.06966324,0.02181416,0.0756443,0.05560239,0.06177576,0.0597464,0.0791069,0.1495755,0.05609612,0.01871376,0.07560563,0.1323212,0.09148795,0.03272131,0.04853464,0.1141348
3535.844,0.07776,0.08020618,0.0631632,0.0705559,0.08693565,0.05392346,0.06787705,0.03870695,0.03075693,0.07183841,0.05422508,0.0442306,0.06901783,0.02190657,0.07529978,0.05533661,0.06193648,0.05989024,0.07923967,0.1495371,0.05601389,0.01889774,0.07568676,0.1327003,0.0915013,0.03232477,0.04878675,0.1141658
3536.326,0.07840665,0.08026971,0.06336697,0.07045089,0.08687074,0.05377487,0.06793157,0.038618,0.03068193,0.07142113,0.05424056,0.04419333,0.06825742,0.02193551,0.07503963,0.05480721,0.06204524,0.05998,0.0794182,0.149468,0.05597487,0.01918377,0.07580429,0.1330962,0.09160765,0.03187104,0.04901296,0.114191
3536.808,0.07921919,0.08024558,0.06344897,0.07030494,0.08661951,0.05358034,0.06798647,0.03839616,0.03055733,0.07104596,0.05427899,0.04410289,0.06746353,0.0219019,0.07495469,0.05413768,0.06210786,0.05998478,0.07963401,0.1494216,0.05601911,0.01953527,0.07595508,0.1334588,0.09173987,0.0313813,0.04918656,0.1142023
3537.29,0.08004346,0.08015484,0.06340557,0.07012858,0.08626675,0.05338421,0.06802249,0.03807771,0.03040194,0.07074403,0.05437035,0.04397004,0.06670663,0.02182043,0.07508039,0.05349533,0.06212331,0.05989715,0.07986056,0.1494462,0.05614461,0.01991193,0.07612365,0.1337293,0.09182404,0.0308856,0.04930239,0.1142052
3537.772,0.08074003,0.08005243,0.0632531,0.069962,0.08590347,0.05322489,0.06802876,0.03772695,0.03026174,0.07054598,0.05452085,0.04380994,0.06604069,0.02171174,0.07538919,0.05302106,0.06208298,0.05973047,0.08006507,0.1495598,0.05630943,0.02028529,0.07628826,0.1338578,0.09181655,0.03041981,0.04937131,0.114211
3538.254,0.08120606,0.08001263,0.0630284,0.06986365,0.0856012,0.05312935,0.06800383,0.0374256,0.03019331,0.07048155,0.05471129,0.0436382,0.06551518,0.02159669,0.07580775,0.05280483,0.0619748,0.05950883,0.08021664,0.1497418,0.05644659,0.02064112,0.07642978,0.1338096,0.09171847,0.03002307,0.04940886,0.1142248
3538.737,0.08139735,0.08010519,0.06278219,0.06989217,0.08538889,0.05310689,0.06795453,0.03725339,0.03024096,0.07057015,0.05490405,0.04346542,0.06518081,0.02148702,0.07624485,0.05286721,0.06179421,0.05925835,0.08029731,0.149935,0.05648863,0.02097594,0.07653743,0.133579,0.091577,0.02972972,0.04942576,0.1142355
3539.219,0.08132672,0.08036987,0.06256282,0.070085,0.0852503,0.05314956,0.06789226,0.03726104,0.03041665,0.07081158,0.05505905,0.04329464,0.06508113,0.02138284,0.07662733,0.05317248,0.06155059,0.05900051,0.08030651,0.1500689,0.05639745,0.02129212,0.07661138,0.1331916,0.09146293,0.02956076,0.04942401,0.1142137
3539.701,0.08104708,0.08080722,0.06240811,0.07045108,0.08513609,0.05323694,0.06782852,0.03746151,0.03069614,0.07117826,0.05514521,0.04312383,0.06524426,0.02127539,0.07691056,0.05365064,0.06127022,0.05875638,0.08025809,0.1500734,0.05617505,0.02158746,0.0766587,0.1327069,0.0914528,0.02952165,0.04940102,0.114115
3540.183,0.08062819,0.08137582,0.06232981,0.07096504,0.08498488,0.05334041,0.06776968,0.03782124,0.03102506,0.0716164,0.05515329,0.042949,0.06566186,0.02115579,0.07708942,0.05422282,0.06099059,0.05855174,0.08017548,0.1499053,0.05587087,0.02185081,0.07668867,0.1322065,0.0916007,0.02960171,0.04935652,0.1138915
3540.665,0.08012833,0.08201037,0.06231079,0.07157572,0.08475148,0.05343213,0.06771415,0.03827584,0.03134315,0.0720612,0.05509827,0.04276883,0.06628335,0.02102304,0.07718951,0.05482834,0.06074758,0.05841924,0.0800828,0.1495621,0.05556364,0.02206287,0.07670694,0.1317701,0.09192212,0.02978218,0.04929697,0.1135123
3541.147,0.07958535,0.08263543,0.06230916,0.0722121,0.08442216,0.05348527,0.06765138,0.03874446,0.03159938,0.07244685,0.05501661,0.04258974,0.06701164,0.02089189,0.07725236,0.05542624,0.06056749,0.05840005,0.08000214,0.1490862,0.05534928,0.02219834,0.07671671,0.1314666,0.09239223,0.03004208,0.04923822,0.1129757
3541.629,0.07901271,0.08319075,0.06227213,0.07279911,0.08402632,0.05347837,0.06756476,0.03915973,0.03177306,0.07272641,0.05495452,0.04242907,0.06772199,0.0207911,0.07731663,0.05599682,0.06045855,0.05853496,0.07995051,0.1485577,0.05531001,0.02223372,0.07672254,0.1313354,0.09295312,0.03036723,0.04920065,0.1123221
3542.111,0.07840969,0.08364863,0.06215686,0.07327597,0.08362745,0.05339581,0.06743852,0.03948966,0.03187804,0.07288527,0.05495223,0.04231225,0.06829692,0.02075425,0.07740073,0.05653068,0.06041248,0.05884987,0.07994086,0.1480716,0.05549244,0.0221571,0.07673655,0.13138,0.09353566,0.03075272,0.04919979,0.1116285
3542.594,0.07778511,0.08401218,0.06193963,0.07359961,0.08331437,0.05322636,0.06726323,0.03974232,0.03195479,0.07293703,0.05503539,0.04227433,0.06864365,0.02080826,0.07749831,0.05701181,0.06040884,0.05933923,0.07998564,0.1477293,0.05589879,0.02197547,0.07678591,0.1315732,0.09406683,0.03119808,0.04923967,0.1110088
3543.076,0.07717645,0.0843107,0.06162761,0.07375924,0.08316881,0.05296496,0.06704285,0.03996005,0.0320501,0.07291672,0.05520196,0.04234914,0.06872842,0.02095699,0.07757767,0.05740896,0.06042663,0.05995233,0.08009722,0.1476067,0.05648097,0.02172053,0.07690934,0.1318635,0.09448838,0.0316982,0.049307,0.1105869
