absorbance_5.10_3A,5.10_3A,5.10_4A,5.9_1A_16,5.9_2A,5.9_2AA,5.9_3A,5.9_4A
2695.032,0.1018791,0.04168313,0.03211445,0.06484151,0.03170768,0.06969053,0.02242327
2695.515,0.1018358,0.04170262,0.03212137,0.06477663,0.03167234,0.06970933,0.02237374
2695.997,0.1017985,0.04171133,0.03212372,0.06472453,0.03164618,0.06971315,0.02235048
2696.479,0.1017757,0.04171028,0.03212313,0.06467972,0.03163471,0.06970648,0.02235426
2696.961,0.1017698,0.04170512,0.03212135,0.06463674,0.03163962,0.06969287,0.02237823
2697.443,0.1017764,0.04170483,0.03212029,0.06459478,0.03165829,0.06967466,0.02241052
2697.925,0.1017885,0.04171732,0.03212042,0.06455916,0.03168558,0.06965424,0.02243832
2698.407,0.1018,0.0417472,0.03212009,0.06454144,0.0317157,0.06963551,0.02245075
2698.889,0.1018078,0.04179285,0.03211631,0.06455463,0.03174339,0.06962405,0.02244268
2699.372,0.1018125,0.04184684,0.03210424,0.06460823,0.03176478,0.06962524,0.02241426
2699.854,0.1018171,0.04189817,0.0320792,0.0647038,0.03177651,0.06964286,0.0223708
2700.336,0.101823,0.0419367,0.03203762,0.0648329,0.03177485,0.06967673,0.02231969
2700.818,0.1018301,0.04195594,0.03197868,0.06497872,0.03175543,0.0697218,0.02226842
2701.3,0.1018356,0.04195447,0.03190494,0.06511965,0.0317148,0.06976922,0.02222368
2701.782,0.1018374,0.04193543,0.03182264,0.06523754,0.03165311,0.06980933,0.02218978
2702.264,0.1018355,0.04190257,0.03174067,0.06532004,0.03157762,0.06983437,0.02216874
2702.746,0.1018347,0.04185924,0.03166927,0.06536426,0.03150454,0.0698409,0.02216087
2703.229,0.1018429,0.04180522,0.03161709,0.06537513,0.03145567,0.06983049,0.02216454
2703.71,0.1018687,0.04173886,0.03158959,0.06536163,0.03145366,0.06980928,0.02217662
2704.193,0.1019168,0.04165958,0.03158816,0.0653332,0.03151476,0.06978524,0.02219205
2704.675,0.101985,0.04157085,0.03160959,0.06529532,0.0316396,0.0697652,0.02220566
2705.157,0.1020639,0.04148244,0.03164762,0.06524944,0.03181044,0.06975356,0.02221181
2705.639,0.1021388,0.04140973,0.03169466,0.06519394,0.03199134,0.06975134,0.0222064
2706.121,0.1021959,0.04136885,0.03174527,0.06512781,0.0321409,0.06975647,0.02218811
2706.603,0.1022261,0.0413738,0.03179682,0.06505287,0.03221935,0.06976585,0.02215856
2707.085,0.1022281,0.04143048,0.03185049,0.06497585,0.03220302,0.06977656,0.02212259
2707.567,0.1022078,0.04153495,0.03191018,0.06490727,0.0320925,0.06978749,0.02208642
2708.05,0.1021749,0.0416729,0.03198069,0.06485926,0.03191251,0.06979962,0.02205647
2708.532,0.1021376,0.04182404,0.03206513,0.06484218,0.03170568,0.06981601,0.02203849
2709.014,0.1020985,0.04196695,0.03216346,0.0648606,0.03151733,0.0698408,0.02203603
2709.496,0.1020547,0.04208248,0.03227176,0.06491269,0.0313865,0.06987827,0.02205125
2709.978,0.1020002,0.04215736,0.0323832,0.06498934,0.03133281,0.06993147,0.02208525
2710.46,0.1019302,0.04218606,0.03248983,0.0650779,0.03135325,0.07000148,0.02213902
2710.942,0.1018457,0.04216851,0.03258404,0.06516345,0.03142476,0.07008673,0.02221296
2711.424,0.1017563,0.04210992,0.03266008,0.06523328,0.03151318,0.07018317,0.02230632
2711.906,0.1016769,0.04201804,0.03271507,0.06527887,0.03158609,0.07028428,0.02241624
2712.389,0.1016254,0.04190271,0.0327479,0.06529611,0.03161797,0.07038208,0.0225358
2712.871,0.1016147,0.04177531,0.0327591,0.06528563,0.03159932,0.0704679,0.0226544
2713.353,0.1016492,0.04164724,0.03274984,0.06525057,0.03153548,0.07053383,0.02276017
2713.835,0.1017217,0.0415309,0.03272234,0.06519611,0.03144399,0.07057278,0.02284049
2714.317,0.1018167,0.04143778,0.03267962,0.06512848,0.0313472,0.07057986,0.02288763
2714.799,0.1019146,0.04137745,0.03262637,0.06505387,0.03126607,0.07055299,0.02289977
2715.281,0.1019963,0.04135643,0.03256918,0.06497973,0.03121716,0.07049339,0.02288197
2715.763,0.1020501,0.04137664,0.03251505,0.06491333,0.03120888,0.07040609,0.02284475
2716.246,0.1020726,0.04143499,0.03247086,0.06486258,0.03124251,0.07029992,0.02279989
2716.728,0.1020688,0.04152327,0.03244196,0.06483433,0.03131378,0.07018763,0.02275758
2717.21,0.1020493,0.04162922,0.0324305,0.06483334,0.03141531,0.07008297,0.02272247
2717.692,0.1020259,0.04173816,0.03243557,0.06486084,0.03153807,0.06999891,0.02269279
2718.174,0.10201,0.04183436,0.03245304,0.06491467,0.03167181,0.06994411,0.02266228
2718.656,0.1020087,0.0419049,0.0324774,0.06498974,0.03180636,0.06992056,0.02262441
2719.138,0.1020248,0.04194123,0.03250325,0.0650783,0.03193066,0.06992283,0.02257507
2719.62,0.1020578,0.04194098,0.03252523,0.06517198,0.03203384,0.0699386,0.02251665
2720.103,0.1021038,0.04190877,0.03254025,0.06526238,0.03210675,0.0699532,0.02245796
2720.584,0.1021572,0.0418551,0.03254617,0.06534147,0.03214268,0.06995311,0.02241226
2721.067,0.102211,0.04179446,0.03254246,0.06540178,0.03213935,0.06993086,0.02239377
2721.549,0.1022578,0.0417413,0.03252897,0.06543747,0.03209921,0.06988681,0.02241133
2722.031,0.1022893,0.04170854,0.03250724,0.06544495,0.0320296,0.06982899,0.02246586
2722.513,0.1022972,0.04170428,0.03247942,0.06542566,0.03194109,0.06977091,0.02254777
2722.995,0.1022758,0.04173058,0.03244946,0.0653863,0.03184519,0.06972562,0.02264015
2723.477,0.1022221,0.04178405,0.0324226,0.06533991,0.03175257,0.0697042,0.0227214
2723.959,0.1021393,0.04185643,0.03240515,0.06530319,0.03167154,0.06971208,0.02277193
2724.441,0.1020363,0.04193722,0.03240275,0.06529122,0.03160633,0.06974884,0.02278055
2724.924,0.1019285,0.0420145,0.03242031,0.06531294,0.03155824,0.06980995,0.02274695
2725.406,0.101835,0.04207721,0.03246041,0.0653661,0.03152589,0.06988867,0.02268363
2725.888,0.101774,0.0421173,0.03252329,0.06543615,0.03150638,0.0699776,0.0226109
2726.37,0.1017594,0.0421298,0.03260651,0.06549913,0.03149627,0.07006911,0.02255356
2726.852,0.1017956,0.04211424,0.03270604,0.06552948,0.0314926,0.07015482,0.02253195
2727.334,0.1018772,0.04207391,0.03281699,0.06550923,0.03149396,0.07022582,0.02255554
2727.816,0.1019886,0.04201622,0.0329329,0.0654341,0.03150026,0.07027283,0.02262068
2728.298,0.1021093,0.04195041,0.03304649,0.06531694,0.03151308,0.07028801,0.02271093
2728.781,0.1022202,0.04188577,0.03314883,0.06518255,0.03153522,0.07026852,0.02280293
2729.263,0.1023062,0.04183125,0.03322868,0.06506257,0.03156942,0.07021824,0.02287224
2729.745,0.1023612,0.0417924,0.03327412,0.06498221,0.03161728,0.07014886,0.02290283
2730.227,0.1023871,0.04177131,0.03327429,0.06495394,0.03167759,0.07007759,0.02289132
2730.709,0.1023911,0.04176676,0.03322157,0.06497509,0.03174569,0.07002451,0.02284755
2731.191,0.1023817,0.04177387,0.03311578,0.06503106,0.03181402,0.07000595,0.02279063
2731.673,0.1023652,0.04178578,0.03296604,0.06510262,0.03187361,0.07003029,0.02274217
2732.155,0.1023463,0.04179369,0.0327925,0.06517279,0.03191576,0.07009608,0.02272018
2732.637,0.1023278,0.0417892,0.03262184,0.06523368,0.03193489,0.07019258,0.02273274
2733.12,0.1023141,0.04176521,0.03248352,0.06528485,0.03193006,0.07030336,0.02277792
2733.602,0.1023126,0.04171792,0.03240359,0.06533032,0.03190432,0.07041044,0.02284602
2734.084,0.1023323,0.04164864,0.03239539,0.06537237,0.03186384,0.07050022,0.02292598
2734.566,0.1023811,0.04156425,0.03245655,0.06540725,0.03181569,0.07056436,0.02300915
2735.048,0.1024597,0.04147734,0.03256725,0.06542505,0.03176588,0.07060103,0.02309314
2735.53,0.1025597,0.04140273,0.03269702,0.06541439,0.0317178,0.07061251,0.02318067
2736.012,0.1026625,0.04135608,0.0328097,0.06536758,0.03167245,0.07060283,0.02327702
2736.494,0.1027429,0.04134962,0.03287397,0.06528737,0.03162891,0.07057549,0.02338476
2736.977,0.1027795,0.04138848,0.03287367,0.06518725,0.03158606,0.07053208,0.02350105
2737.459,0.1027601,0.04147011,0.03280969,0.06508993,0.03154223,0.07047364,0.02361598
2737.941,0.1026889,0.04158356,0.03270075,0.06501972,0.03149503,0.07040197,0.02371449
2738.423,0.1025844,0.04171365,0.03257498,0.06499435,0.03144171,0.07032084,0.02378199
2738.905,0.1024757,0.04184143,0.03246361,0.06502064,0.03137835,0.07023777,0.02380654
2739.387,0.102392,0.04194821,0.03239116,0.06509251,0.03130112,0.07016248,0.02378308
2739.869,0.1023511,0.04201936,0.03236815,0.06519576,0.03120923,0.07010469,0.02371454
2740.351,0.1023557,0.0420437,0.03239164,0.06531163,0.03110663,0.07007189,0.02361042
2740.833,0.1023917,0.0420163,0.0324474,0.06542395,0.03100375,0.07006594,0.02348445
2741.316,0.1024359,0.04193922,0.03251716,0.0655229,0.03091556,0.07008158,0.02335115
2741.798,0.1024627,0.04182248,0.03258346,0.06560402,0.03086011,0.070106,0.02322498
2742.28,0.1024543,0.04168365,0.03263494,0.06566574,0.03085113,0.07012201,0.02311721
2742.762,0.1024066,0.04154545,0.03266791,0.06570746,0.0308941,0.0701127,0.02303648
2743.244,0.1023292,0.04143409,0.03268429,0.06572732,0.03098253,0.0700654,0.02298821
2743.726,0.1022418,0.04137232,0.03268891,0.0657222,0.03109941,0.06997742,0.0229748
2744.208,0.1021659,0.04137353,0.03268538,0.06569064,0.0312228,0.06985777,0.02299514
2744.69,0.1021212,0.04143901,0.0326758,0.06563479,0.0313303,0.0697272,0.02304502
2745.173,0.1021191,0.04155537,0.03266028,0.06556152,0.0314073,0.06961242,0.02311726
2745.655,0.1021612,0.04169931,0.03263871,0.06548109,0.03145105,0.06953913,0.02320281
2746.137,0.1022406,0.04184126,0.03261256,0.0654053,0.03146892,0.06952574,0.02328974
2746.619,0.1023444,0.04195669,0.03258513,0.06534316,0.03147419,0.06957627,0.02336585
2747.101,0.1024565,0.04203068,0.03256137,0.0652996,0.03147992,0.06967895,0.02341774
2747.583,0.1025599,0.04206203,0.03254678,0.06527474,0.03149255,0.06980878,0.02343219
2748.065,0.1026411,0.04206213,0.03254411,0.06526599,0.03151008,0.06993629,0.02339786
2748.547,0.1026913,0.04205005,0.03255349,0.06527007,0.0315232,0.07003489,0.02330763
2749.03,0.1027095,0.04204724,0.03257148,0.06528512,0.03151975,0.07008899,0.02316117
2749.512,0.1027025,0.04206891,0.03259314,0.06531041,0.03149176,0.07009784,0.02296657
2749.994,0.1026849,0.04212207,0.03261268,0.06534523,0.03143927,0.07007429,0.02274142
2750.476,0.1026748,0.04220429,0.03262573,0.06538594,0.0313722,0.07003951,0.0225114
2750.958,0.102688,0.04230581,0.03263038,0.06542592,0.03130695,0.07001298,0.02230359
2751.44,0.1027331,0.04241299,0.03262621,0.06545421,0.03126219,0.070007,0.02214354
2751.922,0.102807,0.04251155,0.03261453,0.06545848,0.03125303,0.07002235,0.02204854
2752.404,0.1028961,0.04259016,0.03259738,0.0654292,0.03128581,0.0700487,0.02202322
2752.886,0.1029786,0.04264006,0.03257659,0.06536224,0.03135758,0.07007013,0.02206014
2753.369,0.1030317,0.04265671,0.03255435,0.06526036,0.03145719,0.07007136,0.02214211
2753.851,0.1030407,0.04263889,0.03253181,0.06513243,0.03157035,0.07004478,0.02224796
2754.333,0.1030018,0.04258931,0.03251055,0.0649915,0.0316828,0.06999335,0.0223569
2754.815,0.1029262,0.0425148,0.03249086,0.06485094,0.03178377,0.06992955,0.02245282
2755.297,0.1028344,0.04242511,0.03247203,0.06472104,0.03186765,0.0698702,0.022528
2755.779,0.1027529,0.04233301,0.03245193,0.06460907,0.03193302,0.0698326,0.0225811
2756.261,0.102705,0.04225183,0.03242691,0.06451979,0.03198047,0.06982841,0.02261637
2756.743,0.1027047,0.04219205,0.03239309,0.06445653,0.03201079,0.06986061,0.02264032
2757.226,0.1027552,0.04215953,0.03234742,0.06442356,0.03202483,0.06992463,0.02266061
2757.708,0.1028486,0.04215316,0.03228958,0.06442501,0.0320232,0.07001019,0.02268356
2758.19,0.1029704,0.0421656,0.03222262,0.0644639,0.0320079,0.07010532,0.02271374
2758.672,0.1031023,0.04218378,0.03215385,0.06453866,0.03198325,0.07019801,0.0227533
2759.154,0.103228,0.04219302,0.03209382,0.06464089,0.03195557,0.07027879,0.02280143
2759.636,0.1033362,0.04218087,0.0320535,0.06475624,0.03193184,0.07034083,0.02285472
2760.118,0.1034193,0.04213911,0.03204291,0.06486502,0.03191803,0.07037932,0.02290755
2760.6,0.1034756,0.04206653,0.0320676,0.06494861,0.03191622,0.07039154,0.02295302
2761.083,0.1035059,0.04196899,0.03212725,0.06499476,0.03192401,0.07037672,0.02298591
2761.564,0.1035134,0.04185784,0.03221459,0.065002,0.03193551,0.07033803,0.02300314
2762.047,0.1035012,0.04174685,0.03231788,0.06498059,0.03194378,0.07028194,0.02300628
2762.529,0.1034717,0.04164848,0.03242207,0.06494959,0.03194426,0.07021857,0.02300053
2763.011,0.1034267,0.04157205,0.03251284,0.06493217,0.03193777,0.07016103,0.02299478
2763.493,0.103367,0.04152154,0.03258018,0.06494636,0.03193058,0.0701214,0.02299819
2763.975,0.1032933,0.04149638,0.03262046,0.06500001,0.03193228,0.07010802,0.02301881
2764.457,0.1032087,0.041493,0.03263723,0.06508803,0.03195263,0.07012334,0.02306179
2764.939,0.1031181,0.04150813,0.03263916,0.06519499,0.03199626,0.07016248,0.02312769
2765.421,0.1030304,0.04154092,0.03263752,0.06529923,0.03206053,0.07021476,0.02321206
2765.904,0.1029565,0.0415935,0.03264244,0.06537987,0.03213516,0.07026637,0.02330538
2766.386,0.1029074,0.04166987,0.032659,0.06542388,0.03220625,0.07030576,0.02339482
2766.868,0.1028911,0.04177297,0.03268663,0.06542784,0.03226069,0.0703264,0.0234645
2767.35,0.1029098,0.04190113,0.03271909,0.06539874,0.03229093,0.07032929,0.02349764
2767.832,0.1029588,0.0420464,0.03274794,0.06534878,0.03229846,0.07032311,0.02348184
2768.314,0.1030275,0.04219338,0.0327655,0.06529287,0.03229238,0.07032128,0.02341062
2768.796,0.1031018,0.04232229,0.032768,0.0652438,0.0322861,0.07033843,0.02328835
2769.278,0.1031701,0.04241476,0.03275833,0.06520947,0.0322912,0.07038536,0.02312974
2769.76,0.1032259,0.04245718,0.03274403,0.06519389,0.03231377,0.07046641,0.02295962
2770.243,0.1032701,0.04244523,0.03273649,0.06519722,0.03235087,0.07057786,0.02280821
2770.725,0.10331,0.04238436,0.03274553,0.06521773,0.03239343,0.07070938,0.02270142
2771.207,0.1033562,0.04228832,0.03277743,0.06525239,0.03242728,0.07084575,0.02265921
2771.689,0.1034169,0.04217533,0.03283139,0.06529654,0.03243965,0.07097124,0.02268862
2772.171,0.1034939,0.0420625,0.03290039,0.06534519,0.03242299,0.07107313,0.02278484
2772.653,0.1035808,0.04196367,0.03297063,0.06539244,0.03237582,0.07114297,0.0229332
2773.135,0.1036645,0.04188689,0.03302629,0.06543374,0.03230395,0.07117779,0.02311488
2773.617,0.1037299,0.04183442,0.03305419,0.06546804,0.03221725,0.07117917,0.02331194
2774.1,0.1037645,0.04180432,0.03304554,0.06549761,0.03212991,0.07115174,0.02350842
2774.582,0.1037642,0.04179198,0.03300074,0.06552929,0.03205648,0.07110214,0.02369148
2775.064,0.1037339,0.0417911,0.03292824,0.06556962,0.03201097,0.0710374,0.02384991
2775.546,0.1036878,0.04179575,0.03284525,0.06562343,0.03200596,0.0709662,0.02397152
2776.028,0.1036433,0.04180053,0.03277116,0.065689,0.03204992,0.07089748,0.02404534
2776.51,0.1036162,0.04180318,0.03272291,0.06575815,0.03214566,0.07084065,0.02406299
2776.992,0.103617,0.04180502,0.03271121,0.06581757,0.03228752,0.07080489,0.02402297
2777.474,0.1036475,0.04181164,0.03273568,0.06585426,0.03246302,0.07079608,0.02393322
2777.957,0.1037028,0.04183231,0.03278607,0.06586108,0.03265335,0.07081532,0.02381158
2778.438,0.1037735,0.04187804,0.03284469,0.06584045,0.03283691,0.07085721,0.02368305
2778.921,0.1038508,0.04195729,0.03289363,0.06580406,0.03299624,0.07091096,0.02357225
2779.403,0.1039283,0.04207282,0.03292065,0.06576931,0.03312071,0.07096238,0.02349769
2779.885,0.104003,0.04221916,0.03292333,0.06575272,0.03320878,0.0709981,0.02346756
2780.367,0.1040753,0.04238404,0.03290963,0.0657628,0.03326665,0.07101038,0.0234783
2780.849,0.1041463,0.04255014,0.03289435,0.06579671,0.03330443,0.07099966,0.02351802
2781.331,0.1042168,0.04269968,0.03289268,0.06584133,0.0333317,0.07097469,0.02357155
2781.813,0.1042864,0.04282024,0.03291263,0.06587964,0.03335244,0.07094923,0.02362725
2782.295,0.1043553,0.04290528,0.03295185,0.06589715,0.03336497,0.07093744,0.02367882
2782.778,0.1044257,0.04295572,0.03299732,0.06588873,0.03336308,0.07094859,0.02372736
2783.26,0.1045024,0.04297727,0.0330315,0.06586082,0.03334026,0.07098319,0.02377757
2783.742,0.1045927,0.04297749,0.03303867,0.06582936,0.03329321,0.07103338,0.02383639
2784.224,0.1047037,0.04296405,0.03301267,0.06581306,0.03322488,0.07108594,0.02390974
2784.706,0.1048382,0.04294329,0.03296027,0.0658256,0.03314412,0.07112884,0.02400113
2785.188,0.1049917,0.04292173,0.03289995,0.06587131,0.03306496,0.07115503,0.02411167
2785.67,0.1051524,0.04290725,0.03285531,0.06594349,0.03300342,0.07116631,0.02423944
2786.152,0.1053033,0.04290776,0.03284638,0.06602866,0.03297326,0.07117175,0.02437931
2786.635,0.1054261,0.04293174,0.03288382,0.06611189,0.03298602,0.07118419,0.02452108
2787.117,0.1055074,0.04298427,0.03296407,0.06618374,0.033048,0.07121471,0.02464954
2787.599,0.1055433,0.04306441,0.03307315,0.06624355,0.03316044,0.07126751,0.02474656
2788.081,0.1055396,0.04316429,0.03318906,0.06630044,0.03331839,0.07133863,0.02479383
2788.563,0.1055092,0.0432702,0.03329147,0.06636865,0.03351091,0.07141813,0.02477984
2789.045,0.1054675,0.04336846,0.03336751,0.06646121,0.03372224,0.07149465,0.02470502
2789.527,0.1054279,0.04344762,0.03341324,0.06658671,0.03393149,0.07155997,0.02458465
2790.009,0.1053984,0.04350406,0.03343474,0.06674417,0.03411758,0.07161304,0.0244464
2790.491,0.1053817,0.04354233,0.03344161,0.06692432,0.03426325,0.07165954,0.02432213
2790.974,0.1053783,0.04357251,0.03344539,0.06711136,0.03435732,0.07170888,0.024241
2791.456,0.1053898,0.04360594,0.03345255,0.0672883,0.03439796,0.0717691,0.02421854
2791.938,0.1054206,0.0436492,0.03346346,0.06744203,0.0343922,0.07184239,0.02425322
2792.42,0.1054775,0.04370261,0.03347258,0.06756539,0.03435335,0.0719234,0.02432756
2792.902,0.1055658,0.04376023,0.03347102,0.06765936,0.03429659,0.072001,0.02441631
2793.384,0.1056852,0.04381422,0.03345035,0.06773095,0.03423554,0.07206248,0.02449526
2793.866,0.1058265,0.04385907,0.03340512,0.06779116,0.0341805,0.07209821,0.0245485
2794.348,0.1059728,0.04389606,0.0333367,0.06784937,0.0341384,0.07210605,0.02457395
2794.831,0.1061039,0.04393351,0.03325278,0.06791076,0.03411382,0.07209239,0.02458034
2795.313,0.1062022,0.04398477,0.03316801,0.06797401,0.03411169,0.07207036,0.02458332
2795.795,0.1062604,0.04406184,0.03309947,0.06803224,0.03413652,0.07205507,0.02459703
2796.277,0.1062839,0.0441711,0.03306381,0.06807526,0.03419263,0.07206054,0.02463107
2796.759,0.1062906,0.0443096,0.03307297,0.0680943,0.03428071,0.07209706,0.02468827
2797.241,0.1063019,0.04446618,0.03313063,0.06808673,0.03439751,0.07216896,0.02476769
2797.723,0.1063378,0.04462432,0.03323075,0.06805839,0.03453337,0.07227618,0.02486669
2798.205,0.1064082,0.04476756,0.03335892,0.06802314,0.03467449,0.07241528,0.02498437
2798.688,0.1065103,0.04488574,0.03349654,0.06799845,0.03480674,0.07258041,0.02512127
2799.17,0.1066301,0.04497632,0.03362448,0.0680014,0.03491788,0.07276298,0.02527693
2799.652,0.1067488,0.04504551,0.0337274,0.06804246,0.03500076,0.07295083,0.02544643
2800.134,0.1068509,0.04510409,0.03379778,0.06812241,0.03505509,0.0731301,0.02561935
2800.616,0.1069292,0.04516516,0.03383504,0.06823252,0.03508533,0.07328463,0.02577876
2801.098,0.1069877,0.04523927,0.03384412,0.06835792,0.03509971,0.07340024,0.02590585
2801.58,0.1070389,0.04533221,0.03383331,0.06848399,0.035107,0.07346892,0.02598548
2802.062,0.1070998,0.04544495,0.03381128,0.0685997,0.03511546,0.07349226,0.02601022
2802.544,0.1071856,0.04557398,0.03378643,0.0687002,0.03513134,0.07348265,0.02598432
2803.027,0.1073034,0.04571354,0.0337658,0.06878643,0.03515844,0.07345996,0.02592146
2803.509,0.1074528,0.0458559,0.03375596,0.06886199,0.03519777,0.07344855,0.02584478
2803.991,0.1076254,0.04599285,0.03376277,0.06892918,0.03524713,0.07346937,0.02577883
2804.473,0.1078097,0.04611696,0.03378977,0.06898751,0.03530255,0.07353343,0.02574486
2804.955,0.1079933,0.04622202,0.03383821,0.06903457,0.03535806,0.07364046,0.02575838
2805.437,0.1081676,0.04630461,0.03390441,0.06906843,0.03540901,0.07377852,0.02582524
2805.919,0.1083285,0.04636519,0.03398184,0.06909192,0.03545468,0.0739291,0.02594199
2806.401,0.1084771,0.04640887,0.03406172,0.06911407,0.0354998,0.07407154,0.02609614
2806.884,0.108618,0.04644465,0.03413695,0.06914978,0.03555515,0.07418972,0.02626958
2807.366,0.1087568,0.04648349,0.03420579,0.06921519,0.03563493,0.07427548,0.02644217
2807.848,0.1088998,0.04653658,0.03427171,0.06932378,0.03575349,0.07432795,0.02659485
2808.33,0.1090511,0.0466114,0.03434249,0.06948025,0.03591919,0.07435228,0.026715
2808.812,0.1092125,0.04671107,0.03442648,0.06967982,0.03613228,0.07435669,0.02680007
