absorbance_3.9_0,3.9_0,3.9_1,3.9_2A,3.9_3A,3.9_4,3.9_5
2770.243,0.01414922,0.03246625,0.07073347,0.0488573,0.02734337,0.04637728
2770.725,0.01417653,0.03253313,0.07075021,0.04885158,0.02738835,0.04653298
2771.207,0.01420591,0.03262484,0.07078444,0.04882211,0.02743745,0.04667762
2771.689,0.01424026,0.03272764,0.07083628,0.0487701,0.02748742,0.046794
2772.171,0.01428297,0.03282617,0.07090693,0.04870365,0.02753264,0.04687003
2772.653,0.01433584,0.03290457,0.07099847,0.04863644,0.02756462,0.04690104
2773.135,0.01439887,0.0329506,0.07111151,0.04858495,0.02757347,0.04689255
2773.617,0.01446893,0.0329578,0.07124469,0.04856408,0.02755301,0.04685753
2774.1,0.01454026,0.03292684,0.07139362,0.04858501,0.02750187,0.04681503
2774.582,0.01460616,0.03286478,0.07155215,0.0486522,0.02742722,0.04678367
2775.064,0.01466066,0.03278414,0.07171352,0.04876157,0.02734198,0.0467786
2775.546,0.01470029,0.03270103,0.07187109,0.04890174,0.0272621,0.04680877
2776.028,0.01472481,0.03263207,0.07201922,0.04905612,0.02719951,0.04687596
2776.51,0.01473755,0.03259229,0.07215226,0.04920649,0.02715958,0.04697577
2776.992,0.01474381,0.03259492,0.07226443,0.04933538,0.02713899,0.04709861
2777.474,0.01474869,0.0326487,0.07234947,0.04943068,0.027129,0.04723344
2777.957,0.01475619,0.0327572,0.07240319,0.04948703,0.02712069,0.04736867
2778.438,0.01476832,0.03291738,0.07242355,0.04950668,0.02710862,0.04749393
2778.921,0.01478508,0.03311889,0.07241305,0.04949768,0.02709508,0.04760186
2779.403,0.01480491,0.03334448,0.07237813,0.04947186,0.02708826,0.04768835
2779.885,0.01482537,0.0335707,0.07232852,0.04944202,0.02709869,0.04775233
2780.367,0.01484406,0.03377442,0.07227343,0.04941905,0.02713385,0.04779569
2780.849,0.01485804,0.03393587,0.07222047,0.04941101,0.02719432,0.04782251
2781.331,0.01486492,0.03404353,0.07217439,0.04942201,0.02727416,0.04783763
2781.813,0.0148634,0.03409681,0.07213808,0.04945306,0.02736337,0.0478459
2782.295,0.01485416,0.03410518,0.07211448,0.04950189,0.02745246,0.04785161
2782.778,0.0148412,0.03408467,0.07210774,0.04956334,0.02753676,0.0478583
2783.26,0.01483132,0.03405144,0.07212338,0.04963065,0.02761879,0.04786834
2783.742,0.01483361,0.03401838,0.07216653,0.04969549,0.02770602,0.0478834
2784.224,0.01485718,0.03399148,0.07223896,0.04974955,0.0278073,0.04790443
2784.706,0.01490703,0.03397151,0.07233721,0.04978781,0.02792792,0.04793161
2785.188,0.01498285,0.03395605,0.0724516,0.04980892,0.02806575,0.04796492
2785.67,0.01507813,0.03394371,0.07256991,0.04981743,0.02821187,0.04800424
2786.152,0.01518217,0.03393653,0.07268154,0.04982208,0.02835335,0.04805012
2786.635,0.01528298,0.0339394,0.07278072,0.04983433,0.02847636,0.04810485
2787.117,0.01537138,0.03395852,0.07286897,0.04986338,0.02857133,0.04817136
2787.599,0.0154443,0.03399687,0.07295281,0.04991353,0.02863532,0.04825291
2788.081,0.01550406,0.03405325,0.07304012,0.04998292,0.02867232,0.0483511
2788.563,0.01555719,0.03412229,0.07313503,0.05006393,0.02869094,0.04846395
2789.045,0.01561043,0.03419761,0.07323541,0.05014723,0.02870127,0.04858487
2789.527,0.01566857,0.03427509,0.0733337,0.05022544,0.02871277,0.04870259
2790.009,0.01573251,0.03435636,0.07342093,0.05029646,0.02873206,0.04880397
2790.491,0.01580035,0.03444825,0.07349165,0.05036413,0.02876247,0.04887768
2790.974,0.01586914,0.03456017,0.07354813,0.05043623,0.02880468,0.0489177
2791.456,0.01593753,0.03469858,0.07359981,0.05052057,0.02885782,0.04892677
2791.938,0.0160061,0.03486235,0.07365924,0.05062215,0.02892083,0.04891608
2792.42,0.0160769,0.03504106,0.07373749,0.05074018,0.02899272,0.04890382
2792.902,0.01615112,0.03521789,0.07383686,0.05086999,0.02907347,0.0489094
2793.384,0.01622737,0.03537496,0.07395025,0.05100476,0.02916328,0.04894875
2793.866,0.01630091,0.03550015,0.07406212,0.05113817,0.02926264,0.04903039
2794.348,0.01636567,0.03559247,0.07415514,0.05126683,0.02937085,0.04915286
2794.831,0.01641691,0.03566268,0.0742159,0.05138909,0.02948568,0.04930561
2795.313,0.01645466,0.03573074,0.07423963,0.05150341,0.02960286,0.04947022
2795.795,0.01648362,0.03581689,0.07423112,0.05160668,0.0297169,0.04962719
2796.277,0.01651284,0.03593569,0.07420244,0.05169301,0.02982183,0.04975759
2796.759,0.0165515,0.03609031,0.07416867,0.05175592,0.02991329,0.04984679
2797.241,0.0166048,0.03627147,0.07414313,0.05179163,0.02999019,0.0498886
2797.723,0.01667124,0.03645987,0.07413562,0.05180319,0.03005476,0.04988581
2798.205,0.0167428,0.03663187,0.07415255,0.05180176,0.0301121,0.04985088
2798.688,0.01680939,0.03676776,0.0741974,0.0518043,0.03016747,0.04980352
2799.17,0.01686205,0.0368546,0.07427235,0.0518299,0.03022475,0.04976892
2799.652,0.01689774,0.03689021,0.07437754,0.05189292,0.03028433,0.0497722
2800.134,0.0169212,0.03688136,0.07451122,0.05199691,0.03034381,0.04983088
2800.616,0.01694304,0.03684299,0.07466724,0.05213381,0.03039983,0.0499522
2801.098,0.01697541,0.03679411,0.07483658,0.05228517,0.03045057,0.05012885
2801.58,0.01702741,0.0367533,0.07500913,0.05242995,0.03049859,0.05034203
2802.062,0.01710237,0.03673825,0.07517634,0.05254968,0.03055109,0.05056421
2802.544,0.01719723,0.03676202,0.07533451,0.05263654,0.03061852,0.05076817
2803.027,0.01730542,0.03683192,0.07548517,0.05269477,0.03070955,0.05093556
2803.509,0.01741935,0.03694956,0.07563338,0.05274031,0.03082881,0.05106012
2803.991,0.01753332,0.03711007,0.07578349,0.05279447,0.03097355,0.05114966
2804.473,0.01764593,0.03730467,0.0759351,0.05287712,0.03113441,0.05122076
2804.955,0.01775715,0.03752144,0.07608142,0.05300189,0.03129704,0.05129441
2805.437,0.01786753,0.037748,0.07621119,0.05317113,0.03144778,0.0513861
2805.919,0.01797611,0.03797341,0.07631376,0.05337629,0.03157806,0.05150206
2806.401,0.0180799,0.03818922,0.07638501,0.05359914,0.0316859,0.05163769
2806.884,0.01817583,0.03838971,0.07643177,0.05381792,0.03177761,0.05178034
2807.366,0.01826254,0.03857205,0.07647118,0.05401248,0.03186477,0.05191502
2807.848,0.01834212,0.03873535,0.07652795,0.05416749,0.03196266,0.05202837
2808.33,0.01842074,0.03888006,0.07662505,0.05427795,0.03208509,0.05211497
2808.812,0.01850678,0.03900855,0.07677633,0.05434846,0.03224268,0.05217779
2809.294,0.01860921,0.03912413,0.0769823,0.05439341,0.03244004,0.05222775
2809.776,0.01873278,0.03923143,0.07722958,0.05443163,0.03267531,0.0522801
2810.258,0.0188788,0.03933491,0.07749557,0.05448282,0.03293855,0.05235116
2810.74,0.01904291,0.03943807,0.07775442,0.05456346,0.03321238,0.05245476
2811.223,0.01921839,0.03954278,0.07798678,0.05468234,0.0334759,0.05259861
2811.705,0.01939756,0.03964864,0.07818332,0.05484059,0.03370727,0.05278277
2812.187,0.01957382,0.0397547,0.07834617,0.05503263,0.03388906,0.05300006
2812.669,0.01974373,0.03986126,0.07848679,0.05524953,0.03401449,0.0532377
2813.151,0.01990684,0.03997259,0.07862237,0.05548087,0.03408937,0.05347992
2813.633,0.02006536,0.04009732,0.07877094,0.0557182,0.03413282,0.0537123
2814.115,0.0202232,0.04024772,0.07894607,0.0559559,0.03417031,0.05392684
2814.597,0.02038536,0.04043682,0.07915536,0.05619002,0.03422885,0.05412297
2815.08,0.02055599,0.04067487,0.07939954,0.05641793,0.03432725,0.05430862
2815.562,0.02073742,0.04096361,0.07967211,0.05663772,0.03447101,0.05449593
2816.044,0.02092993,0.04129558,0.07996108,0.05684839,0.03465127,0.05469826
2816.526,0.02113042,0.04165332,0.08025133,0.05705078,0.03484868,0.05492431
2817.008,0.02133399,0.04201481,0.08052842,0.05724838,0.03504297,0.05517537
2817.49,0.02153488,0.04235585,0.08078044,0.05744746,0.03521829,0.05544573
2817.972,0.02172885,0.04265743,0.08100223,0.05765609,0.03537149,0.05572564
2818.454,0.02191556,0.04291011,0.08119562,0.05788127,0.03551201,0.05600705
2818.937,0.02209906,0.0431153,0.08136974,0.05812757,0.0356603,0.05628658
2819.418,0.02228722,0.04328497,0.08153851,0.05839521,0.03584033,0.05656853
2819.901,0.02248823,0.04343837,0.08171613,0.05868123,0.03607173,0.05686214
2820.383,0.02270898,0.0436003,0.08191566,0.05898082,0.03636678,0.05717902
2820.865,0.02295141,0.04379559,0.08214498,0.05929038,0.03672609,0.0575277
2821.347,0.02321253,0.04404505,0.08240714,0.05960993,0.0371408,0.05791032
2821.829,0.02348581,0.04436444,0.08270208,0.05994325,0.03759488,0.05832249
2822.311,0.0237651,0.04476069,0.08302809,0.06029643,0.03807053,0.05875545
2822.793,0.02404713,0.04523049,0.08338469,0.06067515,0.03855197,0.05919878
2823.275,0.02433413,0.04576015,0.08377356,0.06108168,0.03902752,0.05964368
2823.758,0.02463301,0.04632795,0.08419811,0.06151326,0.0394919,0.06008521
2824.24,0.02495292,0.04690764,0.08466244,0.06196181,0.03994548,0.06052243
2824.722,0.02530272,0.047472,0.08516886,0.06241617,0.04039332,0.06095827
2825.204,0.02568742,0.04800105,0.08571652,0.06286565,0.04084226,0.06139886
2825.686,0.02610749,0.04848563,0.0863006,0.06330339,0.041299,0.06185357
2826.168,0.02656009,0.04893006,0.08691151,0.06372917,0.04176801,0.06233571
2826.65,0.02704097,0.04935044,0.08753806,0.0641492,0.04225029,0.06285889
2827.132,0.02754634,0.04977144,0.0881688,0.06457613,0.04274499,0.06343557
2827.615,0.02807357,0.05022088,0.08879445,0.06502602,0.04325062,0.06407133
2828.097,0.02862112,0.05072079,0.08941152,0.06551327,0.04376864,0.06476147
2828.579,0.02918724,0.05128611,0.09002221,0.06604872,0.04430477,0.06548898
2829.061,0.02976852,0.05192137,0.09063517,0.06663743,0.04486954,0.06622803
2829.543,0.03036126,0.05262347,0.09126201,0.06727844,0.04547451,0.06695351
2830.025,0.03096224,0.05338451,0.09191559,0.0679682,0.04612938,0.06764923
2830.507,0.03157111,0.05419619,0.0926059,0.06870389,0.04683793,0.0683172
2830.989,0.03219189,0.055053,0.09333824,0.06948787,0.04759597,0.06897858
2831.471,0.0328332,0.05595293,0.094113,0.07032964,0.04839296,0.06967099
2831.954,0.03350694,0.05689672,0.09492838,0.07124437,0.04921684,0.07043578
2832.436,0.0342247,0.05788631,0.09578367,0.07224791,0.05006021,0.07130302
2832.918,0.03499702,0.05892331,0.0966828,0.0733508,0.05092481,0.07228452
2833.4,0.03583143,0.06000943,0.09763533,0.0745518,0.05182318,0.07336909
2833.882,0.03673342,0.06114673,0.09865513,0.07583663,0.05277541,0.07453112
2834.364,0.03770812,0.06234083,0.09975814,0.07717943,0.05380559,0.07574026
2834.846,0.03876211,0.0636005,0.1009575,0.07855245,0.05493373,0.07697746
2835.328,0.03990328,0.0649381,0.1022613,0.07993793,0.05617228,0.07824397
2835.811,0.04114129,0.06636779,0.1036748,0.08133593,0.05752521,0.0795635
2836.292,0.04248486,0.06790313,0.1052027,0.08277023,0.05899088,0.08097605
2836.775,0.04394183,0.06955431,0.1068559,0.08428405,0.06056813,0.08252624
2837.257,0.04551819,0.07132969,0.1086553,0.08593529,0.062261,0.08425695
2837.739,0.04722085,0.07323828,0.110632,0.0877804,0.06408329,0.08619948
2838.221,0.04905902,0.07529475,0.1128237,0.08986574,0.06605929,0.08837403
2838.703,0.05104746,0.07752495,0.1152687,0.09222272,0.06822312,0.09079337
2839.185,0.05320576,0.07996799,0.1179963,0.09486736,0.0706134,0.09346746
2839.667,0.05555892,0.08267475,0.1210235,0.09780575,0.07326874,0.0964085
2840.149,0.05813389,0.08570292,0.1243512,0.1010398,0.07622418,0.09963055
2840.632,0.06095722,0.08910473,0.1279729,0.1045739,0.07950582,0.1031507
2841.114,0.06405407,0.09291787,0.1318787,0.1084148,0.08312917,0.106986
2841.596,0.06744745,0.09715455,0.1360618,0.1125679,0.0870945,0.1111515
2842.078,0.07115965,0.1018034,0.140526,0.117036,0.09139331,0.1156639
2842.56,0.07521142,0.1068295,0.1452821,0.1218144,0.09600647,0.1205393
2843.042,0.07961732,0.1121827,0.1503408,0.1268895,0.1009094,0.1257926
2843.524,0.08438495,0.1178201,0.1557103,0.1322474,0.1060845,0.131436
2844.006,0.08950344,0.1237096,0.1613857,0.137873,0.1115197,0.1374695
2844.489,0.09493634,0.129839,0.1673468,0.1437521,0.1172115,0.1438723
2844.971,0.1006264,0.1362158,0.1735635,0.1498731,0.123163,0.1506036
2845.453,0.1064888,0.1428512,0.1799946,0.1562155,0.1293689,0.1575944
2845.935,0.1124224,0.1497397,0.1865897,0.1627411,0.1358011,0.1647528
2846.417,0.1183253,0.1568386,0.1932908,0.1693881,0.1423973,0.1719771
2846.899,0.124097,0.1640465,0.2000218,0.1760623,0.1490456,0.1791514
2847.381,0.129649,0.1711991,0.2066835,0.1826423,0.1555896,0.1861504
2847.863,0.1349033,0.1780924,0.2131559,0.1889923,0.1618501,0.1928391
2848.345,0.1397937,0.1844984,0.2192991,0.1949692,0.1676413,0.1990689
2848.828,0.1442614,0.1902151,0.2249704,0.200439,0.1728078,0.2046858
2849.31,0.1482491,0.1950983,0.2300393,0.2052825,0.1772445,0.2095485
2849.792,0.1517052,0.1990808,0.2343952,0.2093998,0.1809045,0.2135479
2850.274,0.1545751,0.202163,0.2379461,0.2127077,0.1837862,0.2166269
2850.756,0.1567977,0.2043791,0.2406098,0.2151407,0.185902,0.2187778
2851.238,0.1583067,0.2057749,0.24231,0.2166568,0.1872635,0.2200395
2851.72,0.1590351,0.206373,0.2429808,0.2172428,0.1878617,0.2204646
2852.202,0.1589302,0.2061692,0.2425893,0.2169196,0.1876737,0.2200929
2852.685,0.1579701,0.205151,0.2411624,0.2157453,0.1866812,0.2189448
2853.167,0.1561817,0.203319,0.2388016,0.2137997,0.1848911,0.2170212
2853.649,0.1536424,0.200708,0.2356713,0.2111696,0.1823472,0.2143247
2854.131,0.1504756,0.1973927,0.2319793,0.2079373,0.1791304,0.2108807
2854.613,0.1468236,0.1934769,0.2279167,0.2041711,0.1753465,0.2067568
2855.095,0.1428261,0.1890764,0.2236273,0.1999341,0.1711135,0.2020622
2855.577,0.1386073,0.1843078,0.2191935,0.1952982,0.1665567,0.1969432
2856.059,0.1342593,0.1792713,0.2146394,0.1903523,0.1617942,0.1915544
2856.542,0.1298496,0.1740544,0.2099594,0.1852059,0.1569376,0.1860438
2857.024,0.1254274,0.168737,0.2051463,0.1799815,0.1520874,0.1805399
2857.506,0.1210304,0.1633899,0.200214,0.1747869,0.1473159,0.175134
2857.988,0.1166922,0.1580808,0.1952011,0.1697058,0.1426661,0.1698862
2858.47,0.1124427,0.1528725,0.1901656,0.1647881,0.1381465,0.1648299
2858.952,0.1083045,0.1478135,0.1851658,0.1600511,0.1337402,0.159976
2859.434,0.1042935,0.1429389,0.1802547,0.1554962,0.1294181,0.1553235
2859.916,0.1004189,0.1382684,0.1754755,0.1511237,0.1251594,0.1508661
2860.398,0.09668501,0.1338048,0.1708618,0.1469417,0.1209653,0.1465984
2860.881,0.09309845,0.129543,0.1664487,0.1429682,0.1168651,0.1425211
2861.363,0.08967213,0.1254753,0.1622758,0.1392237,0.1129128,0.1386457
2861.845,0.08642549,0.1215985,0.1583793,0.1357198,0.1091681,0.1349916
2862.327,0.08338559,0.1179203,0.1547918,0.1324568,0.1056914,0.1315879
2862.809,0.08058125,0.1144622,0.1515296,0.1294229,0.1025283,0.1284653
2863.291,0.07803376,0.1112529,0.148586,0.1266025,0.09970219,0.1256447
2863.773,0.0757561,0.1083295,0.145936,0.1239846,0.09721968,0.123136
2864.255,0.07374798,0.1057233,0.1435429,0.1215691,0.09506933,0.1209302
2864.738,0.07199714,0.1034507,0.1413721,0.119365,0.09322527,0.1190029
2865.22,0.07048365,0.1015081,0.1394003,0.1173869,0.09164746,0.1173185
2865.702,0.06918482,0.09986784,0.1376216,0.1156457,0.09028512,0.1158391
2866.184,0.06808009,0.09848458,0.136045,0.1141421,0.08908316,0.1145324
2866.666,0.06715085,0.0973014,0.1346871,0.112867,0.08798574,0.113371
2867.148,0.06638034,0.09626601,0.1335607,0.1118023,0.0869509,0.1123339
2867.63,0.06575125,0.09534172,0.1326672,0.1109253,0.08595867,0.1114012
2868.112,0.06524123,0.09451192,0.1319932,0.1102096,0.08501323,0.1105504
2868.594,0.06482273,0.09377957,0.1315114,0.1096248,0.08413897,0.1097569
2869.077,0.06446341,0.09315675,0.1311858,0.1091352,0.08336683,0.1089975
2869.559,0.06412639,0.09264984,0.1309719,0.1086944,0.08271991,0.1082538
2870.041,0.06377641,0.09224506,0.130823,0.108251,0.08219773,0.1075172
2870.523,0.06338291,0.09190036,0.1306878,0.107756,0.08177127,0.1067877
2871.005,0.06292169,0.0915453,0.1305083,0.1071698,0.08138445,0.1060685
2871.487,0.06237985,0.09110159,0.1302274,0.106474,0.08097371,0.1053579
2871.969,0.06175522,0.09050101,0.1297926,0.1056738,0.08047971,0.1046449
2872.451,0.06105609,0.08970775,0.1291648,0.1047934,0.07986368,0.1039068
2872.934,0.06029878,0.0887338,0.1283317,0.1038649,0.07911704,0.1031194
2873.416,0.05950475,0.08763672,0.1273109,0.1029174,0.07825895,0.1022653
2873.898,0.05869606,0.0865063,0.1261524,0.1019705,0.07733037,0.1013458
2874.38,0.0578914,0.08543191,0.1249244,0.1010325,0.0763789,0.1003832
2874.862,0.05710554,0.08448488,0.123705,0.1001076,0.07545257,0.09941719
2875.344,0.05634959,0.08369891,0.1225668,0.09920333,0.07459168,0.09849259
2875.826,0.05563212,0.08306665,0.1215605,0.09833518,0.07382193,0.09764144
2876.308,0.05496309,0.08255199,0.1207143,0.09752682,0.07315689,0.0968775
2876.791,0.05435571,0.08210786,0.1200335,0.0968041,0.07259671,0.09619319
2877.272,0.05382513,0.08169951,0.1195071,0.09618536,0.07213251,0.09557037
2877.755,0.05338824,0.08131316,0.1191169,0.09567898,0.0717493,0.09499441
2878.237,0.05305926,0.08096016,0.1188458,0.09528178,0.07143332,0.09446789
2878.719,0.05284475,0.08066761,0.1186836,0.09498467,0.07117806,0.09401576
2879.201,0.05274419,0.08046805,0.1186267,0.09478,0.07098888,0.09368208
2879.683,0.0527484,0.08038674,0.1186766,0.09466617,0.07088383,0.09351555
2880.165,0.0528439,0.08043497,0.1188353,0.09464896,0.07088783,0.09354897
2880.647,0.05301661,0.080613,0.1191023,0.0947371,0.07102741,0.09379044
2881.129,0.05325582,0.08091512,0.1194718,0.09493655,0.07131986,0.09421605
2881.612,0.05355673,0.08133588,0.1199343,0.09524532,0.0717677,0.09478104
2882.094,0.05391882,0.08187255,0.1204774,0.09565406,0.072357,0.09542975
2882.576,0.05434387,0.08252255,0.1210904,0.09615046,0.07306278,0.096117
2883.058,0.05483212,0.08327831,0.1217662,0.09672601,0.0738571,0.09681875
2883.54,0.05538066,0.08412062,0.1225017,0.09738084,0.0747135,0.09753308
2884.022,0.0559834,0.08501964,0.123297,0.09812493,0.0756138,0.09827478
2884.504,0.05663455,0.0859416,0.1241527,0.09897314,0.07654758,0.09906371
2884.986,0.05733064,0.08685674,0.1250676,0.09993928,0.07750832,0.09991524
2885.469,0.05807344,0.08775317,0.1260383,0.1010287,0.078492,0.1008332
2885.951,0.05886959,0.0886405,0.1270593,0.1022359,0.07949667,0.101812
2886.433,0.05972879,0.08954964,0.1281258,0.1035445,0.08052447,0.1028408
2886.915,0.06065913,0.09051883,0.1292365,0.1049324,0.08158429,0.1039113
2887.397,0.06166419,0.09158233,0.1303937,0.1063756,0.08269376,0.1050211
2887.879,0.06273995,0.09275717,0.1316012,0.1078477,0.08387487,0.1061743
2888.361,0.06387724,0.0940375,0.1328595,0.1093242,0.0851454,0.1073767
2888.843,0.06506234,0.09539729,0.1341608,0.1107786,0.08651078,0.1086314
2889.325,0.06628048,0.09680101,0.1354846,0.1121853,0.08795728,0.1099348
2889.808,0.06751933,0.09821906,0.1368025,0.1135253,0.08945593,0.1112768
2890.29,0.06876869,0.09963561,0.1380841,0.1147939,0.09096974,0.1126428
2890.772,0.07002128,0.1010549,0.1393086,0.1160066,0.092467,0.1140186
2891.254,0.07127231,0.1024957,0.140477,0.1171975,0.09393503,0.1153958
2891.736,0.07251828,0.1039846,0.1416169,0.1184154,0.09538221,0.1167737
2892.218,0.07375842,0.1055431,0.1427799,0.119707,0.09683323,0.1181595
2892.7,0.07499445,0.1071797,0.1440236,0.1210997,0.09831269,0.119566
2893.182,0.0762321,0.1088855,0.1453997,0.1225927,0.09983253,0.1210097
2893.665,0.07748035,0.1106359,0.1469332,0.1241557,0.1013811,0.1225074
2894.146,0.07875036,0.1123987,0.1486154,0.125744,0.1029286,0.1240728
2894.629,0.08005267,0.1141386,0.1504052,0.1273132,0.1044374,0.1257153
2895.111,0.08139582,0.1158288,0.1522432,0.1288413,0.1058822,0.1274372
2895.593,0.08278361,0.1174566,0.1540744,0.130337,0.1072642,0.1292318
2896.075,0.08421504,0.1190278,0.1558596,0.1318374,0.1086148,0.131082
2896.557,0.08568493,0.1205664,0.1575877,0.1333919,0.1099857,0.1329627
2897.039,0.08718646,0.1221087,0.1592738,0.1350402,0.1114268,0.1348465
2897.521,0.08871149,0.1236994,0.160949,0.1367999,0.1129724,0.1367077
2898.003,0.09025343,0.1253772,0.1626468,0.1386579,0.1146264,0.1385306
2898.486,0.09180796,0.1271656,0.1643925,0.1405792,0.1163655,0.1403142
2898.968,0.0933731,0.129066,0.1662007,0.1425187,0.1181501,0.1420714
2899.45,0.09494977,0.1310568,0.1680758,0.1444412,0.1199454,0.143825
2899.932,0.09654146,0.1331003,0.1700185,0.1463317,0.1217357,0.1456007
2900.414,0.09815393,0.1351525,0.1720293,0.1481978,0.1235317,0.147422
2900.896,0.0997944,0.1371807,0.1741107,0.1500628,0.1253652,0.1493051
2901.378,0.1014711,0.1391744,0.1762645,0.1519543,0.1272784,0.1512611
