absorbance_2.2_1,2.2_1,2.2_2,2.2_3,2.2_4,6.10_1 (1),6.10_2,6.10_3,6.10_4
2411.548,0.08815083,0.01788788,0.0625099,0.02414604,0.08031216,0.02773745,0.0184907,0.06864791
2412.03,0.08796221,0.0177085,0.06233918,0.02427124,0.08035363,0.02780397,0.01849119,0.06856713
2412.512,0.08773583,0.01755375,0.06216015,0.02438794,0.08042822,0.02785881,0.01853203,0.06851592
2412.994,0.08749999,0.01742802,0.06199738,0.02446801,0.08051229,0.02789324,0.01860689,0.06849616
2413.476,0.08729272,0.01733437,0.06187076,0.02449706,0.08057649,0.02790234,0.01870783,0.06850393
2413.958,0.08715251,0.01727834,0.06179048,0.02448324,0.08059446,0.02788582,0.01882488,0.06852973
2414.44,0.08710514,0.01726523,0.06175627,0.02445415,0.08055164,0.02784616,0.01894768,0.06856196
2414.923,0.08715956,0.01729666,0.06176011,0.02445069,0.0804493,0.02778865,0.0190642,0.06858879
2415.405,0.08730254,0.01736467,0.06179127,0.02451043,0.08030595,0.02771977,0.01916193,0.06860342
2415.887,0.08750478,0.01745203,0.06184128,0.02465268,0.08015085,0.02764646,0.01922898,0.06860674
2416.369,0.08772498,0.01753513,0.06190556,0.02487103,0.0800187,0.02757594,0.01925417,0.06860712
2416.851,0.08792339,0.01759405,0.06198404,0.02513282,0.07993846,0.02751372,0.0192301,0.06861687
2417.333,0.08807225,0.01762206,0.06207798,0.02539009,0.07992573,0.02746279,0.01915712,0.06864698
2417.815,0.08815913,0.01763085,0.062186,0.02558985,0.07998079,0.0274237,0.01904633,0.06870277
2418.297,0.08819003,0.01764762,0.06230029,0.0256929,0.08008907,0.02739409,0.01892109,0.06878059
2418.78,0.08818342,0.01770281,0.06240749,0.02568354,0.08022915,0.02737158,0.01881314,0.06886971
2419.262,0.08816515,0.0178193,0.06248944,0.0255715,0.08037756,0.02735493,0.01875906,0.06895793
2419.744,0.08815828,0.01799819,0.06252999,0.02538739,0.08051793,0.02734488,0.01878788,0.06903794
2420.226,0.08817752,0.01821673,0.06252111,0.02517062,0.08064432,0.02734355,0.01891213,0.06911215
2420.708,0.08822735,0.01843251,0.0624665,0.02496182,0.08076052,0.02735216,0.01912152,0.06919354
2421.19,0.0883018,0.01859929,0.0623826,0.02478976,0.08087589,0.02736747,0.01938309,0.06929927
2421.672,0.08838804,0.01868244,0.0622939,0.02466815,0.08099949,0.02738085,0.0196498,0.06944231
2422.154,0.08847027,0.01866761,0.06222798,0.02459561,0.08113462,0.02737802,0.01986967,0.06962259
2422.636,0.08853464,0.01856421,0.06220488,0.02456011,0.08127539,0.02734379,0.02000393,0.06982272
2423.119,0.08857132,0.01839845,0.0622324,0.02454352,0.0814084,0.02726844,0.02003603,0.07001023
2423.601,0.08857569,0.01820395,0.06230469,0.02452683,0.08151583,0.02715178,0.01997556,0.07014515
2424.083,0.08854849,0.01800782,0.06240533,0.02449484,0.08158408,0.02700618,0.01985365,0.07019551
2424.565,0.08849528,0.01782735,0.06251372,0.02443812,0.08160814,0.02685436,0.01971413,0.07014744
2425.047,0.08842599,0.01766922,0.06261148,0.02435361,0.08159552,0.02672384,0.01960229,0.07001087
2425.529,0.08835343,0.01753306,0.06268905,0.02424466,0.08156332,0.02663513,0.01954936,0.06981605
2426.011,0.0882929,0.01741707,0.06274574,0.02412049,0.08153328,0.02659712,0.01956841,0.06960529
2426.493,0.08826114,0.0173205,0.06278735,0.02399467,0.08152369,0.0266024,0.01965022,0.06942032
2426.976,0.0882724,0.01724289,0.06281928,0.02388124,0.08154027,0.02663186,0.01976768,0.0692879
2427.458,0.0883358,0.01718249,0.06284303,0.0237936,0.08157483,0.02666126,0.01988056,0.06921762
2427.94,0.08845052,0.01713436,0.06285306,0.02374038,0.08160516,0.02667159,0.0199445,0.06920111
2428.422,0.08860397,0.0170924,0.06283983,0.02372315,0.08160533,0.02665647,0.01992355,0.06922163
2428.904,0.08876933,0.01705335,0.06279461,0.0237359,0.08155355,0.02662362,0.01979642,0.06926037
2429.386,0.08890853,0.01702088,0.06271709,0.02376543,0.08144154,0.0265908,0.01956433,0.06930462
2429.868,0.08898266,0.01700597,0.06261796,0.02379583,0.08127823,0.02657595,0.01925219,0.0693498
2430.35,0.08895706,0.01702556,0.06252015,0.02381013,0.08108864,0.02658939,0.01890594,0.06939555
2430.833,0.08881398,0.01709326,0.06245242,0.02379551,0.080905,0.02662761,0.01858275,0.06944077
2431.314,0.08855917,0.01721111,0.06243829,0.02374572,0.08075524,0.02667526,0.01833267,0.06947935
2431.797,0.08822515,0.01736527,0.06248885,0.0236623,0.08065755,0.02671053,0.01819053,0.06949817
2432.279,0.08786596,0.01752714,0.06259484,0.02355371,0.08061474,0.02671586,0.01816227,0.06948108
2432.761,0.08754309,0.01766434,0.06272861,0.0234336,0.08061764,0.02668604,0.01822563,0.06941585
2433.243,0.08731768,0.0177499,0.06284788,0.02331996,0.08065069,0.02663136,0.01833661,0.06930065
2433.725,0.08723127,0.01777457,0.06291024,0.02323173,0.08069997,0.02657296,0.01844563,0.06914746
2434.207,0.08729779,0.01774934,0.06288668,0.02318774,0.08075842,0.02653361,0.01851632,0.06897983
2434.689,0.08750176,0.0177009,0.06276967,0.02320648,0.08082529,0.02652845,0.01853336,0.06882937
2435.171,0.08780315,0.01765828,0.06257841,0.02330292,0.08090359,0.02655662,0.01850679,0.06872345
2435.654,0.08815054,0.01763977,0.06235221,0.02348607,0.08099452,0.02660167,0.01846302,0.06867798
2436.136,0.08848859,0.01764661,0.06214442,0.0237544,0.08109386,0.02663653,0.01843295,0.06869302
2436.618,0.08877424,0.01766228,0.06200317,0.02409266,0.08119232,0.02663549,0.01843566,0.06875168
2437.1,0.08898204,0.01766275,0.06195923,0.02447048,0.08127851,0.02658439,0.01847078,0.06882714
2437.582,0.08910532,0.01762833,0.06201877,0.02484081,0.08134346,0.02648612,0.0185201,0.068889
2438.064,0.08915316,0.01755556,0.06216095,0.02515041,0.08138414,0.02636004,0.01855797,0.06891432
2438.546,0.08914465,0.01746001,0.06234562,0.02534909,0.08140403,0.02623478,0.01856364,0.06889296
2439.028,0.08910247,0.01737218,0.06252325,0.02539911,0.08140983,0.0261397,0.01853237,0.06882967
2439.51,0.08904573,0.01732182,0.06265271,0.02528905,0.08140665,0.02609387,0.01847825,0.06874067
2439.993,0.08898731,0.0173273,0.06271034,0.02503657,0.08139585,0.02610218,0.01842946,0.06864827
2440.475,0.08893139,0.01738561,0.06269695,0.02468877,0.08137561,0.0261557,0.01841707,0.06857418
2440.957,0.08887405,0.0174732,0.06263532,0.02430651,0.08134525,0.02623718,0.01846156,0.06853111
2441.439,0.08880489,0.01755328,0.06256314,0.02395388,0.08131152,0.0263283,0.01856732,0.06852169
2441.921,0.08870999,0.01758936,0.06252098,0.02368192,0.08129201,0.02641435,0.01872182,0.06853731
2442.403,0.08857857,0.01756039,0.06253755,0.02351565,0.08131196,0.02648854,0.01890397,0.06856357
2442.885,0.08840564,0.01746678,0.06262407,0.02345409,0.08139869,0.02655066,0.01909223,0.06858395
2443.367,0.08819716,0.01733229,0.06277051,0.02347493,0.08156937,0.02660498,0.01927181,0.06858579
2443.85,0.08796881,0.01719316,0.06295218,0.02354815,0.08182158,0.02665629,0.01943784,0.06856361
2444.332,0.08774512,0.01709055,0.06313644,0.02364663,0.08212797,0.02670841,0.01959111,0.06851954
2444.814,0.08755273,0.01705613,0.06329364,0.023756,0.08244061,0.02676344,0.01973239,0.06846172
2445.296,0.08741093,0.01710178,0.0634063,0.02387722,0.08270621,0.02682109,0.01985881,0.06839962
2445.778,0.08732817,0.01721873,0.06346911,0.02402064,0.08287539,0.02688043,0.01996144,0.06834182
2446.26,0.08729813,0.01737915,0.0634874,0.02419704,0.08291886,0.02694041,0.02003078,0.06829327
2446.742,0.087304,0.01754744,0.06347067,0.02440728,0.08283296,0.02700027,0.02006119,0.06825438
2447.224,0.08732419,0.01768619,0.06342615,0.02463704,0.08263709,0.02706022,0.02005616,0.06822318
2447.707,0.08734137,0.01776922,0.06335498,0.02485742,0.08236555,0.02712204,0.0200277,0.06819714
2448.189,0.08734934,0.01778842,0.06325251,0.02503459,0.0820538,0.02718967,0.0199912,0.06817487
2448.671,0.08735318,0.01775447,0.06311218,0.02513657,0.08173386,0.0272678,0.019959,0.06815747
2449.153,0.08736607,0.01769456,0.06293279,0.02514636,0.08142664,0.02736017,0.01993393,0.06814768
2449.635,0.0874,0.01764121,0.06272274,0.02506692,0.08114414,0.02746651,0.01990829,0.06814878
2450.117,0.08745944,0.01762648,0.06250304,0.02492168,0.08089457,0.02757903,0.01986759,0.0681642
2450.599,0.0875358,0.01766913,0.0623042,0.02474764,0.08068545,0.02768237,0.0198001,0.06819557
2451.081,0.08761061,0.01777044,0.062158,0.02458493,0.08052514,0.02775647,0.01970442,0.06824382
2451.563,0.08766131,0.01791431,0.06209271,0.02446997,0.08042178,0.02778118,0.01959311,0.0683087
2452.046,0.08767276,0.01807345,0.06212276,0.02442404,0.08037877,0.02774566,0.0194897,0.06838933
2452.528,0.08764361,0.01821887,0.06224591,0.02445033,0.08039255,0.02765307,0.01941877,0.06848317
2453.01,0.08758971,0.01832571,0.06244283,0.02453564,0.08045227,0.02752363,0.01939729,0.06858443
2453.492,0.0875378,0.0183812,0.06268331,0.02465531,0.08054409,0.02738847,0.01942553,0.06868453
2453.974,0.08751481,0.01838431,0.06293201,0.02478107,0.08065563,0.02728055,0.01948725,0.06877142
2454.456,0.08753909,0.01834289,0.06315412,0.02488691,0.08077933,0.02722565,0.01955466,0.06883169
2454.938,0.08761129,0.01826796,0.06332313,0.02495752,0.08091468,0.02723247,0.0196022,0.06885481
2455.42,0.08771417,0.01817041,0.0634224,0.02498931,0.08106509,0.02729207,0.01961343,0.0688369
2455.903,0.08781949,0.01806007,0.06344576,0.02499014,0.0812329,0.02738216,0.01958856,0.0687835
2456.385,0.08790091,0.0179456,0.06339709,0.02497436,0.08141503,0.02747823,0.0195406,0.06870873
2456.867,0.08794284,0.01783661,0.06328905,0.0249578,0.08160031,0.02756289,0.01948893,0.06863286
2457.349,0.08794739,0.01774484,0.06314071,0.02495233,0.08177005,0.02763091,0.01944888,0.06857663
2457.831,0.08793247,0.01768083,0.06297364,0.02496201,0.08190426,0.0276897,0.01942398,0.06855366
2458.313,0.0879246,0.01765134,0.0628107,0.02498364,0.08198639,0.02775289,0.01940491,0.06856785
2458.795,0.08794793,0.01765503,0.06267194,0.02500823,0.08200881,0.02783239,0.01937426,0.06861194
2459.277,0.0880142,0.01768246,0.06256966,0.02502576,0.08197501,0.02793166,0.01931696,0.06867207
2459.76,0.08811891,0.01771686,0.06250676,0.02502734,0.0818993,0.02804427,0.01922623,0.06873194
2460.242,0.08824373,0.01774228,0.06247459,0.02500699,0.08180284,0.0281575,0.01910941,0.06878003
2460.724,0.08836494,0.0177504,0.06245607,0.02496176,0.08170673,0.02825957,0.01898407,0.06881293
2461.206,0.08846043,0.01774473,0.06242811,0.02489052,0.0816299,0.0283435,0.0188727,0.06883491
2461.688,0.08851759,0.01774036,0.06236982,0.02479342,0.0815836,0.02840993,0.01879323,0.06885559
2462.17,0.08853605,0.01775734,0.0622697,0.02467214,0.08157045,0.02846385,0.01875261,0.06888346
2462.652,0.08852414,0.0178133,0.06212971,0.02453285,0.08158471,0.02851039,0.01874582,0.06892267
2463.134,0.0884937,0.01791342,0.06196793,0.02438729,0.0816139,0.0285504,0.01875988,0.0689707
2463.616,0.08845366,0.01804784,0.06181254,0.02425183,0.08164319,0.02858057,0.01878119,0.06901952
2464.099,0.08840746,0.01819177,0.06169799,0.02414568,0.08165722,0.02859682,0.01880018,0.0690585
2464.581,0.08835325,0.01831508,0.06165309,0.02408334,0.08164553,0.02859931,0.01881583,0.06907809
2465.063,0.08828758,0.01839227,0.06169283,0.02406822,0.08160529,0.02859582,0.018833,0.06907318
2465.545,0.08820958,0.01840843,0.06181487,0.02408847,0.08154304,0.0286013,0.01885823,0.06904294
2466.027,0.08812424,0.01836371,0.06199979,0.02411842,0.08147342,0.02863007,0.01889291,0.06899035
2466.509,0.08804143,0.01827093,0.06221836,0.02412592,0.08141479,0.02868805,0.01893043,0.06892064
2466.991,0.08797392,0.0181501,0.06243704,0.02408113,0.08138599,0.02876466,0.01895533,0.06884057
2467.473,0.08793046,0.01802156,0.06263032,0.02396996,0.08139874,0.02883346,0.01894971,0.06875763
2467.956,0.08791232,0.01790163,0.06278513,0.02379997,0.08145343,0.02885902,0.01889925,0.06868041
2468.438,0.08791134,0.01780325,0.06290151,0.02360038,0.08153835,0.02880684,0.01880044,0.06861796
2468.92,0.08791274,0.01773598,0.06298899,0.02341317,0.08163185,0.02865919,0.01866405,0.06857778
2469.402,0.08790055,0.01770815,0.06305858,0.02328085,0.08170794,0.028421,0.01851374,0.06856284
2469.884,0.0878638,0.01772786,0.063117,0.02323691,0.08174149,0.02812164,0.01838414,0.06856974
2470.366,0.08780147,0.01779984,0.06316121,0.02329564,0.0817173,0.02780235,0.01830893,0.06858844
2470.848,0.08772375,0.01792186,0.06317995,0.02345312,0.08163234,0.02750703,0.01831605,0.06860454
2471.33,0.08764882,0.01808108,0.06315839,0.02369115,0.08149847,0.02726924,0.01841999,0.06860499
2471.813,0.08759545,0.01825524,0.06308632,0.02398666,0.08133774,0.02710393,0.01861757,0.06858514
2472.294,0.08757722,0.01841474,0.06296376,0.02431747,0.08117803,0.02701055,0.01888829,0.06855257
2472.777,0.08759797,0.01852921,0.06280428,0.02466385,0.0810468,0.02697793,0.01919581,0.06852805
2473.259,0.08765098,0.01857684,0.06263113,0.02500898,0.08096218,0.02699394,0.01949769,0.06853805
2473.741,0.08772347,0.01854782,0.06247208,0.02533313,0.08093157,0.02704854,0.01974943,0.06860714
2474.223,0.0878024,0.01844737,0.06235102,0.02561093,0.08094966,0.02713411,0.01991412,0.06874733
2474.705,0.08788116,0.01829209,0.06228048,0.02581474,0.08100285,0.02724189,0.01997243,0.0689518
2475.187,0.08796129,0.01810705,0.06226055,0.0259172,0.08107346,0.02735608,0.01992505,0.06919362
2475.669,0.08805113,0.01791869,0.06228054,0.02590032,0.08114716,0.02745251,0.0197956,0.06943206
2476.151,0.08815864,0.01774889,0.06232625,0.02576265,0.08121739,0.02750494,0.01962223,0.06962658
2476.634,0.08828541,0.01761488,0.06238575,0.02552257,0.08128653,0.02749139,0.01945259,0.06974389
2477.116,0.08842091,0.01752651,0.06245479,0.02521729,0.08136347,0.0274059,0.01933003,0.06976862
2477.598,0.08854456,0.01748784,0.06253713,0.0248934,0.08145701,0.02726342,0.0192803,0.06970543
2478.08,0.0886304,0.01749738,0.06264053,0.02460378,0.08156996,0.02710092,0.01930757,0.06957671
2478.562,0.08865808,0.01754918,0.06277076,0.02439581,0.08169468,0.02696741,0.01939175,0.06941476
2479.044,0.08862291,0.0176333,0.0629252,0.02430272,0.08181389,0.02690738,0.01949748,0.06925295
2479.526,0.08854023,0.01773552,0.06309076,0.02434145,0.08190326,0.02695206,0.01958172,0.06912168
2480.008,0.08844262,0.01783962,0.06324545,0.02450781,0.08194181,0.02710579,0.01960997,0.06904206
2480.49,0.0883668,0.01792972,0.06336638,0.02477665,0.08191983,0.02734728,0.01956658,0.06902312
2480.973,0.08834356,0.01799129,0.06343543,0.02510159,0.08184339,0.0276327,0.01945712,0.06906262
2481.455,0.08838174,0.01801396,0.06344713,0.02542286,0.08173523,0.02790984,0.01930744,0.06914628
2481.937,0.08846548,0.01799241,0.06341077,0.02567848,0.08162713,0.0281314,0.01915259,0.0692514
2482.419,0.08855607,0.01792631,0.06334856,0.02581302,0.08155344,0.02826219,0.01902913,0.06934828
2482.901,0.08860756,0.01782024,0.06328757,0.0257964,0.08153828,0.02828787,0.01896228,0.06940896
2483.383,0.08858368,0.0176825,0.06325048,0.02563201,0.08158879,0.02821456,0.01896057,0.06941468
2483.865,0.08846895,0.01752501,0.06325022,0.02536064,0.08169359,0.02806499,0.01901725,0.06936093
2484.347,0.08827686,0.01736184,0.06328498,0.02504908,0.08182713,0.02787025,0.01911481,0.06926192
2484.83,0.08804379,0.01720807,0.06334148,0.0247738,0.08195663,0.02766159,0.01923337,0.06914549
2485.312,0.08781935,0.0170799,0.06339908,0.02460397,0.08204978,0.02746583,0.01935646,0.06904792
2485.794,0.08764636,0.01699017,0.06343941,0.02457615,0.08208526,0.02729841,0.01947565,0.06899752
2486.276,0.08755162,0.01694834,0.06345132,0.02468842,0.08205508,0.02716427,0.01958964,0.06900764
2486.758,0.08754009,0.01695779,0.06343263,0.02489924,0.08196648,0.02705999,0.01970019,0.06907076
2487.24,0.08759807,0.01701501,0.06338876,0.0251452,0.08183806,0.02697933,0.01980722,0.06916367
2487.722,0.08770164,0.01710984,0.06332706,0.0253565,0.08169586,0.02691789,0.01990438,0.06925482
2488.204,0.08782711,0.01722651,0.06325238,0.02547725,0.08156815,0.02687703,0.01997828,0.06931859
2488.687,0.08795972,0.01734757,0.0631642,0.02548277,0.08147672,0.02686446,0.02001198,0.06934598
2489.168,0.08809379,0.01745605,0.06305777,0.02537967,0.0814352,0.02689091,0.01998917,0.06934638
2489.651,0.08822955,0.017539,0.06292985,0.02520308,0.08144524,0.02696487,0.01989948,0.06934366
2490.133,0.0883681,0.01759108,0.06278354,0.02499975,0.08149779,0.02708636,0.01974312,0.06936236
2490.615,0.08850593,0.0176156,0.06263325,0.02481855,0.08157507,0.02724453,0.01953124,0.06941884
2491.097,0.08863397,0.01762465,0.06250403,0.02469578,0.08165572,0.02741759,0.01928334,0.06951069
2491.579,0.08874124,0.01763403,0.06242224,0.02464679,0.08172242,0.02758059,0.01901995,0.06961885
2492.061,0.08881742,0.01766067,0.06240884,0.02466656,0.08176426,0.02770978,0.01876033,0.069712
2492.543,0.08885802,0.0177146,0.0624671,0.0247335,0.08177967,0.02778998,0.01851696,0.06975859
2493.025,0.08886502,0.01779522,0.06257947,0.0248187,0.08177461,0.02781759,0.01829595,0.06973896
2493.508,0.08884518,0.01788983,0.06270679,0.02489199,0.08175816,0.02779905,0.01810025,0.06964874
2493.99,0.088807,0.01797713,0.06280043,0.02493151,0.08173753,0.02774671,0.0179337,0.06949995
2494.472,0.08875604,0.01803573,0.06281926,0.02492929,0.08171491,0.02767314,0.01780532,0.06931429
2494.954,0.08869503,0.01805057,0.06274056,0.02489083,0.08168743,0.02758944,0.01773064,0.06911758
2495.436,0.08862343,0.01802172,0.06257205,0.02483274,0.08165011,0.02750373,0.01772859,0.06893231
2495.918,0.08854065,0.01796383,0.06234936,0.02477479,0.08160124,0.02742238,0.01781498,0.06877363
2496.4,0.08844744,0.0179034,0.06212954,0.02473443,0.08154634,0.02735333,0.01799555,0.06865184
2496.882,0.08834644,0.01786659,0.06197122,0.02471817,0.08149854,0.02730552,0.01825987,0.06857225
2497.365,0.08824179,0.01786948,0.06191678,0.02472025,0.08147539,0.02728679,0.01857995,0.06853817
2497.847,0.08813691,0.01791106,0.06198318,0.02472339,0.08149352,0.02730117,0.0189119,0.06855024
2498.329,0.08803423,0.01797266,0.06215506,0.0247063,0.08156042,0.02734547,0.01920813,0.06860629
2498.811,0.08793489,0.01802674,0.06239341,0.02465081,0.08167067,0.0274102,0.01942844,0.0686994
2499.293,0.08784234,0.01804644,0.06264477,0.02454741,0.08180492,0.02748111,0.01954905,0.0688177
2499.775,0.08776329,0.01802023,0.06286186,0.02439901,0.08193586,0.02754685,0.01957059,0.06894673
2500.257,0.08770866,0.01795671,0.06301361,0.02421785,0.0820349,0.0276032,0.01951593,0.06907295
2500.739,0.08769116,0.01788431,0.06309072,0.02402325,0.08207859,0.02765563,0.01942447,0.069186
2501.221,0.08771946,0.01783916,0.06310406,0.02383386,0.08205617,0.02771576,0.01933689,0.06928188
2501.704,0.08779306,0.01785372,0.06307746,0.02366631,0.08197036,0.02779632,0.01928553,0.06936295
2502.186,0.08789806,0.01794422,0.06303766,0.02353561,0.0818359,0.02790276,0.01928556,0.0694367
2502.668,0.08801002,0.01810474,0.06300376,0.02345509,0.08167413,0.02802989,0.0193325,0.06951133
2503.15,0.08809906,0.0183085,0.06298379,0.02343936,0.08150898,0.02816034,0.01940616,0.06959436
2503.632,0.08813892,0.01851567,0.06297456,0.02350319,0.08136258,0.02827078,0.01947844,0.06968922
2504.114,0.08811796,0.01868811,0.0629664,0.02365628,0.08125097,0.02834078,0.019525,0.06979429
2504.596,0.08804163,0.01879571,0.06294832,0.02389896,0.08118343,0.02835783,0.0195295,0.06990306
2505.078,0.08793323,0.01882368,0.06291422,0.0242155,0.08116169,0.02832193,0.0194873,0.07000486
2505.561,0.087824,0.01877332,0.06286579,0.02457625,0.0811805,0.028243,0.0194033,0.07008747
2506.043,0.08774564,0.01865877,0.0628126,0.02493895,0.08122905,0.02813633,0.0192866,0.07013951
2506.525,0.0877203,0.0185031,0.06276952,0.02525959,0.08129332,0.02801662,0.01914624,0.07015394
2507.007,0.08775399,0.01833173,0.06275152,0.02550527,0.08136094,0.02789343,0.0189873,0.07013082
2507.489,0.08783947,0.01817296,0.06277098,0.02565859,0.08142379,0.02777186,0.01881194,0.07007866
2507.971,0.08796048,0.01805424,0.06283449,0.02572213,0.08148083,0.02765497,0.01862146,0.07001236
2508.453,0.08810057,0.01799752,0.06294147,0.02571251,0.08153747,0.02754699,0.01842002,0.06994769
2508.935,0.08824798,0.01801941,0.06308496,0.02565376,0.08160345,0.02745497,0.01821749,0.06989782
2509.417,0.08839777,0.01812465,0.06325249,0.02556752,0.08168746,0.02738821,0.01802939,0.06986603
2509.9,0.08855037,0.0183045,0.06342861,0.02546674,0.08179274,0.02735318,0.0178729,0.06984526
2510.382,0.08870625,0.01853568,0.06359451,0.02535616,0.08191459,0.02735204,0.01776511,0.06981962
