absorbance_6.4_1A,6.4_1A,6.4_1AA,6.8_1A,6.8_2A
1713.443,0.07668956,0.05313466,0.1197528,0.08510752
1713.925,0.07711893,0.05316328,0.1199699,0.08545755
1714.407,0.07764842,0.05325134,0.120093,0.08585478
1714.889,0.07836883,0.05349984,0.12011,0.08630817
1715.371,0.07939053,0.05400991,0.1200122,0.08677452
1715.853,0.08076871,0.05483887,0.1197805,0.08715138
1716.335,0.08239833,0.05596057,0.1193944,0.08731024
1716.818,0.08393801,0.05724294,0.1188798,0.08719671
1717.3,0.08494911,0.05848701,0.1183579,0.08691789
1717.782,0.08520712,0.05953617,0.1180184,0.08671176
1718.264,0.08489041,0.06036225,0.1179935,0.08676198
1718.746,0.08437093,0.06102584,0.1182766,0.08707631
1719.228,0.08396167,0.06160595,0.118779,0.08755687
1719.71,0.08381809,0.06215379,0.1194011,0.08809112
1720.192,0.08397437,0.06269602,0.1200763,0.08860876
1720.675,0.08442564,0.06325287,0.1207789,0.08908416
1721.157,0.08515726,0.06384991,0.1215241,0.08953634
1721.639,0.08616181,0.0645221,0.1223596,0.09001809
1722.121,0.08743531,0.06530902,0.1233534,0.09060474
1722.603,0.08896206,0.06624158,0.1245704,0.09136977
1723.085,0.09070031,0.06732742,0.1260421,0.09235385
1723.567,0.09256725,0.06854387,0.127748,0.09354679
1724.049,0.09445944,0.06985264,0.1296203,0.09488951
1724.531,0.09628597,0.07122645,0.1315797,0.09630957
1725.014,0.09799387,0.07267292,0.1335688,0.0977532
1725.496,0.09958376,0.07423691,0.1355742,0.099209
1725.978,0.1011022,0.0759863,0.1376193,0.1006995
1726.46,0.1026312,0.07799482,0.1397472,0.1022629
1726.942,0.1042746,0.08032326,0.1420051,0.1039369
1727.424,0.1061508,0.08301142,0.1444345,0.1057488
1727.906,0.1083855,0.08606449,0.1470608,0.107712
1728.388,0.1110922,0.08945847,0.149897,0.1098358
1728.871,0.1143432,0.09313322,0.1529336,0.1121272
1729.353,0.1181273,0.09698434,0.1561277,0.1145885
1729.835,0.1223413,0.1008908,0.1594079,0.1172114
1730.317,0.1268112,0.1047395,0.162688,0.1199735
1730.799,0.1313656,0.1084746,0.1659087,0.1228492
1731.281,0.1359522,0.1121543,0.1691033,0.1258562
1731.763,0.140725,0.1160185,0.1724837,0.1291188
1732.245,0.1461442,0.1205892,0.1765622,0.1329685
1732.728,0.1529422,0.126661,0.182164,0.1379668
1733.21,0.1618659,0.1350766,0.1902086,0.1447554
1733.692,0.1728331,0.1458594,0.2007934,0.1534035
1734.174,0.1842638,0.157443,0.2123377,0.1627599
1734.656,0.194125,0.1676446,0.2225362,0.1711473
1735.138,0.2015654,0.1754075,0.2302094,0.1777035
1735.62,0.2070086,0.1810365,0.235614,0.1826124
1736.102,0.2113197,0.1853633,0.2395822,0.1864867
1736.584,0.2152644,0.1891703,0.2429187,0.1899171
1737.067,0.2194118,0.1930581,0.2462515,0.1933668
1737.549,0.2242031,0.19751,0.2501003,0.1972088
1738.031,0.2299404,0.2028849,0.2548633,0.2017255
1738.513,0.23671,0.2093378,0.2607313,0.2070496
1738.995,0.2441996,0.2166344,0.2674916,0.2130218
1739.477,0.25171,0.2241237,0.2744844,0.2191621
1739.959,0.2584562,0.2310116,0.2808874,0.2248688
1740.441,0.2639429,0.2367378,0.2861128,0.2297021
1740.923,0.2681543,0.2412056,0.2900653,0.2335613
1741.406,0.2713709,0.2446295,0.2929934,0.2365765
1741.888,0.27393,0.2472977,0.295248,0.2389322
1742.37,0.2760337,0.2493789,0.2970678,0.2407321
1742.852,0.2777086,0.2508773,0.2985101,0.2419802
1743.334,0.2788485,0.251681,0.2994697,0.2426303
1743.816,0.2793215,0.2516825,0.2997832,0.2426739
1744.298,0.2790633,0.2508709,0.2993388,0.2421838
1744.78,0.2780985,0.2493474,0.29813,0.2412928
1745.262,0.2764866,0.2472438,0.2962241,0.2401029
1745.745,0.274244,0.2446375,0.2936866,0.2386162
1746.227,0.2712977,0.2414933,0.290525,0.2366947
1746.709,0.2674952,0.2376632,0.2866678,0.2340889
1747.191,0.2626814,0.2329492,0.2820107,0.2305095
1747.673,0.2568063,0.2272032,0.2764865,0.2257612
1748.155,0.2499892,0.2204268,0.2701233,0.2198633
1748.637,0.2424627,0.2127652,0.2630228,0.2130466
1749.119,0.2344151,0.204419,0.2552798,0.2056212
1749.602,0.2259251,0.1955949,0.2469776,0.1978537
1750.084,0.2169833,0.1864892,0.2382105,0.1899237
1750.566,0.2076987,0.1773969,0.2292299,0.1820282
1751.048,0.1984482,0.1687483,0.2204956,0.1744765
1751.53,0.1897089,0.1609387,0.2124808,0.1675809
1752.012,0.1818627,0.154181,0.2054885,0.1615447
1752.494,0.1750263,0.1484364,0.1995456,0.1563779
1752.976,0.1690823,0.1434845,0.1944739,0.1519348
1753.458,0.1637502,0.139007,0.1899765,0.1479736
1753.941,0.1586731,0.1346563,0.1857153,0.1442144
1754.423,0.1534789,0.1300881,0.181354,0.1403759
1754.905,0.1478278,0.1249995,0.1765864,0.1362053
1755.387,0.1414998,0.1192014,0.1712009,0.1315373
1755.869,0.1345299,0.11274,0.1651853,0.1263863
1756.351,0.1272863,0.1059665,0.1588059,0.1210015
1756.833,0.1203577,0.09943156,0.1525337,0.115788
1757.315,0.114298,0.09364943,0.146845,0.1111276
1757.798,0.1093515,0.08884508,0.1419845,0.1071887
1758.28,0.1054351,0.08494025,0.1379294,0.1039146
1758.762,0.1022668,0.08167364,0.1344823,0.1011138
1759.244,0.09951395,0.07874049,0.1313875,0.0985651
1759.726,0.09687099,0.0758705,0.1284051,0.0960755
1760.208,0.09409088,0.07286227,0.125343,0.09350675
1760.69,0.09103711,0.06963047,0.1221016,0.09080379
1761.172,0.08772303,0.06623574,0.1187059,0.08801153
1761.655,0.08433379,0.06288446,0.1153185,0.08526976
1762.137,0.08114948,0.0598358,0.1121757,0.08275229
1762.619,0.078404,0.05727099,0.1094687,0.08057875
1763.101,0.07618312,0.05522007,0.1072632,0.07876998
1763.583,0.07443275,0.05359596,0.1055102,0.07727232
1764.065,0.07302833,0.05226376,0.1041036,0.07600188
1764.547,0.07183314,0.05109312,0.1029292,0.07487799
1765.029,0.07073075,0.04998133,0.1018887,0.07383503
1765.511,0.06963053,0.04885344,0.1009056,0.0728265
1765.994,0.06847551,0.04766604,0.09992597,0.07182747
1766.476,0.06724763,0.04640961,0.09892147,0.07083721
1766.958,0.06597997,0.04511938,0.09789458,0.06988791
1767.44,0.06475168,0.04386863,0.09687769,0.06903718
1767.922,0.06365491,0.04273773,0.0959157,0.06834288
1768.404,0.0627591,0.04178233,0.09504402,0.06783654
1768.886,0.06207664,0.04100436,0.09426636,0.06750296
1769.368,0.06156986,0.04036083,0.09355576,0.06728908
1769.85,0.06116342,0.03977758,0.09286381,0.06710986
1770.333,0.06077063,0.03917705,0.09214142,0.06686712
1770.815,0.06031196,0.03850123,0.09136005,0.06646721
1771.297,0.05973176,0.03773508,0.09053458,0.06584859
1771.779,0.05903615,0.03693455,0.08973766,0.06504069
1772.261,0.05830254,0.03620709,0.08906867,0.06417702
1772.743,0.0576311,0.0356412,0.08858609,0.06342202
1773.225,0.05707874,0.03525023,0.0882733,0.06285886
1773.707,0.05664244,0.03498915,0.08806939,0.06246874
1774.189,0.05628727,0.0347978,0.08791309,0.06217904
1774.672,0.05597783,0.0346332,0.08776884,0.06191836
1775.154,0.05569077,0.034472,0.08762426,0.06163856
1775.636,0.05541521,0.03430488,0.08748058,0.06131803
1776.118,0.05514878,0.03413094,0.08734252,0.06096068
1776.6,0.05489352,0.0339528,0.08721221,0.06058666
1777.082,0.05465167,0.03377359,0.08708625,0.06022433
1777.564,0.05442239,0.03359458,0.08695684,0.05989803
1778.046,0.05420154,0.03341501,0.08681542,0.05962484
1778.529,0.05398238,0.03323247,0.08665661,0.05941167
1779.011,0.05375739,0.03304296,0.08648095,0.05925411
1779.493,0.05352218,0.03284357,0.08629572,0.05913712
1779.975,0.05327922,0.03263504,0.08611402,0.05903733
1780.457,0.05303975,0.03242428,0.08594854,0.05893246
1780.939,0.05282128,0.03222332,0.08580761,0.05880874
1781.421,0.05264168,0.03204463,0.08569096,0.05866732
1781.903,0.05251292,0.03189541,0.08559253,0.05852142
1782.385,0.05244108,0.03177572,0.08550298,0.05839038
1782.868,0.05242583,0.03167746,0.08541378,0.05829251
1783.35,0.0524609,0.03158659,0.08531725,0.05823883
1783.832,0.05253254,0.03148685,0.08520675,0.05823156
1784.314,0.05261938,0.03136708,0.08507603,0.05826
1784.796,0.05269615,0.03122854,0.08491969,0.05830438
1785.278,0.05273813,0.03108803,0.08473418,0.05833973
1785.76,0.05272901,0.03097134,0.0845187,0.05834748
1786.242,0.05266376,0.03090059,0.08427436,0.05831973
1786.725,0.05254497,0.03088462,0.08400278,0.0582578
1787.207,0.05237992,0.03091346,0.08370478,0.05816784
1787.689,0.05217616,0.03096212,0.08338044,0.05805638
1788.171,0.05194313,0.03099382,0.08303104,0.0579291
1788.653,0.05169101,0.03097041,0.08265971,0.0577918
1789.135,0.0514308,0.03085997,0.08227338,0.05765163
1789.617,0.05117594,0.03064505,0.08188859,0.05752173
1790.099,0.05093832,0.03033271,0.08153286,0.05741904
1790.582,0.05072489,0.02996127,0.081247,0.05736042
1791.064,0.05053451,0.02960297,0.08107975,0.05734991
1791.546,0.05035787,0.02933693,0.0810646,0.05736607
1792.028,0.05018255,0.02920784,0.08119442,0.05736083
1792.51,0.05000314,0.02919362,0.08141383,0.05728358
1792.992,0.04982733,0.02922703,0.08165397,0.05711693
1793.474,0.04966868,0.02924063,0.08186381,0.0568814
1793.956,0.04953862,0.02919864,0.08202311,0.05662064
1794.438,0.04944088,0.02910012,0.08213478,0.0563789
1794.921,0.04937252,0.0289627,0.08221124,0.05619214
1795.403,0.04932508,0.02881034,0.08226639,0.0560804
1795.885,0.04928834,0.02866159,0.08230977,0.05604393
1796.367,0.04925355,0.02852604,0.08234523,0.05606618
1796.849,0.04921597,0.02840276,0.08237121,0.05611759
1797.331,0.04917528,0.02828325,0.08238327,0.05616841
1797.813,0.04913469,0.02815769,0.08237694,0.05619343
1798.295,0.0490971,0.02802111,0.08235113,0.05617946
1798.777,0.04906353,0.02787815,0.08230999,0.05612372
1799.26,0.04903241,0.02774643,0.08226363,0.05603112
1799.742,0.04900286,0.0276547,0.08222625,0.05590922
1800.224,0.04897818,0.02763294,0.08221111,0.05576738
1800.706,0.04896895,0.02770213,0.08222416,0.05561802
1801.188,0.04898988,0.0278603,0.08225878,0.05547745
1801.67,0.04905161,0.02808113,0.08229761,0.0553638
1802.152,0.04915377,0.02832094,0.08231726,0.05529365
1802.634,0.04928219,0.02853404,0.08229846,0.05527498
1803.116,0.04941316,0.02868321,0.08223017,0.05530348
1803.599,0.04951752,0.0287416,0.08211215,0.05536215
1804.081,0.04956971,0.02869927,0.08195483,0.05542538
1804.563,0.04955415,0.02856351,0.0817771,0.05546615
1805.045,0.04946778,0.02835954,0.08160412,0.05546259
1805.527,0.04932196,0.02812577,0.0814606,0.05540761
1806.009,0.04913887,0.02790703,0.08136608,0.05531153
1806.491,0.04894863,0.02774711,0.08133177,0.05520052
1806.973,0.04877897,0.02767388,0.0813567,0.05510632
1807.456,0.04865311,0.02769394,0.08142837,0.05505644
1807.938,0.04858545,0.02778781,0.08152398,0.05506351
1808.42,0.04858033,0.02791682,0.0816173,0.0551205
1808.902,0.04863412,0.02803018,0.08168197,0.05520303
1809.384,0.0487366,0.0280788,0.08169754,0.05527819
1809.866,0.04887384,0.02803188,0.08165395,0.05531998
1810.348,0.04902768,0.02788294,0.08155461,0.05531646
1810.83,0.04917564,0.02765438,0.08141587,0.05527334
1811.313,0.04929484,0.02738729,0.08126236,0.05520665
1811.795,0.04936422,0.02713069,0.08112129,0.05513258
1812.277,0.04936945,0.02692437,0.08101311,0.0550575
1812.759,0.04930478,0.02678891,0.08094573,0.05497777
1813.241,0.04917196,0.02672894,0.08091612,0.05488472
1813.723,0.04897816,0.02673706,0.08091319,0.05477309
1814.205,0.04873475,0.02680043,0.08092353,0.05464501
1814.687,0.04846069,0.02690242,0.08093526,0.05451195
1815.169,0.04818426,0.02702333,0.08094081,0.05439151
1815.652,0.0479404,0.02714197,0.08093923,0.05430072
1816.134,0.04777069,0.02723582,0.08093478,0.05425112
1816.616,0.04770758,0.0272874,0.08093481,0.05424185
1817.098,0.0477616,0.02729014,0.08094423,0.05426092
1817.58,0.04791342,0.02724854,0.08096039,0.05428945
1818.062,0.04811768,0.02717511,0.08097137,0.05431256
1818.544,0.04831816,0.02708263,0.08095903,0.05432545
1819.026,0.04846045,0.02697902,0.08090398,0.05433521
1819.509,0.04851211,0.02686451,0.0807952,0.05435716
1819.991,0.04846833,0.02673454,0.08063468,0.05440891
1820.473,0.04835274,0.02658525,0.08043999,0.05450609
1820.955,0.04820581,0.02642023,0.08023845,0.05465808
1821.437,0.0480704,0.02625231,0.08005891,0.05486858
1821.919,0.04797899,0.02610466,0.07992508,0.05513607
1822.401,0.04794134,0.02600359,0.07984731,0.05545388
1822.883,0.04794407,0.02597275,0.07982101,0.05580625
1823.365,0.04795341,0.02602224,0.07982679,0.05616109
1823.848,0.0479309,0.02613971,0.07983778,0.05647108
1824.33,0.04784974,0.02628507,0.07982647,0.05667906
1824.812,0.04771348,0.02640094,0.07977858,0.05674113
1825.294,0.04755663,0.02644071,0.0797002,0.05665039
1825.776,0.04742771,0.02638567,0.07961309,0.05644095
1826.258,0.04736504,0.02624985,0.07954343,0.05617001
1826.74,0.04738218,0.0260641,0.07951006,0.05588894
1827.222,0.04746849,0.02586474,0.07952715,0.05563311
1827.704,0.04759147,0.02568345,0.07960501,0.05541372
1828.187,0.0477054,0.02554353,0.07975286,0.05521901
1828.669,0.04775101,0.02546226,0.07997278,0.05501956
1829.151,0.04767573,0.02544603,0.08024834,0.05478105
1829.633,0.04746204,0.02548894,0.08053852,0.05448996
1830.115,0.04714268,0.02557165,0.08078327,0.05416853
1830.597,0.04678548,0.02567059,0.08093137,0.05386987
1831.079,0.04645297,0.02576752,0.08096173,0.05364623
1831.561,0.04618179,0.0258503,0.08087728,0.05353039
1832.043,0.04598146,0.02591106,0.08069685,0.0535289
1832.526,0.04584913,0.02594298,0.0804455,0.05362936
1833.008,0.04578245,0.02593963,0.08015511,0.05380576
1833.49,0.04578307,0.02589747,0.07986229,0.05402328
1833.972,0.04585644,0.02581895,0.079605,0.05424174
1834.454,0.04600829,0.02571591,0.07942126,0.05441774
1834.936,0.04623787,0.02560811,0.079336,0.05451726
1835.418,0.04653415,0.02551854,0.07935657,0.05452233
1835.9,0.04687211,0.02546749,0.07946961,0.05443634
1836.383,0.04721697,0.0254639,0.07964658,0.0542818
1836.865,0.04752988,0.02550239,0.07985251,0.05409257
1837.347,0.0477739,0.02556507,0.08005109,0.05390355
1837.829,0.04792582,0.02562959,0.08021481,0.0537371
1838.311,0.04798021,0.02567627,0.08032475,0.05359952
1838.793,0.0479507,0.02569483,0.08036993,0.05348118
1839.275,0.04786322,0.02568588,0.08034624,0.05336538
1839.757,0.04775011,0.02565789,0.08025442,0.05323684
1840.24,0.04764294,0.025621,0.08010004,0.05308982
1840.722,0.0475665,0.02558238,0.07989261,0.05293269
1841.204,0.04754102,0.02554286,0.07964978,0.05279068
1841.686,0.04757963,0.02549548,0.0794006,0.05270743
1842.168,0.04768598,0.02542586,0.0791823,0.05273899
1842.65,0.04784553,0.02531454,0.07904002,0.05294507
1843.132,0.04801707,0.02514611,0.07900946,0.05336038
1843.614,0.04813717,0.02492125,0.07909723,0.05396245
1844.096,0.04813727,0.02466602,0.07926627,0.05465529
1844.579,0.04798082,0.02442491,0.07945319,0.05530496
1845.061,0.04768106,0.0242403,0.07960574,0.05580721
1845.543,0.04728977,0.02413996,0.07970151,0.05611591
1846.025,0.04687208,0.02413346,0.07974902,0.0562396
1846.507,0.04648486,0.02421641,0.07976961,0.05621171
1846.989,0.04617614,0.02437728,0.07978475,0.05607076
1847.471,0.04597631,0.02459647,0.07980645,0.05585138
1847.953,0.04589456,0.02484775,0.0798339,0.05558494
1848.436,0.04591873,0.02509705,0.0798554,0.05530336
1848.918,0.04601549,0.02531041,0.07985311,0.05503639
1849.4,0.04614054,0.0254612,0.07981008,0.05480788
1849.882,0.04624769,0.02553488,0.07971465,0.05463221
1850.364,0.04630501,0.02553275,0.07956547,0.05450946
1850.846,0.04629856,0.02546858,0.07937213,0.05442722
1851.328,0.04623203,0.02536392,0.07915667,0.05436362
1851.81,0.04612145,0.02524064,0.07895038,0.05429589
1852.292,0.04598886,0.02511729,0.07879171,0.05420645
1852.775,0.04585568,0.02500615,0.07872082,0.05409013
1853.257,0.04573657,0.02491281,0.07876618,0.05395672
1853.739,0.04563852,0.02483806,0.0789355,0.053829
1854.221,0.04556261,0.02478258,0.07920779,0.05373618
1854.703,0.04550762,0.02474955,0.07953746,0.05370209
1855.185,0.04547309,0.02474628,0.0798608,0.05373831
1855.667,0.04546117,0.02478184,0.08010973,0.05384091
1856.149,0.04547434,0.02486195,0.0802331,0.05399077
1856.631,0.04551318,0.02498429,0.0802069,0.05415663
1857.114,0.04557337,0.02513446,0.08004693,0.05430201
1857.596,0.0456459,0.02528913,0.07980447,0.05439633
1858.078,0.04571841,0.02542038,0.07955848,0.05441954
1858.56,0.04577933,0.02550657,0.0793906,0.05436845
1859.042,0.04582164,0.02554061,0.07935789,0.05425557
1859.524,0.04584291,0.02553191,0.07948294,0.05410705
1860.006,0.0458447,0.02550471,0.07974634,0.05395536
1860.488,0.04582958,0.02548681,0.08009792,0.05383138
1860.97,0.04579927,0.02550265,0.08046811,0.05376048
1861.453,0.04575374,0.02556241,0.08078975,0.05375525
1861.935,0.0456925,0.025661,0.08101625,0.05381363
1862.417,0.04561671,0.02577974,0.08112381,0.0539204
1862.899,0.04553015,0.02589589,0.0811127,0.05405214
1863.381,0.04543965,0.02599029,0.08099924,0.05418504
1863.863,0.04535409,0.02604991,0.08080861,0.0542981
1864.345,0.04528112,0.02606867,0.08056846,0.05438054
1864.827,0.04522615,0.02604166,0.08030609,0.05443382
1865.31,0.04518991,0.02595798,0.08005177,0.05447305
1865.792,0.04516943,0.02579448,0.07983447,0.05452371
1866.274,0.04515831,0.0255143,0.07967978,0.05461622
1866.756,0.04514951,0.02507447,0.07960241,0.05477575
1867.238,0.04513805,0.02445004,0.07959597,0.05500627
1867.72,0.04512417,0.02366899,0.07962509,0.05527475
1868.202,0.04511441,0.02284452,0.07962923,0.05550569
1868.684,0.04511915,0.02214866,0.07955629,0.05561234
1869.167,0.04514734,0.0217389,0.07939492,0.05554192
1869.649,0.04520108,0.02167881,0.07918598,0.05530592
1870.131,0.04527463,0.02191982,0.07899454,0.05496752
1870.613,0.04535693,0.02235113,0.07887939,0.05460593
1871.095,0.04543323,0.02285108,0.07887369,0.05428892
1871.577,0.045488,0.02332726,0.07897931,0.05405555
1872.059,0.04550508,0.02371726,0.07917488,0.05392199
1872.541,0.04547156,0.02399264,0.07942073,0.05388026
1873.023,0.04538187,0.02415861,0.07967205,0.05390395
1873.506,0.04524321,0.02424539,0.07988539,0.05395449
1873.988,0.04507688,0.02429971,0.0800335,0.05399184
1874.47,0.04491252,0.02436615,0.08011327,0.05398909
1874.952,0.04478334,0.02447594,0.08014344,0.0539389
1875.434,0.04471329,0.02463512,0.08015566,0.05385606
1875.916,0.04470916,0.024825,0.08017816,0.05376909
1876.398,0.04475911,0.02500889,0.08022573,0.05371101
1876.88,0.04483725,0.02514656,0.08029262,0.05370495
1877.363,0.0449158,0.02521013,0.08035672,0.05375629
1877.845,0.04497443,0.02518948,0.08039004,0.05385217
1878.327,0.04501009,0.02509594,0.08037349,0.05396694
1878.809,0.04503523,0.02495323,0.08030572,0.05407342
1879.291,0.04507115,0.02478965,0.08020584,0.05414747
1879.773,0.04513434,0.02462594,0.08010519,0.05417453
1880.255,0.0452266,0.02447067,0.08003392,0.05414936
1880.737,0.04533032,0.02432171,0.08001129,0.05407218
1881.219,0.04541455,0.02417184,0.08003695,0.05394763
1881.702,0.04544641,0.02401651,0.08009341,0.05378432
1882.184,0.04540252,0.0238601,0.08015373,0.05359901
1882.666,0.04527943,0.02371794,0.08019538,0.05341712
1883.148,0.04509525,0.02361349,0.08020905,0.05327275
1883.63,0.04488572,0.0235717,0.08020369,0.05320513
1884.112,0.04469067,0.02360783,0.08020306,0.05324305
1884.594,0.04454301,0.02371941,0.08023679,0.05339551
1885.076,0.04445951,0.02388319,0.08032937,0.05364325
1885.558,0.04443851,0.02406392,0.08048908,0.05394754
1886.041,0.04446609,0.02422193,0.08070813,0.05426172
1886.523,0.04452457,0.02432531,0.08096369,0.05454795
1887.005,0.04460164,0.02435808,0.08122627,0.05478914
1887.487,0.04469025,0.02432157,0.08145924,0.05498791
1887.969,0.0447871,0.02423542,0.0816202,0.0551601
1888.451,0.04488754,0.02413134,0.08166867,0.05532038
1888.933,0.04498082,0.02404728,0.08157372,0.05546861
1889.415,0.04505069,0.02401053,0.08133242,0.05558075
1889.897,0.0450834,0.02402564,0.08097843,0.05562031
1890.38,0.04507397,0.02407346,0.08057759,0.05555483
1890.862,0.0450316,0.02412184,0.08020671,0.05537514
1891.344,0.04497552,0.02414207,0.07992914,0.05509754
1891.826,0.04493316,0.02411331,0.07979254,0.05475609
1892.308,0.04493437,0.02402588,0.07982066,0.05439103
1892.79,0.04500701,0.02387883,0.08001117,0.05403679
1893.272,0.04517431,0.02367807,0.08033174,0.05372184
1893.754,0.04544378,0.02343549,0.08071752,0.05346233
1894.237,0.04579968,0.02316941,0.08108335,0.0532644
1894.719,0.04619393,0.02290832,0.08133576,0.05312849
1895.201,0.04655463,0.02268777,0.08141063,0.05305436
1895.683,0.04680654,0.02254567,0.08129287,0.05304398
1896.165,0.04689066,0.02251834,0.08101678,0.05309882
1896.647,0.04678944,0.02262952,0.08064675,0.05321544
1897.129,0.04653199,0.02288523,0.08024925,0.05338137
1897.611,0.04619129,0.02327026,0.0798782,0.05357451
