absorbance_2.10_1 (2),2.10_1 (2),2.10_2 (2),2.10_3 (2),2.10_4 (2),2.10_5 (2)
3364.21,0.05401278,0.03340694,0.05726736,0.06098016,0.007610322
3364.692,0.05393484,0.03382631,0.05721082,0.06125419,0.007422869
3365.175,0.05391761,0.03402016,0.05713469,0.06142591,0.007154651
3365.657,0.05393219,0.03395983,0.05704316,0.06145345,0.006818473
3366.139,0.05394489,0.03366563,0.05694651,0.06131548,0.00644789
3366.621,0.05393554,0.03319888,0.05685985,0.06101782,0.006087129
3367.103,0.05390433,0.03264959,0.05680253,0.06059454,0.005782566
3367.585,0.05387143,0.0321132,0.05679503,0.06010426,0.005570568
3368.067,0.0538631,0.03166027,0.05685262,0.05961344,0.005468026
3368.549,0.0539004,0.03132961,0.05698167,0.05918884,0.005470647
3369.031,0.05398834,0.03112073,0.05717425,0.05888213,0.005553866
3369.514,0.05411566,0.03100339,0.05740793,0.05871848,0.005682593
3369.996,0.05425753,0.03093174,0.05764627,0.05869813,0.005816008
3370.478,0.05438536,0.03086285,0.05784315,0.05880006,0.00591853
3370.96,0.05447547,0.03077192,0.05795582,0.05899412,0.005969699
3371.442,0.0545061,0.03065486,0.05794806,0.05924705,0.005965411
3371.924,0.05445879,0.03052789,0.05780161,0.05952966,0.005920851
3372.406,0.05431671,0.03041537,0.05752085,0.05982005,0.005863538
3372.888,0.05406623,0.03034231,0.05713318,0.06009825,0.005826661
3373.371,0.0537059,0.03032408,0.05668487,0.06034553,0.005836691
3373.853,0.05325511,0.03036279,0.05622766,0.06054639,0.005905127
3374.335,0.0527632,0.03044934,0.05581348,0.06069072,0.006025083
3374.817,0.05230482,0.03056866,0.05547922,0.06078235,0.006175923
3375.299,0.0519602,0.0307049,0.05524106,0.06084026,0.006333532
3375.781,0.05180171,0.03084366,0.05509495,0.06089843,0.00648002
3376.263,0.05186299,0.03097298,0.05502072,0.06099463,0.006612781
3376.745,0.05212876,0.03108282,0.05499252,0.06115339,0.00674375
3377.228,0.05253337,0.03116272,0.05498496,0.06137301,0.006891741
3377.71,0.05298422,0.03120492,0.05498353,0.06161766,0.007068165
3378.192,0.05339063,0.03120686,0.05498673,0.06182347,0.007266257
3378.674,0.05368704,0.0311755,0.05500317,0.06191206,0.007455904
3379.156,0.05385634,0.03112856,0.05504477,0.06182252,0.007591996
3379.638,0.05392661,0.03109172,0.05512043,0.06153077,0.007631818
3380.12,0.05395778,0.03109363,0.05522784,0.0610656,0.007550697
3380.602,0.05401223,0.03115374,0.05535274,0.0605018,0.007356667
3381.084,0.05413391,0.0312749,0.0554716,0.05994438,0.007090691
3381.567,0.05433244,0.03143809,0.05555827,0.05950592,0.006815987
3382.049,0.05458234,0.03160769,0.05559491,0.05926923,0.006590173
3382.531,0.05483349,0.03173799,0.05557824,0.05927572,0.00644903
3383.013,0.05502852,0.03178702,0.05552248,0.05951485,0.006392776
3383.495,0.05512726,0.03173222,0.05545412,0.05993412,0.006389445
3383.977,0.05511745,0.03157534,0.05540387,0.06045058,0.006392101
3384.459,0.05502313,0.0313442,0.05539443,0.0609732,0.006363193
3384.941,0.05489216,0.03107984,0.05542963,0.06142966,0.006296874
3385.424,0.0547857,0.0308247,0.05549331,0.06177127,0.006225278
3385.906,0.05475438,0.03060821,0.0555542,0.06198089,0.006207485
3386.388,0.05482014,0.03043677,0.05558114,0.06206719,0.006300649
3386.87,0.0549687,0.03029805,0.05555228,0.06205819,0.006540477
3387.352,0.05515088,0.03016755,0.05546741,0.0619914,0.006919152
3387.834,0.05530015,0.03002281,0.05534598,0.06190319,0.007387159
3388.316,0.05534678,0.02985316,0.05522419,0.06182692,0.00786248
3388.798,0.05524482,0.02966544,0.05514094,0.06178417,0.008257439
3389.281,0.05498838,0.02948242,0.05512454,0.0617824,0.008506771
3389.763,0.05461691,0.02933824,0.05518801,0.06181633,0.008577529
3390.245,0.054206,0.02926722,0.05532621,0.0618678,0.008477446
3390.727,0.0538411,0.02929399,0.05552231,0.06191293,0.008242348
3391.209,0.05359894,0.02942926,0.05575514,0.0619207,0.007923886
3391.691,0.05351456,0.02966505,0.05600816,0.06186116,0.007567604
3392.173,0.05357081,0.02997801,0.05627385,0.06171216,0.00719955
3392.655,0.05370238,0.03033162,0.05654992,0.06145959,0.00682648
3393.137,0.05382181,0.03068731,0.0568353,0.06110453,0.006440824
3393.62,0.0538533,0.03101126,0.05712281,0.06066225,0.006035536
3394.102,0.0537543,0.03127546,0.05739706,0.06016512,0.005616681
3394.584,0.0535314,0.03146281,0.05763721,0.05965782,0.005209043
3395.066,0.05323198,0.03156511,0.05782332,0.05919598,0.004852628
3395.548,0.05293008,0.03158396,0.05794084,0.05884305,0.004595933
3396.03,0.05269892,0.03153111,0.05798821,0.05865037,0.004477623
3396.512,0.05259443,0.03143016,0.05797562,0.05864498,0.004514243
3396.994,0.0526434,0.03131496,0.05792177,0.05881439,0.004691984
3397.477,0.05283825,0.03122248,0.05784567,0.05910949,0.004971929
3397.958,0.05314578,0.03118562,0.05776116,0.0594568,0.005301453
3398.441,0.05351877,0.03122533,0.05767549,0.05977992,0.005633186
3398.923,0.05391151,0.0313452,0.05759171,0.06002837,0.005942744
3399.405,0.05428293,0.03153088,0.05751486,0.06018545,0.006232073
3399.887,0.05459962,0.03175294,0.05745774,0.06026968,0.006525288
3400.369,0.05483796,0.03197676,0.05743976,0.06031842,0.006851729
3400.851,0.05497814,0.03216624,0.0574828,0.06037045,0.007230368
3401.333,0.05500665,0.03229432,0.05760129,0.06044753,0.007653633
3401.815,0.05491879,0.03234668,0.05779422,0.06054762,0.008085325
3402.298,0.05471899,0.03232303,0.05803857,0.0606511,0.008465007
3402.78,0.05442293,0.03223478,0.05829305,0.0607353,0.00872883
3403.262,0.05405584,0.03210045,0.05850928,0.06079137,0.008834606
3403.744,0.05365403,0.03194334,0.05863969,0.06082962,0.008775229
3404.226,0.05326076,0.03178865,0.05865219,0.06087419,0.00858737
3404.708,0.05291956,0.03165967,0.05853713,0.06094548,0.008336842
3405.19,0.05267405,0.03157973,0.058306,0.06104685,0.008104792
3405.672,0.05255664,0.0315674,0.05798755,0.06115233,0.007956477
3406.155,0.05258211,0.03163406,0.05761905,0.06121498,0.007920984
3406.637,0.05274369,0.03177983,0.05724278,0.06117965,0.007985832
3407.119,0.0530118,0.031991,0.05689796,0.06100963,0.008102179
3407.601,0.05334033,0.03224055,0.05661725,0.06070393,0.00820603
3408.083,0.05367088,0.03248941,0.05642508,0.06030349,0.008235982
3408.565,0.0539501,0.03269763,0.05633153,0.05988128,0.008157983
3409.047,0.05413803,0.03283389,0.05632838,0.05951972,0.007973228
3409.529,0.05421293,0.03288139,0.0563862,0.05929414,0.007713346
3410.011,0.05417184,0.03284512,0.05645833,0.05924885,0.007424347
3410.494,0.0540325,0.03274377,0.05648783,0.05940486,0.007148967
3410.976,0.05380744,0.03261473,0.05641676,0.05973846,0.006912788
3411.458,0.05352404,0.03249012,0.05620573,0.06020568,0.006715881
3411.94,0.05321915,0.03239125,0.05584463,0.06074864,0.006538859
3412.422,0.05293962,0.03232067,0.05535937,0.06129885,0.00635366
3412.904,0.05273447,0.03226306,0.05480662,0.06178825,0.00614238
3413.386,0.05265132,0.0321885,0.05426491,0.06214947,0.00590645
3413.868,0.05272499,0.03206374,0.05381729,0.0623234,0.005671976
3414.351,0.05296563,0.03186312,0.05352575,0.06227708,0.005479414
3414.833,0.05335417,0.03157616,0.05342278,0.06201102,0.00537191
3415.315,0.05384254,0.0312117,0.0535014,0.06156748,0.005376014
3415.797,0.0543664,0.03079591,0.05372133,0.06101846,0.005489969
3416.279,0.05485424,0.03036843,0.05401705,0.06045165,0.005680089
3416.761,0.0552434,0.0299749,0.05431733,0.05994149,0.005888431
3417.243,0.05549319,0.02965482,0.05456617,0.05952431,0.006054596
3417.725,0.05558614,0.02943982,0.0547324,0.05919482,0.006128571
3418.208,0.0555289,0.02934526,0.05481894,0.0589162,0.006090401
3418.689,0.05534676,0.0293683,0.05485783,0.05864981,0.005955166
3419.172,0.05508111,0.02948735,0.05490229,0.05838256,0.005769984
3419.654,0.05478342,0.02966587,0.05500586,0.05815065,0.005595505
3420.136,0.05450399,0.02986283,0.05520011,0.05802907,0.00548087
3420.618,0.05428973,0.03003924,0.05548343,0.05810793,0.005448464
3421.1,0.05416961,0.03016957,0.05581745,0.05844034,0.005483833
3421.582,0.05414853,0.03024492,0.05614368,0.05900879,0.005549344
3422.064,0.05420655,0.03026976,0.05639982,0.05971618,0.00560152
3422.546,0.05430441,0.03025401,0.05654503,0.06041392,0.005616647
3423.029,0.05439816,0.03020541,0.05657002,0.06095337,0.005601827
3423.511,0.05444826,0.03012763,0.05649662,0.06122041,0.005593281
3423.993,0.05443629,0.03002134,0.05636718,0.06117899,0.00564058
3424.475,0.05436773,0.02989192,0.05622776,0.06087263,0.005785855
3424.957,0.05427093,0.02975546,0.05611825,0.06041164,0.006047882
3425.439,0.05418341,0.02964135,0.05606005,0.05993121,0.006410239
3425.921,0.05413728,0.02958652,0.05605796,0.05955593,0.006825999
3426.403,0.05414604,0.02962674,0.0561064,0.05937611,0.007226794
3426.885,0.05419831,0.02977881,0.05619946,0.05942512,0.00754808
3427.368,0.05426256,0.03003036,0.05633571,0.05968729,0.007743269
3427.85,0.05430115,0.03033613,0.05651871,0.06010992,0.007793037
3428.332,0.05429006,0.03063192,0.056751,0.06062612,0.007706908
3428.814,0.05422936,0.03085091,0.05702468,0.06116614,0.007515041
3429.296,0.05414598,0.03094654,0.05731516,0.06166606,0.007258733
3429.778,0.05407963,0.03091119,0.05758508,0.06207857,0.00697823
3430.26,0.05406647,0.03077933,0.05779035,0.06237037,0.006712952
3430.742,0.05412032,0.03062065,0.05789438,0.06252578,0.006498402
3431.225,0.05422338,0.03051146,0.05788264,0.06254825,0.006363504
3431.707,0.05432766,0.03051776,0.05776523,0.06245756,0.006329467
3432.189,0.05437109,0.03066993,0.05757263,0.06228266,0.006402554
3432.671,0.05430195,0.03095412,0.05734019,0.06204877,0.006569176
3433.153,0.05409159,0.03131761,0.05709709,0.06177163,0.006793418
3433.635,0.05374641,0.03168342,0.05685386,0.06145212,0.007020341
3434.117,0.05330138,0.03197603,0.05660432,0.06108262,0.007190299
3434.599,0.05281217,0.03213081,0.05633155,0.06065628,0.0072458
3435.082,0.052337,0.03211249,0.0560223,0.06018126,0.00714825
3435.564,0.05192161,0.03191917,0.0556763,0.05968367,0.006888129
3436.046,0.05159714,0.03157959,0.05531116,0.05920932,0.006487187
3436.528,0.05137637,0.03114481,0.05495719,0.05881032,0.005996188
3437.01,0.05126051,0.03067176,0.05464722,0.05852777,0.005483769
3437.492,0.05124553,0.03021614,0.05440846,0.05838482,0.005031732
3437.974,0.05132638,0.02981474,0.05425473,0.05837901,0.004716151
3438.456,0.05149853,0.0294799,0.0541881,0.05848914,0.004594392
3438.938,0.05175348,0.02920162,0.05420307,0.05868456,0.00469856
3439.421,0.0520768,0.02895702,0.05429344,0.05893747,0.005022153
3439.903,0.05244544,0.02872613,0.05445537,0.05922728,0.005519952
3440.385,0.05282706,0.02850867,0.05468388,0.05953782,0.006107026
3440.867,0.05318809,0.02833529,0.05496777,0.05985325,0.006678253
3441.349,0.05349998,0.02826333,0.0552841,0.06015264,0.007130574
3441.831,0.05374687,0.0283637,0.05559602,0.06040918,0.007386704
3442.313,0.05393205,0.0286851,0.05586528,0.06059954,0.007425926
3442.795,0.05407568,0.02922926,0.05606393,0.06071095,0.007288672
3443.278,0.05420749,0.02993526,0.05618851,0.0607481,0.00706694
3443.76,0.05435064,0.03069672,0.05626368,0.06072991,0.006864934
3444.242,0.05451157,0.03138345,0.0563366,0.06068109,0.006773128
3444.724,0.05466968,0.0318781,0.0564626,0.0606205,0.006839926
3445.206,0.05477988,0.03211763,0.05667922,0.06055337,0.007060106
3445.688,0.05477998,0.0321108,0.05699179,0.06046916,0.00737936
3446.17,0.05461199,0.03194725,0.05735863,0.06035184,0.007713627
3446.652,0.05425254,0.03175844,0.05770353,0.06019279,0.007986723
3447.135,0.05372822,0.03167669,0.05793566,0.06000235,0.008153515
3447.617,0.05311897,0.03177425,0.05798879,0.05980983,0.008215714
3448.099,0.05252599,0.03203711,0.05784816,0.05965002,0.008207312
3448.581,0.05205026,0.03238326,0.05755144,0.05954933,0.008173427
3449.063,0.05176479,0.03270525,0.05717376,0.05951257,0.008145355
3449.545,0.05170195,0.03292064,0.05679876,0.05952368,0.008131811
3450.027,0.05186079,0.0329906,0.05650638,0.05955034,0.008125614
3450.509,0.05221012,0.03293261,0.05635351,0.0595572,0.008114208
3450.991,0.05269979,0.03280434,0.05636247,0.05952033,0.00809068
3451.474,0.05326429,0.03268204,0.05652107,0.05943251,0.008056035
3451.956,0.05383326,0.03262826,0.05678316,0.05930956,0.008016387
3452.438,0.05434205,0.03267226,0.05708186,0.05918346,0.007971499
3452.92,0.05472882,0.0328097,0.0573376,0.05909931,0.007908227
3453.402,0.05494667,0.03301341,0.05747984,0.05910297,0.007800549
3453.884,0.0549674,0.03325415,0.05746176,0.05923326,0.007619413
3454.366,0.05478702,0.03351058,0.05726702,0.05951845,0.007348477
3454.848,0.05443019,0.03377345,0.0569167,0.05996595,0.006998267
3455.331,0.05394818,0.03403284,0.05646244,0.06055686,0.006609206
3455.813,0.05341247,0.03426123,0.05597837,0.06123751,0.006246127
3456.295,0.05289317,0.03440768,0.05553798,0.0619258,0.005973554
3456.777,0.05244391,0.03440292,0.05519815,0.06252138,0.00583596
3457.259,0.05209311,0.03417712,0.05499085,0.06292076,0.005845042
3457.741,0.05184,0.03369381,0.05491589,0.06305285,0.005977049
3458.223,0.05166703,0.03297078,0.05494774,0.06289813,0.006183588
3458.705,0.05155338,0.03208993,0.05504377,0.0625049,0.006407289
3459.188,0.05149125,0.03117483,0.05516147,0.06197566,0.006603218
3459.669,0.05149058,0.03036511,0.05526251,0.06144872,0.00674381
3460.152,0.05157429,0.02977887,0.05531985,0.06106006,0.006822352
3460.634,0.05176231,0.02947526,0.05531851,0.06089478,0.006845936
3461.116,0.05205759,0.02944926,0.05525113,0.06096908,0.006827803
3461.598,0.05243298,0.02963744,0.05511745,0.06122262,0.006782938
3462.08,0.05283888,0.02995445,0.05492341,0.06154877,0.006726628
3462.562,0.05321417,0.03031762,0.05468497,0.06182632,0.006676848
3463.044,0.05351014,0.0306777,0.05442987,0.06196494,0.006655992
3463.526,0.05370689,0.03102743,0.05419511,0.06193348,0.006685457
3464.009,0.05381409,0.03138996,0.05402459,0.06175659,0.006781697
3464.491,0.05386091,0.03179937,0.05395942,0.06149754,0.006949918
3464.973,0.05387622,0.03227869,0.05402648,0.06122612,0.007181941
3465.455,0.0538768,0.03282913,0.05423338,0.06100176,0.007458396
3465.937,0.05385851,0.03342464,0.0545618,0.06085325,0.007757846
3466.419,0.05380502,0.03402194,0.05497329,0.06077827,0.008065382
3466.901,0.05369935,0.0345666,0.05541299,0.06075148,0.008374775
3467.383,0.05354077,0.0350095,0.05582637,0.0607405,0.00868706
3467.865,0.05335204,0.03531673,0.05617331,0.0607217,0.008998835
3468.348,0.05317564,0.03546988,0.0564299,0.06068736,0.009291848
3468.83,0.0530589,0.03546991,0.0565918,0.06064824,0.009529546
3469.312,0.05303447,0.0353352,0.05666949,0.06062675,0.009665789
3469.794,0.05311084,0.0351027,0.05668407,0.06065121,0.009660603
3470.276,0.05326538,0.03482293,0.05666253,0.06074514,0.009504749
3470.758,0.05345418,0.03454905,0.05663448,0.06091933,0.009231864
3471.24,0.05362172,0.03432974,0.05663107,0.06116888,0.008921281
3471.722,0.05372292,0.03419026,0.05667857,0.06146991,0.008671964
3472.205,0.05373434,0.03412806,0.05679375,0.06178268,0.008573186
3472.687,0.05366052,0.03411266,0.05697958,0.06205281,0.008676896
3473.169,0.05353251,0.03409813,0.05722129,0.06222591,0.008974642
3473.651,0.05340294,0.03403912,0.05748967,0.06225459,0.009400105
3474.133,0.05333686,0.03390443,0.05774552,0.06211215,0.009844456
3474.615,0.05339186,0.03368662,0.05795574,0.06180363,0.01020087
3475.097,0.05360748,0.03339747,0.05810182,0.06136635,0.01039106
3475.579,0.05398898,0.03305423,0.05818744,0.06086454,0.01038775
3476.062,0.05450263,0.03266496,0.05823352,0.0603676,0.01021288
3476.543,0.05507662,0.03222309,0.05827087,0.05993903,0.00991812
3477.026,0.0556114,0.031714,0.05832469,0.05962154,0.009561511
3477.508,0.0560091,0.0311316,0.05840474,0.0594279,0.009185547
3477.99,0.05618715,0.03049845,0.05850212,0.05934393,0.008817801
3478.472,0.0561075,0.02987914,0.05859101,0.05933137,0.008474527
3478.954,0.05578905,0.02936964,0.05864063,0.05934334,0.008170495
3479.436,0.05530985,0.02908597,0.05862425,0.05933002,0.007928019
3479.918,0.05478768,0.02912091,0.05853268,0.0592556,0.007775153
3480.4,0.05433601,0.02950261,0.05837819,0.05910827,0.00773329
3480.883,0.05403665,0.03016962,0.05819438,0.05890231,0.007802796
3481.365,0.05390461,0.0309757,0.05802478,0.05867377,0.007949777
3481.847,0.05389327,0.03174386,0.05790438,0.05846457,0.008114137
3482.329,0.05392024,0.0323114,0.0578528,0.05831159,0.008221576
3482.811,0.05391537,0.03259572,0.05786728,0.05823246,0.008215705
3483.293,0.05385512,0.03260681,0.0579285,0.058227,0.008077262
3483.775,0.05376805,0.03242624,0.05800963,0.05828281,0.007828897
3484.257,0.05371891,0.03216214,0.0580855,0.05838586,0.007527319
3484.74,0.05377279,0.03190425,0.05813656,0.05852615,0.007244544
3485.222,0.05396694,0.03170225,0.05814724,0.05869604,0.007055176
3485.704,0.05428375,0.03155021,0.05810462,0.05888626,0.007012382
3486.186,0.05465015,0.03140312,0.05799703,0.05907908,0.007139071
3486.668,0.05495106,0.03120101,0.05781336,0.05924322,0.00742249
3487.15,0.05507615,0.030906,0.05754948,0.05934155,0.007820431
3487.632,0.05495764,0.03052386,0.05721343,0.05934538,0.008275086
3488.114,0.05459652,0.03010888,0.05683144,0.05925173,0.00872647
3488.596,0.05406303,0.02974109,0.05644321,0.05909485,0.009131165
3489.079,0.0534717,0.02949903,0.05609551,0.05894495,0.009464618
3489.561,0.05294942,0.02943473,0.05582912,0.05889357,0.009717984
3490.043,0.05259229,0.02955554,0.05566264,0.05901881,0.009892231
3490.525,0.05245434,0.0298303,0.05558665,0.05936278,0.00998864
3491.007,0.05254207,0.03019995,0.05556348,0.05991104,0.0100033
3491.489,0.05282494,0.03060028,0.05554367,0.06059437,0.009927617
3491.971,0.05324872,0.03097165,0.05548006,0.06129952,0.00975142
3492.453,0.05374866,0.03127017,0.05535157,0.06189663,0.009471113
3492.936,0.0542663,0.03147386,0.05517493,0.06228186,0.009098005
3493.418,0.05474817,0.03157997,0.05500668,0.06239127,0.008665435
3493.9,0.05515263,0.0316051,0.05492716,0.0622206,0.008228421
3494.382,0.05545383,0.03157951,0.05500574,0.06181703,0.007851709
3494.864,0.05564114,0.03154657,0.05527422,0.06126728,0.007600004
3495.346,0.05572225,0.03155297,0.05570025,0.06067045,0.007517405
3495.828,0.0557197,0.03163346,0.05619512,0.06010989,0.007610851
3496.31,0.05566703,0.03180245,0.05663252,0.05964828,0.007847887
3496.792,0.05559709,0.03204134,0.05689943,0.05931789,0.008165425
3497.275,0.05553118,0.03230278,0.05694014,0.0591245,0.008493252
3497.757,0.05547331,0.03251529,0.05676866,0.05905705,0.008770561
3498.239,0.05540841,0.03260565,0.05646311,0.05909266,0.008963965
3498.721,0.05530931,0.0325169,0.05612745,0.05920216,0.009071242
3499.203,0.05514355,0.03221614,0.0558638,0.0593513,0.009113178
3499.685,0.05488631,0.03170498,0.05573183,0.05950705,0.009120241
3500.167,0.05453258,0.03101704,0.05573512,0.05964408,0.009120779
3500.649,0.05410472,0.03022123,0.05582326,0.05975102,0.009134671
3501.132,0.05365661,0.02940847,0.05591675,0.05983709,0.009168312
3501.614,0.05326372,0.02867928,0.05594561,0.05992825,0.009219361
3502.096,0.05301018,0.02813513,0.05588394,0.06005575,0.009280829
3502.578,0.05295249,0.02785128,0.05576955,0.06023177,0.009344447
3503.06,0.0530979,0.02786438,0.05568546,0.06043375,0.009400206
3503.542,0.05339463,0.02816589,0.05571616,0.06060171,0.009429613
3504.024,0.05375377,0.0287093,0.0558961,0.06066417,0.009405334
3504.506,0.05407986,0.02942231,0.0561937,0.06056515,0.009294096
3504.989,0.05429925,0.03022228,0.05652286,0.06028654,0.009066518
3505.471,0.05438118,0.03103459,0.05678387,0.05985596,0.00871118
3505.953,0.05433365,0.03179416,0.05689119,0.05933729,0.008245094
3506.435,0.05419523,0.03244672,0.05679693,0.05881846,0.007719823
3506.917,0.05401649,0.03295642,0.05650353,0.05838244,0.00721258
3507.399,0.05384923,0.03329945,0.05606323,0.05809991,0.006821034
3507.881,0.05372902,0.03346726,0.05557126,0.0580061,0.00663814
3508.363,0.05366242,0.03346514,0.05513499,0.05809112,0.006713587
3508.845,0.05362581,0.03330981,0.05485303,0.05829755,0.007030525
3509.328,0.05357455,0.03302441,0.05477667,0.05853792,0.007493209
