absorbance_2.9_1A (2),2.9_1A (2),2.9_1A,2.9_2,2.9_2A,2.9_3A (2),2.9_3A,2.9_4A (2),2.9_4A,6.4_1A,6.4_1AA,6.8_1A,6.8_2A
2589.449,0.03714601,0.02764055,0.05600291,0.02591212,0.06444952,0.0573133,0.0200839,0.07981072,0.05337172,0.03003733,0.08493573,0.05848106
2589.931,0.03719734,0.02777678,0.0559326,0.02612821,0.06455645,0.05725782,0.02009557,0.07983986,0.05349626,0.03023486,0.08491503,0.05843318
2590.413,0.03725937,0.02782526,0.05585353,0.0263724,0.06465051,0.05719619,0.02013629,0.07984277,0.05358421,0.0304485,0.08490612,0.05835507
2590.895,0.03731735,0.02775715,0.05577336,0.02659986,0.06470426,0.05714686,0.02018785,0.07981116,0.05361997,0.03063952,0.08490609,0.05826305
2591.377,0.03735434,0.02756879,0.05569652,0.02677581,0.0647001,0.05712514,0.02022718,0.07974622,0.05360094,0.03077753,0.08491167,0.05817825
2591.859,0.0373539,0.0272849,0.05562656,0.02688234,0.0646325,0.05714269,0.02023362,0.07965981,0.05353564,0.03084652,0.08492188,0.05812178
2592.342,0.03730769,0.02695141,0.05556644,0.02692396,0.06451088,0.05720596,0.0201982,0.07956997,0.0534385,0.03085028,0.08493918,0.05810753
2592.824,0.03722004,0.02662396,0.05551931,0.02692186,0.06435618,0.05731657,0.02012687,0.07949492,0.05332375,0.03080558,0.08496742,0.05814119
2593.306,0.03710964,0.02635755,0.0554878,0.02690517,0.06419958,0.05746887,0.02003843,0.07944877,0.05320203,0.03073693,0.08500964,0.05822027
2593.788,0.0370052,0.02618943,0.0554722,0.0268969,0.06407376,0.05765002,0.01995599,0.07943565,0.05307877,0.03066482,0.08506378,0.0583363
2594.27,0.03693912,0.02613466,0.05546938,0.02690624,0.064009,0.05783898,0.01990058,0.07945112,0.05295653,0.03060287,0.08512231,0.05847756
2594.752,0.03693726,0.02618338,0.05547339,0.026926,0.06402699,0.05800835,0.01988379,0.07948321,0.05283802,0.03055523,0.08517306,0.05863123
2595.234,0.03700934,0.02630581,0.05547753,0.02693812,0.06413416,0.05813102,0.01990547,0.07951917,0.05272716,0.03051967,0.08520434,0.05878558
2595.716,0.03714661,0.02645973,0.05547734,0.02692215,0.06431888,0.05818477,0.01995706,0.07954822,0.05262848,0.03049146,0.08521008,0.05892903
2596.198,0.03732305,0.02660096,0.0554738,0.02686576,0.06454979,0.05815757,0.02002756,0.07956571,0.0525444,0.03046777,0.0851934,0.05905018
2596.681,0.03750635,0.02669744,0.05547318,0.02677141,0.06478366,0.05805145,0.02010984,0.07957291,0.05247268,0.03044933,0.08516585,0.05913898
2597.163,0.03766578,0.02673389,0.05548622,0.02665577,0.06497062,0.05788201,0.02020265,0.0795768,0.05240739,0.03044021,0.0851457,0.05918628
2597.645,0.03778101,0.02671584,0.05552378,0.0265444,0.06506766,0.05767566,0.0203094,0.07958753,0.0523416,0.03044658,0.08515137,0.05918497
2598.127,0.03784717,0.0266648,0.05559229,0.02646059,0.06505238,0.05746182,0.02043289,0.07961442,0.05227349,0.03047439,0.08519496,0.05913248
2598.609,0.03787129,0.02661174,0.05569109,0.02641965,0.06492937,0.05727014,0.02056938,0.07966463,0.05220992,0.03052891,0.0852799,0.05903035
2599.091,0.03786748,0.02658498,0.05581153,0.02642268,0.0647325,0.0571244,0.02070608,0.07973965,0.05216699,0.03061384,0.08540025,0.05888591
2599.573,0.03784812,0.02659941,0.05594046,0.02645949,0.0645133,0.05703798,0.0208242,0.07983451,0.05216349,0.03073158,0.08554336,0.05871072
2600.055,0.03782109,0.02665394,0.05606239,0.02651257,0.06433149,0.05701426,0.02090329,0.07993674,0.05221483,0.03088174,0.08569346,0.05852172
2600.538,0.03778844,0.0267319,0.05616409,0.02656493,0.06423555,0.057046,0.0209306,0.08002883,0.05232283,0.03105996,0.08583499,0.05833929
2601.02,0.03774886,0.02681158,0.05623718,0.02660682,0.06424709,0.05711747,0.02090735,0.08009263,0.05247317,0.03125696,0.08595652,0.05818384
2601.502,0.03770208,0.02687379,0.05627758,0.02663628,0.06435779,0.05720613,0.02085017,0.08011404,0.05263611,0.03145608,0.08604917,0.05807462
2601.984,0.03765085,0.02691166,0.05628537,0.02665928,0.06453115,0.05728704,0.020787,0.08008939,0.05277666,0.03163562,0.0861083,0.05802435
2602.466,0.03759965,0.02693265,0.05626348,0.02668427,0.06471769,0.05734007,0.02074654,0.08002728,0.05286704,0.03177267,0.08613335,0.05803416
2602.948,0.03755235,0.02695432,0.05621751,0.02671951,0.06486598,0.05735243,0.0207519,0.07994909,0.0528936,0.03184642,0.08612819,0.0580926
2603.43,0.03750781,0.02699474,0.05615575,0.02676883,0.06494159,0.05732467,0.02081088,0.07988164,0.05286182,0.03184411,0.08610147,0.05817648
2603.912,0.03745971,0.02706243,0.05608915,0.02683085,0.06493427,0.05727006,0.02091563,0.07984822,0.05279125,0.03176462,0.08606485,0.05825701
2604.395,0.03739809,0.02715217,0.05603114,0.02689962,0.06485766,0.05721304,0.02104523,0.07986193,0.05270759,0.0316186,0.0860317,0.05830555
2604.876,0.03731554,0.02724594,0.05599468,0.02696696,0.06474251,0.05718108,0.02117399,0.07991961,0.0526319,0.03142657,0.08601148,0.05830456
2605.359,0.03721305,0.02732166,0.05598811,0.02702393,0.06462414,0.05719581,0.02128042,0.08000369,0.05257448,0.0312133,0.08600681,0.05825237
2605.841,0.03710358,0.02736141,0.05601176,0.02706243,0.06453493,0.05726749,0.02134971,0.08008821,0.05253618,0.0310047,0.08601128,0.05816427
2606.323,0.03700945,0.0273616,0.05605645,0.02707695,0.06449459,0.05738974,0.02137783,0.08014949,0.05251277,0.03082096,0.08601147,0.05806651
2606.805,0.036956,0.02733278,0.05610481,0.02706532,0.06450939,0.05754257,0.02136817,0.08017448,0.0525026,0.03067465,0.08599269,0.05798692
2607.287,0.03696315,0.02729648,0.05613562,0.02702988,0.06457394,0.05769664,0.02132825,0.08016479,0.05251108,0.03057097,0.08594477,0.05794575
2607.769,0.03703678,0.0272749,0.056132,0.02697765,0.06467719,0.05782378,0.02126499,0.08013508,0.05254889,0.03050863,0.08586822,0.05794803
2608.251,0.03716595,0.0272817,0.0560871,0.02691977,0.06480522,0.05790365,0.02118335,0.08010574,0.05262699,0.03048341,0.08577573,0.05798386
2608.733,0.03732572,0.02731885,0.05600711,0.02687064,0.06494403,0.05792767,0.02108614,0.0800956,0.05274749,0.03049018,0.08568964,0.05803316
2609.216,0.0374865,0.02737728,0.0559101,0.02684399,0.06508105,0.05789935,0.02097505,0.08011408,0.05289864,0.03052492,0.08563273,0.05807664
2609.698,0.03762301,0.02744325,0.05582127,0.0268505,0.06520426,0.05783128,0.02085204,0.0801603,0.05305425,0.03058456,0.08562105,0.05810366
2610.18,0.03772137,0.02750579,0.05576631,0.02689507,0.06530109,0.05774045,0.02072011,0.0802248,0.05317931,0.03066623,0.08565713,0.05811677
2610.662,0.03778333,0.02756175,0.05576279,0.02697517,0.06536107,0.05764384,0.02058216,0.08029619,0.05324347,0.03076561,0.08572935,0.05812974
2611.144,0.03782205,0.02761464,0.05581673,0.02708171,0.06537601,0.05755693,0.02044146,0.08036441,0.05323029,0.0308758,0.08581575,0.05816133
2611.626,0.03785639,0.02766925,0.05592114,0.02720052,0.06534359,0.05749399,0.02030124,0.08042369,0.05314384,0.03098691,0.08589213,0.05822609
2612.108,0.03790129,0.02772504,0.05605938,0.02731618,0.06526835,0.05746697,0.02016651,0.08047146,0.05300757,0.0310881,0.08594236,0.05832708
2612.59,0.03796333,0.02777158,0.05620794,0.02741433,0.0651629,0.05748617,0.02004516,0.08050528,0.05285759,0.03116822,0.08596224,0.0584544
2613.073,0.03803833,0.02778949,0.05634169,0.02748266,0.06504623,0.0575576,0.01994925,0.08052049,0.05273242,0.03121848,0.08596075,0.05858799
2613.555,0.03811368,0.02775811,0.05644006,0.0275142,0.06493891,0.05767934,0.01989204,0.08051124,0.05265955,0.03123417,0.08595377,0.05870607
2614.037,0.03817283,0.02766343,0.05648817,0.0275058,0.06486073,0.05783914,0.01988529,0.08047315,0.0526525,0.03121395,0.08595768,0.05879064
2614.519,0.03820033,0.02750724,0.05648013,0.02745934,0.0648251,0.05801417,0.0199333,0.0804073,0.0527091,0.0311594,0.08598117,0.05883278
2615.001,0.03818786,0.0273087,0.05642005,0.02738095,0.06483594,0.05817684,0.02002929,0.08032285,0.05281668,0.03107386,0.08602095,0.05883299
2615.483,0.0381345,0.02710264,0.05632154,0.02728131,0.06488658,0.05829887,0.02015393,0.08023704,0.05295835,0.03096133,0.08606288,0.0587979
2615.965,0.03804747,0.02692959,0.05620543,0.02717385,0.06496051,0.05836026,0.0202787,0.08017016,0.05311877,0.03082701,0.08608703,0.05873644
2616.447,0.03793836,0.02682231,0.05609392,0.02707272,0.06503697,0.05835543,0.02037607,0.08013763,0.05328753,0.03067825,0.08607604,0.05865628
2616.929,0.03782131,0.02680084,0.05600749,0.02699175,0.06509269,0.05829378,0.02042535,0.08014642,0.05345676,0.03052732,0.08602029,0.05856473
2617.412,0.03770864,0.02686508,0.05595849,0.0269407,0.06510852,0.0581968,0.02042218,0.08019117,0.05361839,0.03039114,0.08592211,0.05847014
2617.894,0.03760752,0.02699885,0.05594803,0.02692354,0.06507445,0.05808895,0.02037989,0.08025814,0.05376158,0.03028889,0.08579444,0.05838281
2618.376,0.03752042,0.02717336,0.05596758,0.02693875,0.06498988,0.05799205,0.02032683,0.08032878,0.05387037,0.03023933,0.08565817,0.05831703
2618.858,0.03744501,0.02735736,0.05600334,0.02697935,0.06486388,0.05791747,0.02029645,0.08038764,0.05392624,0.03025418,0.08553564,0.05828688
2619.34,0.03737761,0.02752539,0.0560432,0.02703635,0.06471173,0.05786448,0.02031576,0.08042638,0.05391363,0.03033223,0.0854445,0.05830183
2619.822,0.03731656,0.02765966,0.05608179,0.02710008,0.06455242,0.05782387,0.02039842,0.08044323,0.05382416,0.03045834,0.08539656,0.05836346
2620.304,0.0372654,0.02775377,0.05612388,0.02716276,0.0644045,0.05778413,0.02053932,0.08044077,0.05366208,0.03060463,0.08539587,0.05846193
2620.786,0.03723367,0.02781106,0.05618116,0.02721911,0.06428293,0.05773852,0.0207181,0.08042224,0.05344553,0.03073899,0.08543982,0.05858022
2621.269,0.0372353,0.02784073,0.05626684,0.02726501,0.0642,0.05768873,0.02090428,0.08038945,0.05320619,0.030831,0.08552113,0.05869697
2621.751,0.03728266,0.02785412,0.05638702,0.02729697,0.06416411,0.05764545,0.02106848,0.08034357,0.05298109,0.03086299,0.08563018,0.05879505
2622.233,0.03738014,0.02786065,0.05653548,0.02731125,0.06417927,0.05762403,0.02118979,0.08028834,0.05280478,0.03083372,0.08575618,0.05886657
2622.715,0.03751978,0.02786492,0.05669223,0.02730385,0.06424596,0.05763923,0.02125861,0.0802343,0.05270328,0.03075821,0.08588654,0.05891361
2623.197,0.0376806,0.02786608,0.05683009,0.02727273,0.06435911,0.05769718,0.02127768,0.08019811,0.0526852,0.03066158,0.08600906,0.05894615
2623.679,0.03783344,0.02785824,0.05692286,0.02721937,0.06450781,0.0577932,0.02125795,0.08020014,0.05274128,0.03057033,0.08611196,0.05897667
2624.161,0.03794724,0.02783394,0.05695374,0.02715152,0.06467431,0.05791018,0.02121489,0.08025777,0.0528456,0.03050613,0.08618464,0.05901466
2624.643,0.03800128,0.02778898,0.05692259,0.02708156,0.06483776,0.05802424,0.02116321,0.08037614,0.05296523,0.03047877,0.08622112,0.05906257
2625.125,0.03799074,0.02772542,0.05684495,0.02702597,0.06497739,0.05811096,0.02111594,0.08054426,0.05306669,0.03048749,0.08622108,0.05911553
2625.608,0.03792915,0.02765475,0.05674792,0.0270007,0.06507611,0.0581518,0.02108346,0.08073309,0.05312505,0.03052317,0.08619095,0.05916378
2626.09,0.03784223,0.02759395,0.05665868,0.02701552,0.06512621,0.05814097,0.02107312,0.08090526,0.05313056,0.03057444,0.08614319,0.0591973
2626.572,0.03776088,0.02756241,0.05659812,0.02707139,0.06512947,0.0580871,0.02108897,0.08102351,0.05308934,0.03063134,0.08609379,0.05920913
2627.054,0.03771037,0.02757442,0.05657495,0.02715826,0.06509656,0.05801216,0.02113051,0.08106155,0.05302024,0.03068732,0.08605957,0.05919786
2627.536,0.03770189,0.02763255,0.05658548,0.02725875,0.06504198,0.05794348,0.02119241,0.08101339,0.05294704,0.03073914,0.08605282,0.05916693
2628.018,0.03773241,0.02772614,0.05661782,0.027351,0.06498105,0.05790849,0.02126297,0.08089353,0.05289231,0.03078457,0.08607944,0.05912408
2628.5,0.0377868,0.02783149,0.05665753,0.02741498,0.06492548,0.0579258,0.02132595,0.08073306,0.05287121,0.03082073,0.08613685,0.05907822
2628.982,0.03784761,0.02792214,0.05669358,0.02743784,0.06488177,0.05799958,0.02136534,0.08056655,0.05288799,0.03084402,0.08621536,0.05903777
2629.465,0.03789962,0.02797332,0.05672037,0.02741555,0.06485235,0.05811805,0.02136812,0.08042656,0.05293774,0.03085123,0.08630003,0.05900897
2629.947,0.0379363,0.02797168,0.05673685,0.02735197,0.06483824,0.05825638,0.02132944,0.08033295,0.05300956,0.030842,0.08637421,0.05899484
2630.429,0.03795899,0.02791802,0.05674537,0.02725618,0.0648398,0.05838556,0.02125487,0.08029054,0.05309211,0.03081973,0.08642517,0.05899455
2630.911,0.03797344,0.0278277,0.05674842,0.02713848,0.0648582,0.05847831,0.02115976,0.08029119,0.05317688,0.0307919,0.08644433,0.05900325
2631.393,0.037985,0.02772314,0.0567473,0.02700814,0.06489363,0.05851863,0.02106577,0.08031929,0.05326049,0.0307673,0.08643039,0.05901308
2631.875,0.03799431,0.02762688,0.05674231,0.02687264,0.06494395,0.05850695,0.02099487,0.08035961,0.05334409,0.03075232,0.08638796,0.05901543
2632.357,0.03799694,0.02755654,0.05673312,0.02673967,0.06500254,0.05845911,0.02096494,0.0804003,0.05343141,0.03074861,0.08632682,0.05900286
2632.839,0.03798584,0.02752029,0.0567193,0.02662005,0.06505965,0.0584023,0.02098484,0.08043792,0.0535253,0.03075274,0.08625942,0.05897256
2633.322,0.03795512,0.02751742,0.05670054,0.02652786,0.06510524,0.05836387,0.02105243,0.08047523,0.05362526,0.03075748,0.08619793,0.05892774
2633.804,0.03790308,0.02754194,0.05667582,0.0264811,0.06513267,0.05836739,0.0211552,0.08051902,0.05372601,0.0307556,0.08615431,0.05887771
2634.286,0.03783447,0.02758641,0.05664323,0.02649588,0.06514091,0.05842275,0.02127383,0.08057494,0.05381805,0.0307442,0.08613762,0.05883461
2634.768,0.03775811,0.02764591,0.05660141,0.02658045,0.06513673,0.05852517,0.02138709,0.08064418,0.05388999,0.03072711,0.08615296,0.05880937
2635.25,0.03768544,0.02771859,0.0565506,0.02673099,0.06513186,0.05865716,0.0214752,0.08072069,0.053931,0.03071517,0.08620175,0.05880916
2635.732,0.03762639,0.02780482,0.0564952,0.02692902,0.06513929,0.05879501,0.02152518,0.08079267,0.05393435,0.030723,0.08628035,0.05883421
2636.214,0.03758706,0.0279047,0.0564447,0.02714455,0.06516715,0.05891653,0.02153398,0.08084603,0.05389929,0.03076412,0.08638036,0.05887918
2636.696,0.03756956,0.02801571,0.05641266,0.02734083,0.06521732,0.05900418,0.02150748,0.08086897,0.05383279,0.03084719,0.08648833,0.0589361
2637.178,0.03757194,0.02813064,0.05641316,0.02748578,0.06528367,0.05905012,0.02145997,0.08085796,0.05374723,0.03097225,0.08658878,0.05899801
2637.661,0.03759038,0.02823872,0.0564553,0.02755928,0.0653553,0.05905514,0.02140942,0.0808205,0.05365753,0.03112959,0.08666668,0.05906238
2638.143,0.03761943,0.02832647,0.05654044,0.02755688,0.06541991,0.05902671,0.02137392,0.08077408,0.05357959,0.03130098,0.08670978,0.05913084
2638.625,0.03765383,0.02838261,0.05665956,0.02748931,0.06546874,0.05897464,0.02136608,0.08074074,0.05352413,0.03146464,0.08671281,0.05920681
2639.107,0.03768913,0.02840056,0.05679604,0.02737763,0.06549855,0.0589096,0.02139034,0.08073909,0.05349652,0.03160016,0.08667792,0.05929289
2639.589,0.037722,0.02838208,0.0569296,0.02724691,0.06551148,0.05884155,0.02144217,0.08077688,0.05349623,0.03169151,0.08661596,0.05938692
2640.071,0.03775189,0.02833745,0.05704344,0.02711815,0.06551321,0.05877892,0.02151107,0.08084666,0.05351833,0.03173294,0.08654209,0.05948224
2640.553,0.03778131,0.02828364,0.05712825,0.02700548,0.0655106,0.0587294,0.02158265,0.08092618,0.05355584,0.0317287,0.08647384,0.05956863
2641.035,0.03781617,0.02824211,0.05718362,0.02691693,0.06550859,0.05869986,0.02164357,0.08098417,0.05360138,0.03169278,0.08642669,0.05963627
2641.518,0.03786333,0.02822986,0.05721571,0.02685545,0.06551005,0.058694,0.02168485,0.08099382,0.05364893,0.03164396,0.08640953,0.05968024
2642.0,0.03792885,0.02825664,0.05723294,0.02682262,0.06551425,0.0587127,0.02170214,0.08094087,0.0536929,0.03160152,0.08642497,0.05970099
2642.482,0.03801414,0.02831999,0.05724153,0.02681999,0.06551932,0.05875191,0.02169536,0.08083056,0.05372718,0.03157984,0.0864685,0.05970519
2642.964,0.03811476,0.02840591,0.05724255,0.026849,0.0655221,0.0588038,0.02166649,0.08068746,0.05374607,0.03158429,0.08653151,0.05970161
2643.446,0.03821918,0.02849258,0.05723208,0.02690828,0.06551833,0.05885865,0.02161791,0.08054806,0.0537444,0.03160983,0.08660365,0.05969843
2643.928,0.03831177,0.02855738,0.05720506,0.02699251,0.06550365,0.05890715,0.02155216,0.08045091,0.05372095,0.03164358,0.08667539,0.05970102
2644.41,0.03837847,0.02858594,0.05715833,0.02709167,0.06547354,0.05894364,0.02147249,0.0804204,0.05368031,0.03166999,0.08674057,0.05971047
2644.892,0.03840965,0.02857599,0.05709366,0.02719205,0.06542476,0.05896743,0.02138443,0.08046303,0.05363576,0.03167573,0.08679564,0.05972523
2645.375,0.03840439,0.02853922,0.05701775,0.02728044,0.06535625,0.05898211,0.02129739,0.08056363,0.05360653,0.03165483,0.0868392,0.05974311
2645.856,0.03837048,0.02849545,0.05693999,0.02734854,0.065271,0.05899333,0.02122316,0.0806926,0.05361294,0.03161015,0.0868713,0.05976312
2646.339,0.03832161,0.02846684,0.05686952,0.02739403,0.06517633,0.05900644,0.02117466,0.08081441,0.05367054,0.03155187,0.08689191,0.05978457
2646.821,0.03827307,0.02846806,0.05681172,0.02742195,0.06508338,0.05902441,0.0211615,0.08089865,0.05378313,0.0314929,0.08690121,0.05980654
2647.303,0.03823601,0.02850094,0.05676776,0.0274403,0.06500357,0.0590473,0.02118696,0.0809295,0.05393948,0.03144263,0.08689971,0.05982652
2647.785,0.03821503,0.02855442,0.0567358,0.02745826,0.06494686,0.05907285,0.02124614,0.08090653,0.05411436,0.03140425,0.08688933,0.05984001
2648.267,0.03820704,0.028609,0.05671407,0.02748109,0.06491817,0.05909927,0.02132708,0.08084333,0.05427421,0.03137304,0.08687322,0.059842
2648.749,0.0382045,0.02864624,0.05670294,0.02750871,0.06491597,0.05912618,0.02141534,0.08076081,0.05438906,0.03134,0.08685516,0.05982999
2649.231,0.03819697,0.02865485,0.05670677,0.02753685,0.06493282,0.05915576,0.02149668,0.08068161,0.05443734,0.03129444,0.08683827,0.05980622
2649.713,0.03817702,0.0286362,0.05673167,0.02755968,0.06495807,0.05919133,0.02156226,0.08062378,0.05441421,0.03123046,0.08682301,0.05977869
2650.196,0.03814165,0.02860283,0.05678312,0.02757325,0.06498176,0.05923549,0.02160994,0.08059767,0.05433029,0.03114896,0.08680676,0.05975904
2650.678,0.03809306,0.02857412,0.05686295,0.02757795,0.06499695,0.059288,0.02164331,0.08060677,0.05420858,0.03105788,0.08678278,0.05975856
2651.16,0.038038,0.02856751,0.05696697,0.0275791,0.06500255,0.05934462,0.02166909,0.08064874,0.05407541,0.03096978,0.08674383,0.05978342
2651.642,0.03798504,0.02859174,0.05708561,0.0275853,0.06500299,0.05939744,0.02169289,0.08071712,0.05395227,0.03089633,0.08668421,0.05983091
2652.124,0.03794308,0.02864468,0.0572055,0.02760617,0.06500703,0.05943715,0.02171777,0.08080328,0.05385379,0.03084682,0.08660342,0.0598895
2652.606,0.03791834,0.02871454,0.05731336,0.02764825,0.06502427,0.05945558,0.02174361,0.0808969,0.05378443,0.03082469,0.08650795,0.05994266
2653.088,0.03791416,0.02878555,0.05739932,0.02771249,0.06506155,0.05944841,0.02176822,0.08098722,0.05374173,0.03082827,0.08641091,0.05997446
2653.57,0.0379305,0.02884289,0.05745788,0.02779299,0.06512149,0.05941583,0.02178989,0.0810632,0.0537202,0.03085344,0.08633076,0.05997514
2654.052,0.03796444,0.02887893,0.05748811,0.027879,0.06520067,0.05936234,0.02180935,0.0811149,0.05371466,0.03089571,0.08628518,0.05994493
2654.535,0.03801074,0.02889378,0.05749197,0.0279564,0.06529012,0.05929552,0.02182955,0.08113593,0.05372112,0.03095229,0.08628735,0.05989385
2655.017,0.03806338,0.02889448,0.05747308,0.02801128,0.06537734,0.05922414,0.02185456,0.08112349,0.05373661,0.03102246,0.08634263,0.05983831
2655.499,0.03811688,0.0288906,0.05743494,0.02803444,0.06545017,0.05915604,0.02188711,0.08108033,0.05375731,0.03110628,0.0864466,0.05979398
2655.981,0.03816681,0.02889073,0.05738075,0.02802415,0.06549953,0.0590974,0.0219268,0.08101355,0.05377731,0.03120337,0.08658651,0.05977123
2656.463,0.03821079,0.02890039,0.05731482,0.02798703,0.06552177,0.0590527,0.02196896,0.08093437,0.05378852,0.03131043,0.08674366,0.05977194
2656.945,0.03824876,0.02892123,0.05724269,0.02793649,0.06552033,0.05902457,0.02200678,0.08085414,0.05378381,0.03142202,0.08689903,0.0597893
2657.427,0.03828205,0.02895299,0.05717177,0.02788948,0.06550413,0.05901404,0.02203329,0.08078348,0.05375829,0.03153009,0.08703507,0.05981161
2657.909,0.03831358,0.02899497,0.05711081,0.0278619,0.0654859,0.05902093,0.02204432,0.08073028,0.05371271,0.03162557,0.08713879,0.05982641
