absorbance_2.3_1_oilA,2.3_1_oilA,2.3_2_oilA,2.3_3_oilA
1432.851,0.09619177,0.07548198,0.06027069
1433.333,0.09657422,0.07622585,0.06085417
1433.815,0.09690369,0.07695347,0.06145946
1434.297,0.09721386,0.07767328,0.06212735
1434.779,0.0975728,0.078391,0.06291611
1435.261,0.09808123,0.07910256,0.06388196
1435.744,0.09885278,0.07978652,0.06503618
1436.226,0.09994781,0.08040915,0.0662896
1436.708,0.10129,0.08094104,0.06745751
1437.19,0.1026852,0.08138275,0.06836545
1437.672,0.1039467,0.08176646,0.06896102
1438.154,0.1049915,0.08212835,0.06930577
1438.636,0.1058254,0.08249672,0.06949922
1439.118,0.1064892,0.08288576,0.0696236
1439.601,0.1070224,0.08330078,0.06972645
1440.083,0.1074484,0.08374207,0.0698334
1440.565,0.1077775,0.084208,0.06995791
1441.047,0.1080153,0.08469702,0.07010993
1441.529,0.1081696,0.08520284,0.07030125
1442.011,0.1082565,0.08571238,0.07054394
1442.493,0.1083001,0.08620611,0.07084429
1442.975,0.108331,0.08665979,0.07119782
1443.458,0.1083801,0.08705353,0.07158616
1443.94,0.1084732,0.08738169,0.07198229
1444.422,0.1086321,0.08765965,0.07235527
1444.904,0.1088741,0.08792627,0.07268308
1445.386,0.1092143,0.08823606,0.07296236
1445.868,0.109666,0.08865293,0.07321408
1446.35,0.1102384,0.08922807,0.07348725
1446.832,0.1109312,0.08997817,0.0738499
1447.314,0.1117263,0.09086665,0.07437876
1447.797,0.1125893,0.09180736,0.07512574
1448.279,0.1134846,0.09270433,0.07609753
1448.761,0.1143995,0.09350392,0.07725988
1449.243,0.1153551,0.09422646,0.07856366
1449.725,0.1163993,0.09494895,0.07997195
1450.207,0.1175902,0.09577277,0.08146345
1450.689,0.1189707,0.09678113,0.08302392
1451.171,0.1205516,0.09801839,0.08462729
1451.653,0.122293,0.09947373,0.08622204
1452.135,0.1241147,0.1010882,0.08774824
1452.618,0.1259093,0.1027666,0.08915624
1453.1,0.1275728,0.1044048,0.09043579
1453.582,0.1290472,0.1059294,0.09163548
1454.064,0.1303226,0.1072938,0.09286299
1454.546,0.1314341,0.1084649,0.09427579
1455.028,0.132443,0.1093936,0.09606102
1455.51,0.1334373,0.1099897,0.09839806
1455.992,0.1345285,0.1101614,0.1013165
1456.475,0.1357926,0.1099508,0.1044327
1456.957,0.1371777,0.10976,0.1068185
1457.439,0.1384427,0.1101301,0.1076749
1457.921,0.1393448,0.111152,0.1071495
1458.403,0.1398284,0.1124885,0.1059956
1458.885,0.1399706,0.113775,0.1047962
1459.367,0.1398842,0.1148333,0.1037902
1459.849,0.1396788,0.1156285,0.1030467
1460.332,0.1394552,0.1162119,0.102572
1460.814,0.1392934,0.1166677,0.1023566
1461.296,0.139255,0.117077,0.1023934
1461.778,0.1393704,0.1174996,0.1026622
1462.26,0.1396389,0.1179635,0.1031262
1462.742,0.1400261,0.1184561,0.1037141
1463.224,0.1404658,0.1189269,0.1043181
1463.706,0.1408677,0.119299,0.1048014
1464.188,0.141125,0.1194869,0.1050162
1464.671,0.1411485,0.1194274,0.1048699
1465.153,0.1408798,0.1190839,0.1043514
1465.635,0.1402705,0.1184152,0.1034894
1466.117,0.1392699,0.1173637,0.1022911
1466.599,0.1378255,0.1158682,0.1007218
1467.081,0.1359067,0.1138956,0.09873481
1467.563,0.1335431,0.1114823,0.09633125
1468.045,0.1308215,0.1087277,0.09357448
1468.528,0.1278725,0.1057772,0.09058602
1469.01,0.1248004,0.1027483,0.08748111
1469.492,0.1216587,0.0997049,0.08434637
1469.974,0.1184051,0.09660849,0.08119583
1470.456,0.1148648,0.09328026,0.07792915
1470.938,0.1107635,0.08942659,0.07435146
1471.42,0.1058523,0.08476111,0.07024721
1471.902,0.100198,0.07930095,0.06559148
1472.385,0.09441151,0.07362084,0.06073026
1472.867,0.08940984,0.06863838,0.05626961
1473.349,0.08576322,0.06495155,0.05264391
1473.831,0.08339596,0.06251285,0.04985067
1474.313,0.08187798,0.06090356,0.04762833
1474.795,0.08080005,0.05971374,0.04572329
1475.277,0.07988662,0.05866373,0.04398809
1475.759,0.07901798,0.05763733,0.04240472
1476.241,0.07817638,0.05663115,0.04102763
1476.724,0.07738793,0.05569416,0.03992399
1477.206,0.07668056,0.05487631,0.03911666
1477.688,0.07606319,0.05419885,0.03857246
1478.17,0.07553092,0.05365872,0.03822426
1478.652,0.07507292,0.05323615,0.03799631
1479.134,0.07468228,0.05290722,0.03782459
1479.616,0.07435796,0.05264936,0.03766076
1480.098,0.07409833,0.05244075,0.03747668
1480.58,0.07389288,0.05225857,0.03726206
1481.063,0.07371582,0.05207836,0.03702301
1481.545,0.07353331,0.0518812,0.03677673
1482.027,0.07331701,0.05165953,0.03654491
1482.509,0.07305716,0.05142153,0.03634579
1482.991,0.07276571,0.05118622,0.03618728
1483.473,0.07246745,0.0509745,0.0360664
1483.955,0.07218891,0.05080098,0.03596979
1484.437,0.071945,0.05066777,0.03587597
1484.919,0.07173668,0.05056293,0.03575826
1485.402,0.07154787,0.0504639,0.03558924
1485.884,0.07135183,0.05034672,0.03535132
1486.366,0.0711196,0.05019649,0.03504598
1486.848,0.07083414,0.05001877,0.03470187
1487.33,0.07050061,0.04983842,0.03436762
1487.812,0.07015134,0.04969066,0.03410197
1488.294,0.06983818,0.0495974,0.03394691
1488.776,0.06961387,0.04954784,0.03390604
1489.259,0.06950992,0.04949202,0.03393039
1489.741,0.06951539,0.04937475,0.03394334
1490.223,0.06958599,0.04918348,0.03389703
1490.705,0.06967252,0.04895809,0.03379627
1491.187,0.06974865,0.04875968,0.03368083
1491.669,0.06980885,0.04863123,0.03358554
1492.151,0.06985524,0.04859139,0.03352556
1492.633,0.06988898,0.04863581,0.03349786
1493.115,0.06990807,0.04874868,0.03348939
1493.598,0.06990856,0.04890575,0.03348478
1494.08,0.06988696,0.0490797,0.03347052
1494.562,0.06984223,0.04924076,0.0334385
1495.044,0.06977785,0.04935144,0.03338692
1495.526,0.06970043,0.04937122,0.0333211
1496.008,0.06961772,0.04926486,0.0332498
1496.49,0.06953579,0.04902006,0.03317889
1496.972,0.06945926,0.04866159,0.03310674
1497.455,0.06939604,0.04824734,0.03302636
1497.937,0.0693613,0.04784741,0.03293321
1498.419,0.0693722,0.04751854,0.03283092
1498.901,0.06943904,0.04729423,0.03272816
1499.383,0.06955658,0.04718218,0.03263171
1499.865,0.0697031,0.04716577,0.03254214
1500.347,0.06984665,0.04721208,0.03245448
1500.829,0.06995665,0.04728159,0.03236253
1501.312,0.07001768,0.04734311,0.03226391
1501.794,0.07003173,0.04737972,0.03216398
1502.276,0.07001942,0.04739388,0.03207478
1502.758,0.07001078,0.04740488,0.03201054
1503.24,0.07003986,0.04744593,0.0319834
1503.722,0.0701356,0.04755831,0.03199541
1504.204,0.07031631,0.04778505,0.03203087
1504.686,0.07057982,0.04816077,0.03204006
1505.168,0.07088914,0.04868922,0.03191984
1505.651,0.07114715,0.04930609,0.03149463
1506.133,0.07115286,0.04980781,0.0305567
1506.615,0.07067513,0.04987072,0.02914646
1507.097,0.06977738,0.04935416,0.02790368
1507.579,0.06893679,0.04859232,0.02754581
1508.061,0.06845257,0.04796603,0.0279706
1508.543,0.06825086,0.04755502,0.02868294
1509.025,0.06817734,0.04729585,0.02936063
1509.507,0.06814893,0.04712744,0.02989841
1509.99,0.06814786,0.04702151,0.03029327
1510.472,0.06819011,0.04697137,0.03057582
1510.954,0.06829651,0.04697922,0.03078671
1511.436,0.06847361,0.04704335,0.03096046
1511.918,0.06870486,0.04715206,0.03111787
1512.4,0.06895555,0.04728529,0.03126283
1512.882,0.06918587,0.04742118,0.03138595
1513.364,0.06936535,0.04754189,0.03147192
1513.846,0.06948571,0.04764084,0.03150849
1514.329,0.06956127,0.04771915,0.03149039
1514.811,0.06962591,0.04778285,0.03142402
1515.293,0.06971939,0.04783618,0.03132938
1515.775,0.06986846,0.04787927,0.0312425
1516.257,0.07005639,0.04790794,0.03120909
1516.739,0.07021354,0.04791907,0.03126078
1517.221,0.07024457,0.04791689,0.03139285
1517.703,0.0700898,0.04791437,0.03156486
1518.186,0.06974969,0.0479291,0.03173079
1518.668,0.06925905,0.04797597,0.03185407
1519.15,0.06865633,0.04805654,0.03190806
1519.632,0.06796823,0.04815038,0.03186534
1520.114,0.06723815,0.0481957,0.03168434
1520.596,0.0665621,0.04809023,0.03131814
1521.078,0.06610869,0.04774117,0.03075296
1521.56,0.0660566,0.04717778,0.03007923
1522.042,0.06640445,0.04659683,0.02947475
1522.525,0.06693616,0.0462001,0.02906345
1523.007,0.06739642,0.04604691,0.02883702
1523.489,0.06765716,0.04607495,0.02872025
1523.971,0.06770737,0.04619742,0.02865505
1524.453,0.0676041,0.04634188,0.02862582
1524.935,0.06745599,0.04646937,0.02865852
1525.417,0.06740265,0.04657737,0.02879912
1525.899,0.06758545,0.0466938,0.02908367
1526.382,0.06806423,0.04685174,0.02949775
1526.864,0.06877775,0.04705905,0.02997095
1527.346,0.06957264,0.047284,0.0304033
1527.828,0.0702872,0.04747258,0.03071402
1528.31,0.07081328,0.04757882,0.03086261
1528.792,0.07111283,0.04758396,0.03084815
1529.274,0.07121217,0.04750426,0.03069821
1529.756,0.07116913,0.04738052,0.03045049
1530.239,0.07104826,0.04726497,0.03014216
1530.721,0.07089455,0.0472024,0.02979973
1531.203,0.0707256,0.0472228,0.02944577
1531.685,0.07052559,0.0473296,0.02911137
1532.167,0.07025525,0.04749078,0.02884859
1532.649,0.06988195,0.04763469,0.02874551
1533.131,0.06943919,0.04767594,0.02889098
1533.613,0.06904264,0.04757458,0.02929316
1534.095,0.06881995,0.04736698,0.02984627
1534.578,0.06880997,0.04712589,0.03041205
1535.06,0.06896555,0.04689986,0.03091142
1535.542,0.06920816,0.04669973,0.03132872
1536.024,0.06946341,0.04650539,0.03168704
1536.506,0.06967208,0.04628072,0.0320261
1536.988,0.069771,0.0459764,0.03239334
1537.47,0.06968668,0.04553331,0.03284385
1537.952,0.06932281,0.04487651,0.03343739
1538.434,0.06855512,0.04393296,0.03421545
1538.917,0.06726773,0.04268565,0.03513772
1539.399,0.06548224,0.04130544,0.03597212
1539.881,0.063632,0.04031576,0.03623011
1540.363,0.06252558,0.04032755,0.03551448
1540.845,0.06265803,0.04138242,0.03403508
1541.327,0.06374545,0.04289602,0.03242802
1541.809,0.06521475,0.04433008,0.03111927
1542.291,0.06667279,0.04546465,0.03020325
1542.773,0.06791695,0.04626098,0.02962945
1543.256,0.06884626,0.04673611,0.02932416
1543.738,0.06939904,0.0469093,0.02923449
1544.22,0.0695593,0.04681541,0.02932335
1544.702,0.06939308,0.0465259,0.02954808
1545.184,0.06902455,0.04613556,0.02985539
1545.666,0.06858295,0.04573254,0.03018877
1546.148,0.06814743,0.04537036,0.03050371
1546.63,0.0677472,0.0450719,0.03076807
1547.113,0.06737839,0.04484049,0.03095814
1547.595,0.06702672,0.04467289,0.03105847
1548.077,0.06669272,0.04456862,0.03105641
1548.559,0.06640806,0.04453527,0.03095324
1549.041,0.06623211,0.04458191,0.03077365
1549.523,0.06623264,0.04470642,0.03057387
1550.005,0.0664329,0.04487851,0.03042522
1550.487,0.06678826,0.04504596,0.03037629
1550.969,0.0672046,0.04515281,0.03043834
1551.452,0.06758822,0.0451644,0.03059171
1551.934,0.06787752,0.04507425,0.03080799
1552.416,0.06803851,0.04489639,0.03105883
1552.898,0.06806204,0.04466413,0.03131888
1553.38,0.06795683,0.04442174,0.03156291
1553.862,0.06774653,0.04422123,0.03176268
1554.344,0.06746172,0.0441007,0.031895
1554.826,0.0671303,0.04407097,0.03195033
1555.309,0.06677662,0.04411398,0.03193557
1555.791,0.06642272,0.04419722,0.03186814
1556.273,0.0661036,0.04428687,0.0317645
1556.755,0.06589623,0.04434264,0.03163137
1557.237,0.06595355,0.04431022,0.03144728
1557.719,0.06652841,0.04411862,0.03114772
1558.201,0.06781565,0.04378475,0.03064367
1558.683,0.06938042,0.04360077,0.02999272
1559.166,0.07018361,0.04387993,0.02949637
1559.648,0.06997141,0.04443861,0.02932707
1560.13,0.06931325,0.04496273,0.02938352
1560.612,0.06864713,0.04537579,0.02953754
1561.094,0.06813478,0.04571219,0.02972129
1561.576,0.06780012,0.046005,0.02990444
1562.058,0.06763245,0.04626118,0.03006934
1562.54,0.06761064,0.04647053,0.03019978
1563.022,0.06770718,0.04662206,0.03028183
1563.505,0.06788672,0.04670749,0.03030352
1563.987,0.06810219,0.04673322,0.0302619
1564.469,0.06830481,0.04672226,0.03016807
1564.951,0.0684511,0.04671221,0.03004622
1565.433,0.06852008,0.04673861,0.02992432
1565.915,0.06851522,0.04682134,0.02982079
1566.397,0.068454,0.04696435,0.02974277
1566.879,0.06835664,0.04715899,0.02968829
1567.361,0.06823774,0.04739133,0.0296545
1567.844,0.06810798,0.04763776,0.02964374
1568.326,0.06797466,0.04786365,0.02966743
1568.808,0.06784441,0.04802356,0.02973939
1569.29,0.06772345,0.04807367,0.02986239
1569.772,0.06761342,0.04799693,0.03001338
1570.254,0.06751068,0.04781331,0.03015273
1570.736,0.06740777,0.04756529,0.03024843
1571.218,0.06730019,0.04729469,0.03029189
1571.7,0.06718766,0.04703144,0.03029209
1572.183,0.06707303,0.04679485,0.03026558
1572.665,0.06696086,0.04659717,0.03023035
1573.147,0.06685613,0.04644844,0.03020471
1573.629,0.06676631,0.04636067,0.03020881
1574.111,0.06670172,0.046347,0.03026277
1574.593,0.0666784,0.04641825,0.03038535
1575.075,0.06671853,0.04657211,0.03058241
1575.557,0.06684025,0.04678064,0.03083009
1576.04,0.06703515,0.04698183,0.03106443
1576.522,0.06725395,0.04710072,0.0312116
1577.004,0.06743544,0.04709621,0.0312448
1577.486,0.06754289,0.04697509,0.03119251
1577.968,0.06757277,0.04677242,0.03110305
1578.45,0.06753984,0.04652613,0.0310138
1578.932,0.06746241,0.046269,0.03094734
1579.414,0.06735879,0.04603112,0.03091448
1579.896,0.06724511,0.04584019,0.03091682
1580.379,0.06713657,0.04572327,0.03094878
1580.861,0.06704532,0.04569926,0.03099735
1581.343,0.06697769,0.04576989,0.03104432
1581.825,0.06693359,0.0459164,0.03106973
1582.307,0.06690894,0.04610032,0.03105878
1582.789,0.06689872,0.04627775,0.03100709
1583.271,0.06690133,0.04640561,0.03092207
1583.753,0.06692049,0.04645556,0.03082049
1584.236,0.06696331,0.04641823,0.03072142
1584.718,0.06703795,0.04630031,0.03064094
1585.2,0.06714893,0.04612163,0.03058501
1585.682,0.06729481,0.04590656,0.03054847
1586.164,0.06746896,0.04568212,0.03051637
1586.646,0.06766181,0.04547222,0.03047141
1587.128,0.06786334,0.04529849,0.03040095
1587.61,0.06806327,0.04518273,0.03030214
1588.093,0.068251,0.04514458,0.030185
1588.575,0.06841434,0.04519955,0.03006887
1589.057,0.06853854,0.04535364,0.02997807
1589.539,0.06860907,0.04559695,0.02993054
1590.021,0.06861562,0.04590304,0.02993119
1590.503,0.06855497,0.04623035,0.02996748
1590.985,0.06843305,0.04653457,0.03001359
1591.467,0.06826413,0.04677613,0.03003728
1591.949,0.06806878,0.04692844,0.03000928
1592.432,0.06786822,0.0469849,0.02991386
1592.914,0.06768381,0.04695985,0.0297549
1593.396,0.06753366,0.04688728,0.02955902
1593.878,0.06743018,0.04681011,0.02936879
1594.36,0.06737994,0.04677238,0.02923657
1594.842,0.06738188,0.04680537,0.02920862
1595.324,0.06742793,0.046916,0.02930856
1595.806,0.06750377,0.04708698,0.02953175
1596.288,0.06759189,0.04728309,0.0298455
1596.771,0.06767699,0.04746665,0.03020227
1597.253,0.06774746,0.04760672,0.03054907
1597.735,0.06779857,0.04768714,0.03084118
1598.217,0.06783137,0.0477073,0.03104868
1598.699,0.06785002,0.04767524,0.03115513
1599.181,0.06785885,0.0476011,0.03115739
1599.663,0.06785867,0.04749056,0.0310634
1600.145,0.06784709,0.04734324,0.03089289
1600.627,0.06781927,0.04715541,0.03067489
1601.11,0.06777474,0.04692771,0.03044606
1601.592,0.06772132,0.04667547,0.03024938
1602.074,0.06767807,0.04643343,0.03012402
1602.556,0.06767145,0.04625024,0.03009509
1603.038,0.06772771,0.04617943,0.03016684
1603.52,0.06785989,0.0462564,0.03031809
1604.002,0.0680617,0.04648584,0.03050865
1604.484,0.06830666,0.04683708,0.0306874
1604.967,0.0685571,0.04725349,0.03081006
1605.449,0.06877471,0.04766621,0.03084787
1605.931,0.06892798,0.04800489,0.03079413
1606.413,0.06900311,0.04821807,0.03066634
1606.895,0.06900511,0.04827811,0.0305025
1607.377,0.06895753,0.0481898,0.03035368
1607.859,0.06889249,0.04798739,0.03026458
1608.341,0.06884065,0.04772535,0.0302611
1608.823,0.06881873,0.0474619,0.03033863
1609.306,0.0688237,0.04723752,0.03046758
1609.788,0.06883736,0.04707119,0.03060568
1610.27,0.06883557,0.04696159,0.03071501
1610.752,0.06880119,0.0468975,0.03077641
1611.234,0.06872851,0.04686553,0.03078952
1611.716,0.06862692,0.04685649,0.03076927
1612.198,0.06851565,0.04686785,0.03073653
1612.68,0.06842145,0.04690114,0.0307106
1613.163,0.06837303,0.04696123,0.03070344
1613.645,0.06839737,0.04705441,0.03071748
1614.127,0.06852099,0.04718531,0.03074574
1614.609,0.06876478,0.047352,0.03077203
1615.091,0.06913465,0.0475392,0.03077284
1615.573,0.06959569,0.04770696,0.03072057
1616.055,0.07005177,0.04779605,0.03059957
1616.537,0.07036766,0.04775986,0.03042696
1617.02,0.07044528,0.04760597,0.03025639
1617.502,0.07029743,0.04739716,0.0301439
1617.984,0.07001354,0.04720652,0.03011524
1618.466,0.06968421,0.04708468,0.03016749
1618.948,0.06935821,0.0470516,0.03028494
1619.43,0.06904802,0.047109,0.03045238
1619.912,0.06874888,0.04724798,0.03065727
1620.394,0.06845164,0.04745406,0.0308896
1620.876,0.06815463,0.04770631,0.03113786
1621.359,0.06787731,0.04797245,0.0313821
1621.841,0.06766191,0.04821141,0.03159479
1622.323,0.0675704,0.04837937,0.03174054
1622.805,0.06765388,0.04844923,0.03179154
1623.287,0.06790813,0.04842763,0.03174839
1623.769,0.06826103,0.04835356,0.03164733
1624.251,0.06861266,0.04827162,0.03154022
1624.733,0.06889569,0.04820741,0.03146416
1625.215,0.06908692,0.04816627,0.03143541
1625.698,0.06919771,0.04813848,0.031451
1626.18,0.06925353,0.04810791,0.03149755
1626.662,0.06927934,0.04805615,0.0315544
1627.144,0.06929035,0.04796982,0.03159731
1627.626,0.06928714,0.04784711,0.03160568
1628.108,0.06925891,0.04770134,0.03156859
1628.59,0.069194,0.04755675,0.03149112
1629.072,0.06909086,0.04743778,0.03139029
1629.554,0.06896114,0.04736429,0.03128674
1630.037,0.06882513,0.04734873,0.03119552
1630.519,0.06870356,0.04739756,0.03112246
1631.001,0.06861539,0.04751333,0.03106631
1631.483,0.06857455,0.04769452,0.03101924
1631.965,0.06859108,0.04793539,0.03096938
1632.447,0.0686753,0.04822218,0.03090116
1632.929,0.06884117,0.04853186,0.03079851
1633.411,0.06911106,0.04882799,0.03064739
1633.894,0.06951304,0.04904783,0.03044457
1634.376,0.07006875,0.04910255,0.03021428
1634.858,0.0707531,0.04889956,0.03002989
1635.34,0.07143081,0.04843637,0.03002009
1635.822,0.07188018,0.04788882,0.03028324
1636.304,0.0719634,0.04752693,0.03076945
1636.786,0.0717568,0.04748441,0.03130438
1637.268,0.07143907,0.04769722,0.03174358
1637.75,0.07114433,0.04803738,0.0320324
1638.233,0.07092805,0.04840097,0.03217612
1638.715,0.07079046,0.04872663,0.03220384
1639.197,0.07070927,0.0489776,0.03215111
1639.679,0.0706558,0.04913585,0.03205788
1640.161,0.07060714,0.0492039,0.03196444
1640.643,0.07055177,0.04920186,0.03191077
1641.125,0.07049229,0.0491661,0.0319288
1641.607,0.07044039,0.04913783,0.03203544
1642.09,0.07040899,0.04915689,0.03223388
1642.572,0.07040304,0.04925174,0.03251547
1643.054,0.0704153,0.04943594,0.03286997
1643.536,0.07042602,0.04970736,0.03328824
1644.018,0.07040916,0.05004705,0.03376876
1644.5,0.07034349,0.05042116,0.03432166
1644.982,0.07022923,0.05076652,0.03495953
1645.464,0.07011517,0.05099133,0.03567995
1645.947,0.07011214,0.050996,0.03642738
1646.429,0.0703689,0.0507517,0.03705267
1646.911,0.07093087,0.05038435,0.03737364
1647.393,0.07164288,0.0501021,0.03733918
1647.875,0.07227293,0.05002036,0.03708546
1648.357,0.07270291,0.05010722,0.03678777
1648.839,0.07294083,0.05028399,0.03654875
1649.321,0.07304496,0.05048501,0.0364071
1649.803,0.07307725,0.05067291,0.03636491
1650.286,0.07308724,0.05082686,0.03641527
1650.768,0.07311437,0.05092569,0.03654791
1651.25,0.07318589,0.05094037,0.03674661
1651.732,0.07330974,0.05081382,0.03696784
1652.214,0.07344203,0.05047842,0.03709082
1652.696,0.07345738,0.04996445,0.03691098
1653.178,0.07322776,0.04954765,0.03632396
1653.66,0.07283098,0.04948676,0.03557821
1654.142,0.07247761,0.04966577,0.03500294
1654.625,0.0722711,0.04985877,0.03468056
1655.107,0.07220263,0.04997261,0.03454358
1655.589,0.07223252,0.05001342,0.03451572
1656.071,0.07232602,0.05001096,0.03454839
1656.553,0.0724548,0.04999592,0.03461216
1657.035,0.07259506,0.04999128,0.03468842
1657.517,0.07272286,0.05001115,0.03476244
1657.999,0.07281537,0.05005933,0.03482192
1658.481,0.07285665,0.05013177,0.03485835
1658.964,0.07283766,0.05021974,0.03486564
1659.446,0.07276218,0.05031513,0.03484189
1659.928,0.07264584,0.05041293,0.03478841
1660.41,0.07251632,0.05050906,0.03470864
1660.892,0.07240655,0.05059558,0.03460809
1661.374,0.07234415,0.05065468,0.03449566
1661.856,0.07234009,0.05065674,0.0343878
1662.338,0.07237516,0.05057431,0.03430767
1662.821,0.07240837,0.05040293,0.03427742
1663.303,0.07240003,0.0501735,0.03430686
1663.785,0.072341,0.0499385,0.03438738
1664.267,0.07225271,0.04974687,0.03450005
1664.749,0.07217114,0.04963344,0.03462455
1665.231,0.07212892,0.04961439,0.03474544
1665.713,0.07214892,0.04969298,0.03485253
1666.195,0.07224366,0.0498619,0.03493812
1666.677,0.07241141,0.05010563,0.03499756
1667.16,0.07263365,0.05039827,0.03502811
1667.642,0.07286629,0.05069956,0.03502968
1668.124,0.07304265,0.05096042,0.03500452
1668.606,0.07308231,0.05113044,0.03495808
1669.088,0.07292762,0.05118179,0.03490026
1669.57,0.07258912,0.0511265,0.03484547
1670.052,0.07215644,0.05101349,0.03481123
