absorbance_1.1_1A,1.1_1A,1.1_2A,1.1_3A,1.1_4A,1.3_1,1.3_1A,1.3_2,1.3_2A,1.3_3,1.3_3A,1.3_4,1.3_4A,1.3_5,3.11_1,3.11_2,3.11_3,3.11_4,3.11_5,3.11_6,3.11_7,3.3_1A,3.3_2A,3.3_3A,3.3_4A,3.3_5A,6.6_1A (2),6.6_1A,6.6_2A (2),6.6_2A,6.6_3A (2),6.6_3A,6.6_4A (2),6.6_4A,6.6_5A,6.7_1A,6.7_2A,6.7_3A,6.7_4A,6.7_5A
3222.468,0.0540824,0.0877184,0.05746473,0.06918888,0.0910605,0.08683193,0.04990176,0.08786868,0.06341114,0.03303072,0.0267905,0.04279061,0.05940733,0.03850492,0.05702776,0.04671998,0.01870121,0.04105328,0.06262545,0.06121775,0.05799554,0.06005583,0.008924058,0.04947193,0.05905753,0.08507054,0.05212477,0.01585362,0.05657334,0.04206263,0.03209855,0.05565155,0.01465001,0.01428038,0.01736628,0.06682481,0.03303684,0.08566719,0.0290579
3222.95,0.05403092,0.08781442,0.05741619,0.06896688,0.09138639,0.08653127,0.04970314,0.08760249,0.06309073,0.03294749,0.02688703,0.04299632,0.05929354,0.03860319,0.0573389,0.04670514,0.01859966,0.04077687,0.06266664,0.06135102,0.05807025,0.06012664,0.008905938,0.04980609,0.05912045,0.08491841,0.05189098,0.01592375,0.0565551,0.04180579,0.03194403,0.05579296,0.01436465,0.01415365,0.01745073,0.06691025,0.0331202,0.08568692,0.02893611
3223.432,0.05393073,0.08792147,0.05743249,0.06870134,0.09174411,0.08622158,0.04951717,0.08739901,0.06281429,0.0329421,0.02693895,0.04323358,0.05914339,0.03860315,0.05761979,0.04676567,0.01836536,0.04056979,0.06261723,0.06150876,0.05814894,0.06018126,0.008816215,0.05007907,0.05925011,0.08480007,0.05161206,0.01600123,0.05659177,0.04166688,0.031777,0.05587404,0.0140476,0.01400644,0.01757779,0.06700528,0.03320792,0.08565009,0.0287939
3223.915,0.05378329,0.08799213,0.05753168,0.06840259,0.09207595,0.08596555,0.0493708,0.08729725,0.06263191,0.03299066,0.02692621,0.04348669,0.05897847,0.0385233,0.05784207,0.04689715,0.01803028,0.04043612,0.06249082,0.06166844,0.05824766,0.06019636,0.008659985,0.0502572,0.05944231,0.08473341,0.05131914,0.01607942,0.05667891,0.04165829,0.03163272,0.05589849,0.01372245,0.01385049,0.01771418,0.06709217,0.03330148,0.08555053,0.02862707
3224.396,0.05361912,0.08799325,0.05770112,0.06809779,0.09232056,0.08581868,0.04928363,0.08730789,0.06257653,0.03305387,0.02684015,0.04373581,0.05882052,0.03839526,0.05799173,0.04708656,0.01765389,0.0403666,0.06230926,0.06179456,0.05836448,0.06014965,0.00846789,0.05031808,0.05967104,0.08472396,0.05104885,0.01615125,0.05679769,0.04177562,0.03154913,0.05587545,0.01342072,0.01368837,0.01782515,0.06714485,0.03341024,0.08539236,0.02843624
3224.879,0.05348878,0.08791965,0.05789919,0.06782318,0.09243517,0.08581402,0.04926403,0.08740955,0.06265222,0.03309629,0.02668792,0.04395827,0.05868752,0.03825182,0.05806956,0.04731638,0.01730409,0.04034483,0.0620966,0.06185503,0.05848133,0.06002814,0.008287239,0.05025877,0.05989527,0.08476388,0.05083361,0.01621341,0.05691861,0.04200121,0.0315534,0.05581758,0.01317256,0.01351731,0.01788725,0.06713773,0.03354562,0.08518859,0.02823475
3225.361,0.05344885,0.08779281,0.05806877,0.0676164,0.09240625,0.08595975,0.04931218,0.0875569,0.06283677,0.03309891,0.02649013,0.04412943,0.05859528,0.03811824,0.05808582,0.04756609,0.01704187,0.04035404,0.06187434,0.06183294,0.05857602,0.05983713,0.008170445,0.05009503,0.06007141,0.08483665,0.0506992,0.01626527,0.05700654,0.0423092,0.03165713,0.05574096,0.01299985,0.01333628,0.01789002,0.06705461,0.03371551,0.08495881,0.02805325
3225.843,0.05354628,0.0876573,0.05815532,0.06750597,0.09225465,0.08623725,0.04942393,0.08769181,0.06308801,0.03306391,0.02627654,0.04422466,0.05855886,0.03800977,0.05805374,0.04781199,0.01690847,0.04038382,0.06165763,0.06173372,0.05863505,0.05960439,0.008160823,0.04986055,0.06016367,0.08492313,0.05066078,0.01630581,0.05702982,0.04267012,0.03185415,0.05566325,0.01291335,0.01315269,0.0178337,0.06689674,0.03391709,0.08472782,0.02793922
3226.325,0.05379835,0.08756434,0.05813313,0.0674997,0.09202816,0.08660825,0.04959307,0.08776558,0.06335904,0.03301042,0.02607518,0.0442278,0.05858891,0.03793042,0.05798199,0.04802995,0.01691458,0.04043572,0.0614549,0.06158479,0.05866215,0.05937486,0.00827663,0.04959656,0.06015766,0.08500793,0.05071935,0.01632995,0.05697277,0.04305652,0.03212557,0.05559814,0.01290983,0.01298378,0.01772406,0.06668673,0.0341346,0.08451993,0.02793894
3226.807,0.05418524,0.08756196,0.05801253,0.06758292,0.09178889,0.08702114,0.04981378,0.08774778,0.06360763,0.03296305,0.02590436,0.04413507,0.05868914,0.03787882,0.05787155,0.04819674,0.01704319,0.04052173,0.06127324,0.06142743,0.05867697,0.0592025,0.008509063,0.04934381,0.06006189,0.08508163,0.05086346,0.01632709,0.05684146,0.04344164,0.03244466,0.05555363,0.01297523,0.01285261,0.01756742,0.06646532,0.0343391,0.08435845,0.02808214
3227.289,0.05464694,0.08768465,0.05784127,0.06772077,0.09159718,0.08741955,0.05007699,0.08763353,0.06380378,0.03294073,0.02576769,0.04395879,0.05884968,0.0378531,0.0577142,0.04829547,0.01725696,0.04066,0.06112532,0.06130707,0.05870595,0.05913537,0.008824685,0.04913505,0.05990623,0.08513796,0.05106897,0.01628423,0.05666435,0.04379785,0.03277951,0.0555282,0.01308849,0.01278124,0.01736788,0.06628271,0.03449327,0.08426248,0.02836605
3227.771,0.05510019,0.08794453,0.05768307,0.06787173,0.09149058,0.08775763,0.05036797,0.08743981,0.06393364,0.03294692,0.02565377,0.04372525,0.05904603,0.03785442,0.0574959,0.04832236,0.01751345,0.04086512,0.06103207,0.06125768,0.05876682,0.05919696,0.009178375,0.0489856,0.0597303,0.08517168,0.05130794,0.01619281,0.05648128,0.04409745,0.03309709,0.05551152,0.01322983,0.01278164,0.01712786,0.06618154,0.03456315,0.08424506,0.02875111
3228.253,0.05545305,0.08833072,0.0575985,0.06799977,0.09148057,0.08800222,0.05066405,0.08719792,0.06399634,0.03297084,0.02554025,0.04347162,0.05924134,0.0378865,0.05720232,0.04829013,0.01777411,0.04114136,0.06102056,0.0612969,0.05886126,0.05938094,0.009522027,0.04889432,0.05957698,0.08517414,0.05155223,0.01605423,0.05633271,0.04431116,0.03336173,0.05548645,0.01338351,0.01285376,0.01685246,0.06618702,0.03452703,0.08431193,0.0291696
3228.736,0.05562719,0.08880899,0.05762276,0.06808519,0.09155194,0.08813827,0.05093398,0.08694325,0.06399909,0.03299339,0.02540484,0.04323947,0.05939466,0.0379517,0.05682485,0.04822727,0.01801075,0.04147537,0.06111456,0.06142412,0.05897253,0.0596492,0.009811417,0.04884602,0.05948339,0.08513474,0.05178021,0.01588448,0.05624468,0.04441109,0.03353594,0.05543342,0.01354031,0.01298749,0.01655422,0.06629924,0.034384,0.08446068,0.02954489
3229.218,0.05558389,0.08932938,0.05775274,0.06813025,0.09167647,0.08816739,0.05114623,0.08670472,0.06395174,0.03299846,0.0252356,0.04306441,0.05947673,0.03804681,0.05636772,0.04816759,0.01820833,0.04183861,0.06132101,0.06162468,0.05907504,0.05994807,0.01001359,0.04882013,0.05947276,0.08504737,0.05198074,0.01571049,0.0562209,0.04438048,0.03358877,0.0553375,0.01369787,0.01316917,0.01625247,0.06649632,0.03415581,0.08468052,0.02982102
3229.7,0.05532977,0.08982882,0.05795,0.06815678,0.09182328,0.08810347,0.05127308,0.08650383,0.06386403,0.03297911,0.02503822,0.04297275,0.05947819,0.03815908,0.05585229,0.0481415,0.01835935,0.04219054,0.06162092,0.06187621,0.05914405,0.06021927,0.01010404,0.0487974,0.0595533,0.08491794,0.05214993,0.01556554,0.05624382,0.04421663,0.0335034,0.05519144,0.01385827,0.01338709,0.01597469,0.06674165,0.03388187,0.08495109,0.02997572
3230.182,0.0549209,0.09024062,0.05815273,0.06819605,0.09197091,0.08796951,0.05130001,0.08635535,0.0637449,0.03294158,0.02483951,0.04297601,0.05941541,0.03826668,0.05531787,0.04816384,0.01845996,0.04248811,0.06196719,0.0621548,0.05916725,0.06041763,0.01006915,0.04876636,0.0597166,0.08477085,0.05228655,0.01548074,0.05628338,0.04393816,0.03328836,0.05499774,0.01402529,0.01363372,0.01574958,0.06699555,0.03360876,0.08524224,0.03002556
3230.664,0.05444287,0.09051046,0.05830077,0.06827448,0.09211264,0.08779046,0.05122929,0.08626822,0.06360113,0.03289936,0.02467977,0.04307027,0.05932248,0.03834546,0.05481393,0.04822911,0.01850645,0.04269823,0.06229957,0.06244216,0.05914778,0.06052357,0.009910467,0.04872706,0.05993963,0.08464517,0.05238677,0.01547435,0.05631167,0.04358063,0.03297956,0.05476725,0.01420203,0.01390315,0.01559833,0.0672293,0.03337202,0.08552045,0.03001206
3231.146,0.05399815,0.09060149,0.05834926,0.06840514,0.09225295,0.08759391,0.05108003,0.08624947,0.06343975,0.03286865,0.02460778,0.04323756,0.05924075,0.03837328,0.05439548,0.04831389,0.01849577,0.04280255,0.06255634,0.06272258,0.05910194,0.06054046,0.00964957,0.04868759,0.06018588,0.08458851,0.05243918,0.01554852,0.05631148,0.04319364,0.03264062,0.05451627,0.01438715,0.01418582,0.01553073,0.06742696,0.03318786,0.08575056,0.02998223
3231.628,0.05367912,0.09050529,0.05828422,0.06858137,0.09239935,0.08740704,0.05088387,0.08630217,0.0632676,0.03286097,0.02466591,0.04344839,0.05920247,0.03833821,0.05410952,0.04838689,0.01842873,0.04280094,0.06269684,0.06298204,0.05905018,0.06049083,0.009330829,0.04866021,0.06041072,0.08463861,0.05242691,0.01568686,0.05628128,0.04282939,0.03234687,0.05426096,0.01457383,0.01446315,0.01553975,0.06758755,0.03304834,0.08590437,0.02996556
3232.11,0.0535432,0.0902403,0.05812333,0.06878041,0.09255484,0.08725105,0.05067452,0.08642342,0.06309101,0.03287895,0.02487648,0.04366991,0.05921776,0.03824199,0.05398139,0.04842396,0.01831302,0.04270713,0.06271411,0.06320648,0.05900892,0.06040267,0.009012652,0.04865414,0.06057303,0.08480574,0.05233495,0.01586086,0.05623133,0.04252738,0.03216044,0.05401214,0.01474971,0.01470982,0.01560515,0.06771926,0.03292771,0.08596905,0.02996077
3232.593,0.05360801,0.08984796,0.05791077,0.06896916,0.09271234,0.08714115,0.05048377,0.08660103,0.06291595,0.03291782,0.02523686,0.04386707,0.05927435,0.03809898,0.05401139,0.04841435,0.01816677,0.04254304,0.0626352,0.06337634,0.05898819,0.06030204,0.008760872,0.04867212,0.06063898,0.08506417,0.05215856,0.0160319,0.05617592,0.0423095,0.0321183,0.05377413,0.01489628,0.01489681,0.0156974,0.06783304,0.03279503,0.08594938,0.02993935
3233.075,0.053847,0.08937904,0.05770295,0.06911568,0.09285712,0.08707926,0.05033612,0.08681279,0.06274731,0.03296814,0.02571551,0.04401017,0.05934383,0.03793145,0.05417238,0.04836407,0.01801594,0.04233061,0.0625118,0.06346853,0.05899249,0.06020606,0.008626396,0.0487082,0.0605921,0.08535502,0.05191217,0.0161626,0.05612339,0.04217471,0.03221749,0.05354407,0.01499269,0.01500198,0.01578609,0.06793767,0.03263098,0.08586846,0.02986111
3233.557,0.05420326,0.08887722,0.05754978,0.06919909,0.09297446,0.08705354,0.05024544,0.08702998,0.06258757,0.03302005,0.0262606,0.04408102,0.05939814,0.0377619,0.05442211,0.04828789,0.0178884,0.0420857,0.06239736,0.0634621,0.05902414,0.06012126,0.008627493,0.04875241,0.06043646,0.08560716,0.05162928,0.0162263,0.05607302,0.04210495,0.0324215,0.05331483,0.0150224,0.01501832,0.01584946,0.06803661,0.03243958,0.08575922,0.02969898
3234.039,0.05460071,0.08837619,0.05748733,0.06921072,0.09305608,0.08703651,0.05021849,0.08722158,0.06243826,0.03306304,0.02680335,0.04407361,0.05941846,0.03760872,0.05471077,0.04819905,0.01780742,0.04182106,0.06233712,0.06334106,0.05908814,0.06004794,0.008744116,0.0487945,0.06019689,0.08575395,0.05136089,0.01621062,0.05601653,0.04207112,0.03267118,0.05307955,0.01497728,0.01495625,0.01587657,0.06812979,0.03225045,0.08565808,0.02945379
3234.521,0.05496441,0.08789611,0.05752696,0.0691545,0.09310694,0.08699295,0.05025498,0.08736223,0.06229892,0.03308601,0.02727313,0.04399725,0.05940413,0.03748359,0.05499856,0.04809871,0.01778335,0.04154858,0.0623526,0.06310333,0.05918954,0.05998419,0.008921837,0.04883045,0.05991387,0.08575913,0.05116107,0.01612299,0.05594505,0.04204559,0.03290632,0.0528359,0.01486277,0.01484038,0.01586884,0.06821501,0.03210964,0.08559198,0.02916076
3235.003,0.05524,0.08744945,0.05765502,0.06903993,0.09314406,0.08689178,0.05034735,0.08743867,0.06216994,0.03307556,0.02761151,0.04387371,0.05936931,0.03739021,0.05526589,0.04797516,0.01781142,0.04128423,0.06244138,0.0627636,0.05933004,0.05992873,0.009095603,0.04886537,0.05963167,0.08562735,0.05107,0.01598715,0.0558565,0.0420118,0.03308554,0.05258895,0.01469801,0.01469783,0.01583594,0.06829046,0.03206031,0.08557098,0.02887583
3235.485,0.05539668,0.08705284,0.05783537,0.06887839,0.09319109,0.08671407,0.05047833,0.08745032,0.06205357,0.03301582,0.02777484,0.04373509,0.05933346,0.03732893,0.05551135,0.04780881,0.01786974,0.04105257,0.06258294,0.06235485,0.05949999,0.05988228,0.009207058,0.04891194,0.05939497,0.08539967,0.05110639,0.01583757,0.0557581,0.04196471,0.03318855,0.05235307,0.01451255,0.01455083,0.01579011,0.06835467,0.03212862,0.08558632,0.02865943
3235.967,0.05543516,0.08673234,0.05801934,0.06867841,0.0932673,0.08646467,0.05062032,0.08740871,0.06195704,0.03289319,0.02774463,0.04361582,0.05931108,0.03729744,0.05574758,0.04758697,0.01792736,0.04088493,0.06274888,0.06192204,0.05967697,0.05984629,0.009230789,0.04898456,0.05923673,0.0851363,0.0512596,0.01570634,0.05566539,0.04191121,0.03321617,0.05214979,0.01433639,0.01440775,0.01574039,0.06840617,0.03230974,0.08561341,0.02854913
3236.449,0.0553802,0.08652225,0.058158,0.06844588,0.09337848,0.08617057,0.05073824,0.08733126,0.06189293,0.03270277,0.02752843,0.04354297,0.05930423,0.03729363,0.05598635,0.04731599,0.01795444,0.04081045,0.06291077,0.06151135,0.05982975,0.05982254,0.009177864,0.04909094,0.0591732,0.08489101,0.0514961,0.01561069,0.05559332,0.04186307,0.03317883,0.05200287,0.01418874,0.01426404,0.01568854,0.06844279,0.0325687,0.08562154,0.02854553
3236.932,0.0552734,0.0864595,0.05820824,0.06818906,0.09351266,0.08587638,0.05079275,0.08723662,0.06187887,0.03245619,0.02715877,0.04353272,0.05930508,0.03731321,0.05622771,0.04702697,0.01792909,0.0408507,0.0630416,0.0611644,0.05992453,0.05981262,0.009090471,0.04922646,0.05920306,0.08469819,0.05176733,0.01554597,0.05555225,0.04183109,0.03308561,0.05193688,0.01407288,0.01410934,0.01563042,0.06846182,0.03284758,0.08558013,0.0286129
3237.414,0.05515641,0.08656774,0.05814621,0.06792188,0.09364308,0.08562665,0.05075322,0.08713853,0.06193349,0.03218427,0.02668748,0.04358336,0.05930285,0.03734943,0.05645327,0.04676745,0.01784653,0.04100854,0.0631185,0.06090596,0.05993982,0.05981883,0.009017932,0.04937109,0.05930918,0.08456323,0.05202768,0.01548693,0.05554253,0.04181916,0.03293793,0.05197034,0.01397439,0.01393725,0.01555961,0.06846242,0.03308636,0.08546979,0.02869377
3237.896,0.05505855,0.08684524,0.05797108,0.06766514,0.09373741,0.0854506,0.05060848,0.08704299,0.06206907,0.03193238,0.02617512,0.04367647,0.05929414,0.03739286,0.05663108,0.04658419,0.01771859,0.04126566,0.06312254,0.06074024,0.05987452,0.05984559,0.008993742,0.04949458,0.05946321,0.0844715,0.05224586,0.01539933,0.05555786,0.0418248,0.03273192,0.05211312,0.01386951,0.01375219,0.01547339,0.06844699,0.03324154,0.08528586,0.02873413
3238.378,0.05499064,0.0872595,0.05770607,0.06744702,0.09376641,0.08535501,0.05037409,0.08694967,0.06228736,0.03175413,0.02568761,0.04378002,0.05928847,0.03743208,0.05672492,0.04650645,0.01757232,0.04158415,0.06303965,0.06065179,0.05974984,0.05989891,0.00902285,0.04956101,0.05963011,0.08440341,0.05240744,0.01525608,0.05559063,0.04184007,0.03246744,0.05236511,0.01373514,0.01357049,0.01537653,0.06842387,0.03329306,0.08503987,0.02869974
3238.86,0.05494218,0.0877519,0.05739323,0.06729418,0.09371465,0.08532209,0.05009243,0.08685396,0.06257527,0.03169254,0.02527983,0.04385668,0.05930645,0.03745764,0.05671311,0.04652951,0.01744015,0.04191711,0.06286667,0.06061147,0.05960153,0.05998436,0.009080441,0.04954263,0.05977703,0.08435099,0.05251511,0.01505627,0.05563926,0.04185854,0.03215657,0.0527151,0.01356303,0.01341353,0.01528329,0.06840547,0.03324955,0.08475564,0.02859089
3239.342,0.05488834,0.08825209,0.05708382,0.06722356,0.09358345,0.08532204,0.04982121,0.08674942,0.06290793,0.03176748,0.024988,0.04387293,0.05937054,0.03746661,0.05659937,0.04661639,0.01735054,0.0422205,0.06261563,0.06058474,0.05946647,0.060103,0.009127788,0.04942716,0.05987865,0.08432398,0.05258008,0.0148325,0.05570943,0.04187799,0.03182679,0.05314157,0.01336499,0.01329693,0.01521389,0.06840556,0.03313931,0.08446449,0.02843662
3239.824,0.05480006,0.08868697,0.05683047,0.06723749,0.09338806,0.08532567,0.0496236,0.08663167,0.06325265,0.03196758,0.02482636,0.04380346,0.05949548,0.03746406,0.05641788,0.04670739,0.01732406,0.04246121,0.0623173,0.06053786,0.05937191,0.06024808,0.009129448,0.04922165,0.05992035,0.08434539,0.05261398,0.01464828,0.05581172,0.04190376,0.03151835,0.05361174,0.01317189,0.01322189,0.01519062,0.06843474,0.03300057,0.08420195,0.02828358
3240.306,0.05465791,0.08900154,0.05667166,0.06732081,0.09315146,0.08532103,0.0495446,0.08650061,0.0635805,0.03225221,0.02478485,0.04363937,0.05967853,0.03746123,0.0562228,0.04674717,0.01736589,0.04262641,0.06201401,0.06044851,0.0593246,0.06040459,0.009074337,0.04895102,0.05990081,0.08443718,0.05262233,0.01457554,0.05595278,0.04194602,0.03126889,0.05408678,0.0130204,0.01317227,0.01522885,0.06849593,0.03286676,0.08399842,0.02817346
3240.789,0.05445919,0.08916298,0.05662487,0.06744619,0.09289723,0.08531818,0.04960083,0.08636152,0.0638726,0.03256164,0.02483613,0.04338821,0.0598985,0.03747166,0.05607241,0.04670544,0.01746939,0.04272232,0.06174963,0.06031014,0.05931296,0.06055119,0.008978478,0.04865234,0.05983024,0.08460589,0.05260224,0.0146696,0.0561271,0.04201673,0.0311013,0.05452491,0.01293985,0.01311926,0.01533375,0.06858257,0.03275907,0.08387579,0.02812997
3241.271,0.05421945,0.08915885,0.05668297,0.06758185,0.0926481,0.08534524,0.04977781,0.08622672,0.06412245,0.03282956,0.02494286,0.0430754,0.0601217,0.03750464,0.05601293,0.04658861,0.01761797,0.04277086,0.06155876,0.06013437,0.05931253,0.06066389,0.008878483,0.04836872,0.05972674,0.08483496,0.05254488,0.01494844,0.05631313,0.04212597,0.03101495,0.05488469,0.01294172,0.01303135,0.01549706,0.068679,0.03268566,0.08384392,0.02815371
3241.753,0.05396485,0.08899496,0.05681746,0.0677044,0.09242342,0.08543213,0.0500374,0.08611267,0.06433349,0.03300561,0.02507272,0.04273877,0.06031443,0.03755939,0.05606097,0.04643723,0.01779135,0.04279898,0.06145365,0.05994901,0.05929909,0.06072592,0.008811098,0.04813909,0.05960999,0.08508925,0.05244091,0.01538164,0.05647825,0.04227766,0.03098579,0.05513491,0.01301655,0.01288884,0.01570196,0.06876604,0.03264279,0.08389897,0.02822558
3242.235,0.05372156,0.08868813,0.05698732,0.06780435,0.09224325,0.08559622,0.05033072,0.08603878,0.06451085,0.03306348,0.02520457,0.0424255,0.06045173,0.03762498,0.05620277,0.04631034,0.01796812,0.04283182,0.06142361,0.05979474,0.05925703,0.06073126,0.008797524,0.04799452,0.05949845,0.08532654,0.05228535,0.01589905,0.05658671,0.04247007,0.03097561,0.05525901,0.01314033,0.01269083,0.01592646,0.06882454,0.03262035,0.08402547,0.02831806
3242.717,0.05350663,0.08826759,0.05714892,0.06788837,0.09212991,0.08582863,0.0506109,0.08602335,0.06465259,0.03300668,0.02533253,0.04218948,0.06052115,0.03768266,0.05639915,0.04626451,0.01812587,0.04288647,0.06144146,0.05971832,0.05918343,0.06068864,0.008832833,0.04795652,0.05940741,0.08551265,0.05208167,0.01640876,0.05661129,0.04269599,0.03094492,0.05525984,0.01328667,0.01245752,0.01614798,0.06883971,0.03260753,0.08419941,0.02840474
3243.199,0.05332034,0.08777279,0.05727229,0.06797312,0.09210452,0.08609496,0.05084786,0.08607693,0.06474682,0.03286474,0.02546274,0.04207734,0.06052262,0.03771525,0.05660339,0.04632892,0.01824472,0.0429672,0.06147883,0.05975793,0.05908637,0.06061831,0.008889764,0.04803337,0.05934836,0.08563412,0.05184258,0.01683228,0.05654365,0.04294585,0.03086788,0.05515986,0.01344157,0.01222237,0.01634995,0.06880419,0.03259806,0.08439768,0.02847021
3243.681,0.0531502,0.08725722,0.05734763,0.06807715,0.09218079,0.08634172,0.05102712,0.08619723,0.06477319,0.0326852,0.0256053,0.04212338,0.06046217,0.03771381,0.0567736,0.04650005,0.01830561,0.04306578,0.0615183,0.05993505,0.05898041,0.06054769,0.008930634,0.04821852,0.05933107,0.08569846,0.05158908,0.01712123,0.05639494,0.04320839,0.0307376,0.0549996,0.01360839,0.01202282,0.01651942,0.06871807,0.0325915,0.08460087,0.0285099
3244.163,0.05297996,0.08678736,0.05738894,0.06821182,0.09235453,0.08651338,0.05114626,0.08636475,0.06471206,0.0325226,0.02576566,0.04233692,0.06034667,0.037684,0.05688406,0.04674227,0.01829555,0.04316349,0.06156221,0.06024356,0.05887954,0.06050322,0.008924671,0.04848878,0.05936402,0.08572576,0.05134726,0.01726766,0.05619284,0.04347054,0.03056558,0.05483058,0.01380514,0.01189031,0.01664577,0.0685881,0.03259419,0.08479691,0.02852863
3244.646,0.05280161,0.08642665,0.05742748,0.06837597,0.09259868,0.08657549,0.05120817,0.08654851,0.06455674,0.03242103,0.02593791,0.04269696,0.06018157,0.03764337,0.05692986,0.04700636,0.01821231,0.04323821,0.06162988,0.06064855,0.05879331,0.06050146,0.008862033,0.04880547,0.05945142,0.08573513,0.05114038,0.01729771,0.05596839,0.0437178,0.03037258,0.05469994,0.01404981,0.01184063,0.01671981,0.06842464,0.03261582,0.08498289,0.02853542
