absorbance_1.10_1A,1.10_1A,1.10_2A,1.10_3A,1.9_1A (2),1.9_1A,1.9_2A (2),1.9_2A,1.9_3A (2),1.9_3A,1.9_4A (2),1.9_4A,2.5_1A,2.5_2A,2.5_3A,2.5_4A,4.2_1A,4.2_2A
2571.611,0.04161212,0.07642273,0.06639407,0.02550463,0.01760557,0.02384437,0.02272635,0.03714015,0.02188813,0.03986816,0.05820486,0.06240546,0.04272618,0.04429176,0.03051872,0.04026948,0.08497994
2572.093,0.04165743,0.07635482,0.06652378,0.02548181,0.01759159,0.0237499,0.02273152,0.03709259,0.02188736,0.03971274,0.05827212,0.06219332,0.04303872,0.04446242,0.03028307,0.04028627,0.08511262
2572.575,0.04163896,0.07628138,0.0666829,0.02551156,0.01758766,0.02368903,0.02277784,0.03702777,0.02181741,0.03962779,0.0583169,0.06201426,0.04327535,0.04464481,0.0300836,0.04026819,0.08521267
2573.057,0.04156553,0.07622764,0.06683996,0.02559617,0.0175921,0.02366658,0.02286747,0.03693537,0.02167626,0.03960562,0.05835236,0.06188362,0.04340853,0.0447993,0.02996361,0.04022595,0.08525779
2573.539,0.04144449,0.07621273,0.06697033,0.02571937,0.01760742,0.02367946,0.02298714,0.03681027,0.02148252,0.03962496,0.05838597,0.06180951,0.04343035,0.04489385,0.02994853,0.04016553,0.08523928
2574.021,0.04127995,0.07624519,0.06706402,0.02584872,0.01764106,0.02372015,0.02311197,0.03665993,0.02126993,0.03966131,0.05841545,0.06179236,0.04335516,0.04491537,0.03003593,0.04008733,0.08516403
2574.503,0.04107602,0.07632262,0.06712519,0.02594454,0.01770513,0.02378251,0.02321479,0.03650427,0.02107651,0.03969696,0.05843148,0.06182877,0.04321136,0.04486995,0.03019926,0.03999019,0.08504923
2574.985,0.0408409,0.07643242,0.06716737,0.02596803,0.01781334,0.02386477,0.02327008,0.03637081,0.02093709,0.03972489,0.05842403,0.06191237,0.04303588,0.04478161,0.03039211,0.03987666,0.08491875
2575.468,0.04058857,0.07655498,0.06720552,0.02589638,0.0179755,0.02396978,0.02326352,0.03628279,0.02087192,0.03974966,0.05839103,0.06203445,0.04286103,0.04468312,0.03056506,0.03975571,0.0847958
2575.95,0.04033867,0.07666706,0.06725097,0.02572971,0.01819294,0.02410236,0.02319393,0.0362499,0.02088357,0.03978153,0.05834094,0.06218299,0.04271029,0.04460556,0.03067754,0.03964445,0.08469985
2576.432,0.04011406,0.07674389,0.06730932,0.02549326,0.01845478,0.02426358,0.02307277,0.03626569,0.02095824,0.03983145,0.05829367,0.06234147,0.04259742,0.04457201,0.03070563,0.03956485,0.0846466
2576.914,0.03993413,0.07676567,0.06738061,0.02523076,0.01873874,0.02444717,0.02292062,0.03631114,0.02107316,0.03990385,0.05827198,0.06248971,0.04252823,0.04458999,0.03064943,0.03953621,0.08464506
2577.396,0.03981127,0.07672149,0.06746235,0.02499308,0.0190149,0.02463838,0.02276279,0.03636482,0.02120383,0.03999594,0.05829386,0.06260615,0.04250431,0.04465301,0.03052915,0.0395691,0.0846977
2577.878,0.03974826,0.07661201,0.06755096,0.02482769,0.01925032,0.02481681,0.02262489,0.03641186,0.02133099,0.04009867,0.0583649,0.06267077,0.04252605,0.04474494,0.03038065,0.03966102,0.08479936
2578.36,0.03973984,0.07645074,0.06764186,0.02476253,0.01941777,0.02496387,0.02252666,0.03645089,0.02144541,0.04020251,0.05847514,0.06267196,0.04259185,0.04484865,0.03024239,0.03979705,0.08493666
2578.842,0.03977399,0.07626211,0.06772765,0.0248023,0.01949959,0.02506834,0.0224805,0.03649162,0.0215467,0.04030097,0.05860204,0.06260892,0.0426963,0.04495196,0.03014779,0.03995467,0.08508871
2579.324,0.03983668,0.07607743,0.06779569,0.02492718,0.01948996,0.02513044,0.02248963,0.03654786,0.02163926,0.04039393,0.05871676,0.06249467,0.04282748,0.04505121,0.03011719,0.0401106,0.08522853
2579.807,0.03991491,0.07592478,0.06783025,0.02510314,0.019395,0.02516027,0.02254928,0.03662603,0.02172722,0.04048731,0.05879585,0.06235154,0.04296822,0.04515001,0.03015346,0.04024905,0.08533024
2580.289,0.03999797,0.07582418,0.06781515,0.02529073,0.01923062,0.02517414,0.02264875,0.03672001,0.02181035,0.04059047,0.05882709,0.06220823,0.04309832,0.0452549,0.03024343,0.04036374,0.08537315
2580.771,0.0400774,0.07578209,0.06774018,0.02545718,0.01902056,0.02518758,0.02277439,0.03681028,0.02188296,0.04071203,0.05881283,0.0620919,0.04319946,0.04536769,0.03036294,0.04045621,0.08534654
2581.253,0.04014758,0.07579051,0.06760759,0.02558642,0.01879146,0.02520894,0.02291341,0.03687303,0.02193657,0.04085566,0.05876669,0.06202013,0.04326149,0.04548236,0.0304868,0.04053083,0.08525273
2581.735,0.04020444,0.0758302,0.0674345,0.02567847,0.0185732,0.02523947,0.02305485,0.0368883,0.02196349,0.04101756,0.05870828,0.061999,0.04328295,0.04558356,0.03059413,0.04058855,0.08510579
2582.217,0.04024613,0.07587605,0.06725149,0.02574523,0.01839513,0.02527495,0.02318993,0.03685003,0.02196052,0.041186,0.0586548,0.06202191,0.04327086,0.0456506,0.03067515,0.04062375,0.08492882
2582.699,0.04027438,0.07590669,0.0670928,0.02580157,0.01827972,0.02531087,0.02331159,0.03676817,0.02193059,0.04134462,0.05861414,0.06207421,0.04323565,0.04566649,0.0307322,0.04062729,0.08474652
2583.181,0.04029552,0.07590768,0.06698974,0.02585747,0.0182408,0.02534612,0.02341299,0.03666497,0.02188162,0.04147424,0.05858254,0.06213748,0.04318823,0.04562365,0.03077601,0.04059093,0.08458305
2583.664,0.04032063,0.07587639,0.06696116,0.02591302,0.01827825,0.02538422,0.02348688,0.0365661,0.02182285,0.04155784,0.05854684,0.06219522,0.04313716,0.04552901,0.03081976,0.04051637,0.0844572
2584.146,0.04036323,0.07582025,0.0670087,0.02596005,0.01837834,0.02542992,0.02352668,0.03648993,0.02176078,0.04158522,0.05849095,0.06223675,0.04308825,0.04540253,0.03087049,0.04041819,0.08437929
2584.628,0.04043702,0.07575543,0.06711955,0.0259875,0.01851508,0.02548452,0.02352809,0.0364447,0.02169708,0.04155433,0.05840223,0.06225714,0.04304834,0.0452728,0.03092583,0.04032434,0.08435144
2585.11,0.04055159,0.0757013,0.06727119,0.0259898,0.01865735,0.02554007,0.0234916,0.03642815,0.02162944,0.04147261,0.05827935,0.06225545,0.04302652,0.04516733,0.03097218,0.04026756,0.08436793
2585.592,0.04070831,0.07567415,0.06744087,0.02597214,0.01877839,0.02557995,0.02342365,0.03643295,0.0215554,0.04135436,0.05813375,0.06223227,0.04303291,0.04510364,0.03099122,0.04027218,0.08441626
2586.074,0.04089835,0.07568521,0.06760775,0.02595161,0.01886041,0.02558039,0.02333769,0.03645233,0.02147623,0.04121921,0.05798955,0.06218747,0.04307612,0.04508625,0.03096583,0.04034625,0.08447814
2586.556,0.04110224,0.07573655,0.06775723,0.02595125,0.01890006,0.02551996,0.02325197,0.03648365,0.02140086,0.04108743,0.05787627,0.06211925,0.04315753,0.04510551,0.03088985,0.0404744,0.08453316
2587.038,0.04129523,0.07582136,0.06787912,0.02599056,0.01890631,0.02538864,0.02318452,0.03652667,0.02134494,0.04097518,0.05781841,0.0620259,0.04326802,0.04514399,0.03077203,0.04062397,0.08456303
2587.521,0.04144973,0.07592413,0.06796518,0.02607808,0.01889671,0.02519343,0.02315202,0.03657965,0.02132857,0.0408935,0.0578304,0.06190805,0.04338744,0.0451817,0.03063715,0.04075233,0.0845539
2588.002,0.04154333,0.07602491,0.06800811,0.02620565,0.0188893,0.02496002,0.02316507,0.03663531,0.02136826,0.04084679,0.05790973,0.06177159,0.04349077,0.04520475,0.0305185,0.04082452,0.08450185
2588.485,0.04156454,0.07610445,0.0680033,0.0263516,0.01889588,0.02472457,0.02322621,0.0366809,0.02147027,0.0408329,0.05803935,0.06162778,0.0435583,0.04520803,0.03044585,0.04082582,0.08441294
2588.967,0.04151455,0.07614777,0.06795102,0.0264858,0.01892034,0.02452772,0.02333094,0.03670147,0.02162587,0.04084593,0.05819165,0.06149477,0.04358197,0.04519578,0.03043837,0.04076474,0.08430453
2589.449,0.04140715,0.07614998,0.06785922,0.02658138,0.01895866,0.02440001,0.02346805,0.03668875,0.02181023,0.0408784,0.05833951,0.06139339,0.04357127,0.04517802,0.03049481,0.04066998,0.08420123
2589.931,0.04126401,0.07611792,0.06774417,0.02662287,0.0190031,0.0243542,0.02362207,0.0366472,0.02198851,0.04092254,0.05846433,0.06134314,0.04354964,0.04516554,0.03059474,0.04057785,0.08412917
2590.413,0.04111023,0.07606962,0.06762742,0.02660853,0.01904645,0.02438404,0.0237736,0.03659697,0.02212107,0.04097041,0.05855933,0.06135841,0.04354814,0.04516663,0.03070256,0.04052138,0.0841141
2590.895,0.04096613,0.07602938,0.0675294,0.02654833,0.01908564,0.02446688,0.02390267,0.03656846,0.02217618,0.04101475,0.05863023,0.06144337,0.04359204,0.04518371,0.03078128,0.04051684,0.08417379
2591.377,0.04084358,0.07602026,0.06746212,0.02645763,0.01912158,0.02457246,0.02399137,0.03659122,0.02213882,0.0410478,0.05868889,0.0615904,0.04369188,0.0452145,0.03080355,0.04056172,0.08431648
2591.859,0.04074474,0.07605817,0.06742533,0.0263514,0.01915659,0.02467073,0.02402539,0.03668475,0.02201441,0.04106112,0.05874635,0.06177939,0.04383935,0.04525251,0.03075936,0.04063871,0.08453937
2592.342,0.04066406,0.07614475,0.06740657,0.02623815,0.0191908,0.02474139,0.02399904,0.03684827,0.02182868,0.04104741,0.05880608,0.06198305,0.04401042,0.04529006,0.03066013,0.04072586,0.08482902
2592.824,0.0405932,0.07626642,0.0673857,0.02612149,0.01921926,0.02477697,0.02391665,0.03706161,0.02162092,0.04100158,0.05886176,0.06217172,0.04417291,0.04532023,0.03053413,0.04080575,0.08516248
2593.306,0.04052512,0.07639631,0.06734265,0.02600383,0.01923215,0.02478147,0.02379435,0.03729003,0.02143635,0.04092281,0.0588996,0.06231914,0.04429457,0.0453379,0.03041939,0.0408701,0.08550756
2593.788,0.04045778,0.07650308,0.06726655,0.02589067,0.01921883,0.02476658,0.02365622,0.03749883,0.02131114,0.0408157,0.0589053,0.06241086,0.0443546,0.04534031,0.03035019,0.04092032,0.0858295
2594.27,0.04039406,0.07655838,0.06716111,0.02579418,0.01917225,0.02474581,0.02353089,0.03766251,0.02126553,0.04069065,0.05886991,0.06244578,0.04434566,0.04532854,0.03034983,0.04096122,0.08609308
2594.752,0.04033972,0.07654504,0.06704572,0.02573186,0.01909432,0.02472995,0.02344442,0.03777056,0.02129895,0.04056294,0.05879464,0.06243648,0.04427481,0.0453074,0.03042512,0.04099469,0.08626718
2595.234,0.04029944,0.076463,0.06694939,0.0257197,0.01899716,0.02472368,0.02341141,0.03782798,0.0213911,0.04044897,0.05868996,0.06240386,0.04415978,0.04528511,0.03056551,0.04101507,0.08633275
2595.716,0.04027508,0.07632871,0.06690455,0.02576611,0.01890154,0.02472614,0.02343205,0.03784766,0.02150815,0.04036476,0.05857356,0.06237094,0.04402494,0.04527288,0.03074612,0.04101064,0.0862847
2596.198,0.04026526,0.07617205,0.06693767,0.02586583,0.01883166,0.02473303,0.02348967,0.03784299,0.02161173,0.04032238,0.05846448,0.06235629,0.04389701,0.04528217,0.03093285,0.04096936,0.08613428
2596.681,0.0402675,0.07602614,0.06706072,0.02599996,0.01880542,0.02474046,0.02355697,0.03782164,0.02167279,0.04032814,0.05837701,0.0623678,0.04379876,0.04532155,0.03109234,0.04088761,0.08590569
2597.163,0.0402816,0.0759216,0.06726839,0.02613825,0.01882973,0.02474825,0.02360151,0.03778468,0.02167626,0.04038243,0.05832024,0.06240347,0.04374665,0.04539316,0.03119437,0.04077516,0.08563411
2597.645,0.04031218,0.07587883,0.06753751,0.02624799,0.01889657,0.02476059,0.02359618,0.03773084,0.02162509,0.04047926,0.05829723,0.06245318,0.04374722,0.04549037,0.03121917,0.04065726,0.08535935
2598.127,0.04036682,0.07590267,0.06783465,0.02630494,0.01898699,0.02478619,0.02352905,0.03766165,0.02153638,0.04060952,0.0583073,0.06250552,0.04379512,0.04559951,0.0311609,0.04056568,0.0851164
2598.609,0.04045481,0.07598301,0.06812004,0.02629798,0.01907503,0.02483506,0.02340582,0.03758462,0.02143558,0.04076089,0.0583476,0.06255091,0.0438729,0.04570144,0.03102999,0.04053078,0.08493456
2599.091,0.04058013,0.07609701,0.06835778,0.02623261,0.01913772,0.02491472,0.02325131,0.03751282,0.02134737,0.04092032,0.05841341,0.06258602,0.04395494,0.04577788,0.03085295,0.04056987,0.08483127
2599.573,0.04073874,0.0762172,0.06852499,0.02612636,0.01916267,0.02502635,0.02310049,0.03745839,0.02128694,0.04107658,0.05849839,0.06261275,0.04401696,0.04581738,0.03066626,0.04067996,0.08481006
2600.055,0.04091584,0.0763156,0.0686131,0.02600396,0.01914987,0.02516283,0.02299269,0.0374278,0.02125813,0.04121906,0.05859286,0.06263532,0.04404115,0.04581818,0.0305139,0.0408382,0.08486105
2600.538,0.04108904,0.07637223,0.06862999,0.02588849,0.0191111,0.02530888,0.02295947,0.03741626,0.02125309,0.04133848,0.05868465,0.06265669,0.0440251,0.0457887,0.03043587,0.04100839,0.08496166
2601.02,0.0412357,0.07638033,0.06859411,0.02579501,0.01906215,0.02544534,0.02301572,0.03741059,0.02125841,0.04142699,0.05876262,0.06267646,0.04398169,0.04574304,0.03045823,0.04115463,0.08508219
2601.502,0.04133758,0.07634649,0.06852961,0.02572952,0.0190177,0.02555174,0.02315745,0.03739339,0.02125904,0.04147674,0.05881883,0.06269084,0.04393685,0.04569693,0.03058931,0.04124858,0.08518741
2601.984,0.04138754,0.07628935,0.06845729,0.02568925,0.01898419,0.02561193,0.02336188,0.03735298,0.02124468,0.04148113,0.0588522,0.06269547,0.04391878,0.04566012,0.03081536,0.04127886,0.0852456
2602.466,0.04139047,0.07623257,0.06838852,0.02566694,0.01895843,0.02561898,0.02359585,0.03729015,0.02121205,0.04143623,0.05886863,0.06268907,0.04394698,0.04563351,0.03110643,0.04125132,0.08523605
2602.948,0.04136043,0.07619951,0.06832468,0.02565413,0.01893098,0.02557481,0.02382053,0.03721936,0.02116413,0.04134291,0.05887933,0.06267583,0.04402622,0.04561016,0.03142167,0.04118554,0.08515287
2603.43,0.04131471,0.07620407,0.06825861,0.02564504,0.01889242,0.02549098,0.02400295,0.03716346,0.02110779,0.04120881,0.05889422,0.06266404,0.04414253,0.04557953,0.03172166,0.04110592,0.08500728
2603.912,0.04126745,0.07624719,0.0681809,0.02563711,0.01884011,0.02538464,0.02412276,0.03714278,0.02105,0.04104901,0.05891731,0.06266357,0.04427006,0.04553498,0.03197796,0.04103325,0.08482443
2604.395,0.04122702,0.0763161,0.06808531,0.02563029,0.01878175,0.02527632,0.02417221,0.03716666,0.02099627,0.04088535,0.05894372,0.0626814,0.04437662,0.04547883,0.03217427,0.0409811,0.08463819
2604.876,0.04119468,0.07639013,0.06797486,0.02562518,0.01873457,0.02518551,0.02415648,0.03722643,0.02094923,0.04074162,0.05896107,0.06271797,0.04443598,0.04542581,0.03230762,0.04095258,0.08447964
2605.359,0.04116752,0.07644858,0.0678616,0.02562154,0.01871938,0.02512717,0.02408938,0.03729823,0.02090928,0.04063779,0.05895522,0.062767,0.04443386,0.04539931,0.03238202,0.04094307,0.08437014
2605.841,0.04114154,0.07647782,0.06776556,0.02561776,0.01875459,0.0251112,0.02398889,0.03734921,0.02087528,0.0405856,0.05891563,0.06281699,0.04436892,0.04542692,0.03240205,0.04094319,0.08431734
2606.323,0.04111485,0.07647861,0.06770703,0.02561146,0.01884702,0.02514041,0.02387198,0.0373516,0.02084501,0.04058412,0.05884226,0.0628569,0.04425074,0.04552892,0.03236846,0.04094377,0.08431562
2606.805,0.0410888,0.07646563,0.06770061,0.02560116,0.01898972,0.02521096,0.02375257,0.03729265,0.02081581,0.04062114,0.0587459,0.06287983,0.04409513,0.04571052,0.03227765,0.04093781,0.08435117
2607.287,0.0410665,0.07646392,0.06775133,0.02558798,0.0191617,0.02531297,0.02364176,0.03717915,0.02078389,0.04067587,0.05864657,0.06288511,0.04392006,0.04595775,0.03212573,0.04092103,0.08440792
2607.769,0.04105103,0.07649735,0.06785198,0.02557632,0.01933485,0.02543284,0.02354687,0.03703518,0.02074542,0.04072747,0.05856519,0.06287698,0.04374313,0.04623967,0.03191481,0.04089187,0.0844752
2608.251,0.04104412,0.07658029,0.0679858,0.02557267,0.01948104,0.02555642,0.02347433,0.03689305,0.02069829,0.04076234,0.05851792,0.06286065,0.04358106,0.04651463,0.03165793,0.04084942,0.08454922
2608.733,0.04104609,0.0767097,0.06812852,0.02558444,0.01957774,0.02567063,0.02343032,0.03678546,0.02064462,0.0407776,0.05851129,0.06283832,0.0434515,0.04673824,0.03138185,0.04079317,0.08463273
2609.216,0.04105686,0.07686419,0.0682567,0.02561657,0.01961428,0.02576738,0.02342063,0.03673292,0.02059284,0.04078247,0.05854076,0.06280655,0.04337017,0.04687705,0.03112076,0.04072267,0.08473073
2609.698,0.04107691,0.07700912,0.06835055,0.02566934,0.01959145,0.02584438,0.02345036,0.0367428,0.02055844,0.04079417,0.05859359,0.0627572,0.04334878,0.04691353,0.03091036,0.04063885,0.08484662
2610.18,0.0411077,0.07710509,0.06839789,0.02573794,0.01952084,0.02590505,0.02352307,0.0368085,0.02056356,0.04083173,0.05865263,0.06268127,0.04339122,0.04684918,0.03077861,0.04054543,0.08497927
2610.662,0.04115057,0.07712354,0.06839749,0.02581389,0.01941995,0.0259552,0.02363893,0.03691635,0.02062973,0.04090694,0.05870254,0.0625756,0.04348996,0.0467015,0.0307369,0.04044941,0.08512287
2611.144,0.04120454,0.07705356,0.06835882,0.02588746,0.01930927,0.02600194,0.02379311,0.03704998,0.02077316,0.04102096,0.05873178,0.06244677,0.04362607,0.04649962,0.03077906,0.04036173,0.08526745
2611.626,0.04126457,0.07690689,0.06830141,0.02595113,0.01920973,0.02605,0.02397509,0.03719483,0.02099786,0.04116207,0.05873442,0.06231373,0.04377245,0.04627759,0.0308826,0.04029623,0.08540151
2612.108,0.0413218,0.07671255,0.06824925,0.02600257,0.01913804,0.0261007,0.02416855,0.03734063,0.02129222,0.04131034,0.05871048,0.06220273,0.04390272,0.04606515,0.03101872,0.04026569,0.08551373
2612.59,0.04136479,0.07651073,0.06822831,0.02604414,0.0191061,0.02615288,0.02435125,0.0374791,0.0216284,0.04144196,0.05866585,0.06214318,0.04399628,0.04588734,0.03115744,0.04027963,0.08559351
2613.073,0.04138339,0.07634024,0.06825858,0.02608154,0.01911804,0.02620396,0.02449762,0.03760285,0.02196653,0.04153604,0.05861177,0.06215835,0.04404408,0.04576147,0.03127553,0.04034055,0.08563127
2613.555,0.04137258,0.07622601,0.06834791,0.02611956,0.01916906,0.02625172,0.02458436,0.03770451,0.02226643,0.04158097,0.05856278,0.06225753,0.04404989,0.0456955,0.03136095,0.04044244,0.08562082
2614.037,0.04133473,0.07617651,0.06848993,0.026159,0.01924589,0.02629483,0.02459367,0.03777709,0.02249226,0.04157567,0.05853578,0.06243365,0.04402689,0.04568939,0.03141061,0.0405705,0.08556035
2614.519,0.04127957,0.07618293,0.0686627,0.02619455,0.01932872,0.0263318,0.0245193,0.03781534,0.02262258,0.041529,0.05854551,0.06266311,0.04399307,0.04573471,0.03142832,0.04070348,0.08545598
2615.001,0.04122067,0.0762266,0.06883624,0.02621666,0.01939775,0.02635925,0.02436897,0.03781874,0.02265428,0.04145638,0.05859904,0.06291337,0.04396405,0.04581633,0.03142049,0.04081937,0.08532192
2615.483,0.04117335,0.07628576,0.06897737,0.02621461,0.01943672,0.02637077,0.02416452,0.03779192,0.02260097,0.04137721,0.05869371,0.0631477,0.04395232,0.04591279,0.03139367,0.04089807,0.08518083
2615.965,0.04115012,0.07634562,0.06906002,0.02618198,0.01943871,0.02635694,0.02393815,0.03774385,0.02248893,0.04131014,0.05881511,0.0633354,0.04396516,0.04600031,0.03135295,0.04092659,0.08505885
2616.447,0.04115872,0.07640205,0.06907298,0.02612088,0.01940793,0.02630917,0.02372274,0.03768606,0.02234779,0.04126891,0.05894218,0.06345949,0.04400621,0.04605949,0.03130256,0.04090117,0.08497748
2616.929,0.04120185,0.07646076,0.06902111,0.02604282,0.01935769,0.02622281,0.02354809,0.03763076,0.02220593,0.04126201,0.059051,0.06351737,0.04407635,0.04607734,0.03124785,0.04082664,0.08494996
2617.412,0.04127757,0.0765329,0.06892463,0.0259668,0.01930543,0.02610182,0.02343277,0.03758849,0.02208345,0.04129044,0.05912424,0.06352094,0.04417398,0.04605328,0.03119607,0.0407153,0.08497584
2617.894,0.04138101,0.07662784,0.06881078,0.02591251,0.01926464,0.02595911,0.02338165,0.03756677,0.02198965,0.04134734,0.05915621,0.06349083,0.04429372,0.04599836,0.03115561,0.04058282,0.08504321
2618.376,0.04150336,0.07674712,0.06870919,0.02589649,0.01924182,0.02581648,0.02338823,0.03757089,0.02192452,0.04141925,0.05915454,0.06345116,0.04442435,0.04593282,0.03113597,0.04044731,0.08513281
2618.858,0.04163322,0.07688174,0.06864261,0.02592596,0.01923317,0.02569731,0.02343885,0.03760332,0.02188222,0.04148901,0.05913668,0.06342161,0.04454836,0.04587936,0.03114505,0.04032619,0.08522605
2619.34,0.04175756,0.07701425,0.06862284,0.02599822,0.01922824,0.02561954,0.02351877,0.0376635,0.0218554,0.04154008,0.05912213,0.06341244,0.04464595,0.04585538,0.03118659,0.04023374,0.08531152
2619.822,0.04186197,0.07712212,0.06865064,0.0261028,0.01921413,0.0255913,0.02361394,0.03774773,0.02183854,0.04155999,0.05912738,0.0634244,0.04469742,0.04586889,0.03125919,0.04018146,0.08538593
2620.304,0.04193487,0.07718555,0.06871694,0.02622586,0.01918283,0.02560684,0.02371332,0.0378483,0.02183008,0.04154462,0.05915882,0.0634501,0.04469072,0.04591682,0.03135523,0.04017511,0.08545272
2620.786,0.04197068,0.07719326,0.06880675,0.02635455,0.01913507,0.02565023,0.02380662,0.03795507,0.02183254,0.04149954,0.0592129,0.06347856,0.04462616,0.04598703,0.0314628,0.04021304,0.08551565
