absorbance_2.9_1A,2.9_1A,2.9_2,2.9_3A,2.9_4A
3342.515,0.02844734,0.0555355,0.06040107,0.02090526
3342.997,0.02831896,0.05553456,0.06052205,0.02082804
3343.479,0.02807962,0.05550179,0.06053737,0.02063073
3343.961,0.02780247,0.05544778,0.06044823,0.0203497
3344.444,0.02756702,0.05537409,0.06027393,0.02004343
3344.926,0.02744229,0.05527577,0.06004529,0.01978354
3345.408,0.02745945,0.05514838,0.05979424,0.01962927
3345.89,0.02760495,0.05499551,0.05954324,0.01961052
3346.372,0.02782463,0.05483258,0.05930395,0.019722
3346.854,0.02804443,0.05468497,0.05907776,0.01992643
3347.336,0.02819513,0.05457809,0.05886456,0.02017346
3347.818,0.02822801,0.05453046,0.05867017,0.0204116
3348.301,0.02812949,0.05454658,0.0585101,0.02060759
3348.783,0.02791535,0.05461784,0.05840698,0.02074754
3349.265,0.02762178,0.05472868,0.05838513,0.02083027
3349.747,0.02728886,0.05486657,0.05845924,0.02085602
3350.229,0.02695309,0.05502524,0.05862834,0.02081739
3350.711,0.0266456,0.05520393,0.05887304,0.02069741
3351.193,0.02639068,0.05540077,0.05916014,0.02047784
3351.675,0.02621109,0.05560334,0.05944805,0.02015173
3352.157,0.02612784,0.05578435,0.05969358,0.01973685
3352.64,0.02615307,0.05590922,0.05986329,0.01927622
3353.122,0.02628445,0.05594539,0.05993496,0.01883606
3353.604,0.02649742,0.0558806,0.05990322,0.01848848
3354.086,0.02675043,0.05573251,0.05978103,0.01828717
3354.568,0.02698932,0.05555,0.05960065,0.01825691
3355.05,0.02716429,0.05539806,0.0594109,0.01838366
3355.532,0.02724788,0.0553304,0.05926277,0.01862513
3356.014,0.02723971,0.05537177,0.05920509,0.0189204
3356.497,0.0271669,0.05550148,0.05926561,0.01921036
3356.979,0.02706966,0.05566511,0.05944362,0.01945352
3357.461,0.0269894,0.05578852,0.05970749,0.0196269
3357.943,0.02695275,0.05581045,0.06000175,0.01972665
3358.425,0.02696645,0.05570707,0.06026643,0.01976139
3358.907,0.02701999,0.05549791,0.06044663,0.01974867
3359.389,0.0270934,0.05524094,0.06051227,0.01971141
3359.871,0.02716636,0.05500795,0.06046298,0.0196763
3360.354,0.02722138,0.0548664,0.06032606,0.0196773
3360.835,0.02724546,0.05485239,0.06014558,0.01974809
3361.318,0.02722934,0.05496445,0.05996589,0.01991219
3361.8,0.02716371,0.05516622,0.05982472,0.02017665
3362.282,0.027043,0.05540249,0.05974112,0.02052311
3362.764,0.02687013,0.05561773,0.05971734,0.02091058
3363.246,0.02666309,0.05576537,0.05974389,0.02128166
3363.728,0.02645513,0.05582067,0.05980476,0.02158289
3364.21,0.02629027,0.0557811,0.0598819,0.02177707
3364.692,0.02621376,0.05566464,0.05995549,0.0218522
3365.175,0.0262528,0.05550383,0.06000607,0.02182187
3365.657,0.02640617,0.05534212,0.06001426,0.02171413
3366.139,0.02663881,0.0552258,0.05996355,0.02155785
3366.621,0.02689459,0.05519177,0.05984634,0.02136832
3367.103,0.02711048,0.05526143,0.0596672,0.02114546
3367.585,0.02723759,0.05543381,0.05944675,0.02087862
3368.067,0.02725789,0.05568659,0.05921548,0.02056135
3368.549,0.02718687,0.05598102,0.05900942,0.02020025
3369.031,0.02706593,0.0562719,0.05886024,0.01982172
3369.514,0.0269439,0.05652282,0.05878538,0.01946252
3369.996,0.02686306,0.05670976,0.05878552,0.01915996
3370.478,0.02684537,0.05682396,0.05884528,0.01893666
3370.96,0.02688691,0.05686742,0.05894205,0.01879247
3371.442,0.02696476,0.05684612,0.05904996,0.01870803
3371.924,0.0270451,0.05676476,0.05914922,0.01865533
3372.406,0.02709835,0.05662688,0.05922926,0.01861458
3372.888,0.02710441,0.05644055,0.05928756,0.0185822
3373.371,0.02705911,0.05622296,0.059327,0.0185746
3373.853,0.02697219,0.05600193,0.05935138,0.01861867
3374.335,0.02686456,0.05581276,0.05936394,0.01874098
3374.817,0.026761,0.05568653,0.05936572,0.01895331
3375.299,0.0266841,0.05563682,0.05935704,0.01924899
3375.781,0.02665105,0.05565592,0.05933875,0.01960414
3376.263,0.02666908,0.05571461,0.05931273,0.01998911
3376.745,0.02673373,0.05577655,0.05928027,0.02037931
3377.228,0.0268297,0.05581002,0.05924008,0.02075726
3377.71,0.02693395,0.05580419,0.05918566,0.02111377
3378.192,0.02702187,0.0557715,0.05910622,0.021439
3378.674,0.02707027,0.05574166,0.05898836,0.02171276
3379.156,0.02706611,0.05574666,0.0588243,0.02190397
3379.638,0.02700635,0.05580714,0.05861722,0.02197652
3380.12,0.02689824,0.05592747,0.058387,0.0219001
3380.602,0.0267534,0.05609792,0.05816902,0.02166706
3381.084,0.026585,0.05630467,0.05800708,0.0213022
3381.567,0.02640395,0.0565414,0.05794248,0.02086446
3382.049,0.02621725,0.05681307,0.05799661,0.02043087
3382.531,0.02603233,0.05712948,0.05816021,0.0200843
3383.013,0.02586081,0.05749234,0.05838786,0.01989364
3383.495,0.02571883,0.05788342,0.0586112,0.01989302
3383.977,0.02562733,0.05825797,0.05875343,0.0200788
3384.459,0.02560461,0.0585539,0.05875701,0.02040724
3384.941,0.02565775,0.05871657,0.05860785,0.02080841
3385.424,0.02577619,0.05871661,0.05834334,0.02119617
3385.906,0.02593168,0.05856525,0.05804392,0.02148585
3386.388,0.02608699,0.05830849,0.05780032,0.02161501
3386.87,0.02620483,0.05801234,0.0576898,0.02154643
3387.352,0.02626156,0.05773592,0.05774236,0.02127883
3387.834,0.02625714,0.05750853,0.05793148,0.02084442
3388.316,0.02621422,0.05732615,0.05817948,0.02030669
3388.798,0.02617286,0.05715626,0.05838478,0.01974464
3389.281,0.02617493,0.05696128,0.05846328,0.01923102
3389.763,0.02625326,0.05671431,0.05837158,0.01882323
3390.245,0.02641868,0.05641742,0.05813036,0.01854578
3390.727,0.02665766,0.0560985,0.05781461,0.01839055
3391.209,0.026934,0.05580369,0.05753415,0.01832715
3391.691,0.02720172,0.05557436,0.05738948,0.01831914
3392.173,0.02741893,0.05543105,0.05743442,0.01834294
3392.655,0.02755756,0.05536643,0.05765928,0.01839713
3393.137,0.02761278,0.0553518,0.05799514,0.01850216
3393.62,0.02760052,0.05535222,0.05834585,0.01868704
3394.102,0.02755213,0.0553401,0.05862072,0.01897231
3394.584,0.02750155,0.05530622,0.05877368,0.01935467
3395.066,0.02747871,0.05525719,0.05881216,0.01980107
3395.548,0.02750449,0.0552083,0.05879143,0.02025185
3396.03,0.02758348,0.05517208,0.05878839,0.0206406
3396.512,0.02770369,0.05515322,0.05887449,0.02091133
3396.994,0.02783455,0.05514526,0.05908989,0.02103779
3397.477,0.02793499,0.05513634,0.0594273,0.02103245
3397.958,0.02795974,0.05511364,0.05983882,0.02094204
3398.441,0.02786907,0.05507025,0.06025564,0.02083229
3398.923,0.02764232,0.05500577,0.06061663,0.02076343
3399.405,0.0272823,0.05492749,0.06088471,0.0207765
3399.887,0.02681921,0.05484833,0.06105494,0.0208823
3400.369,0.02630194,0.05478415,0.06114959,0.02106013
3400.851,0.02579572,0.05475373,0.06120417,0.02126355
3401.333,0.02536655,0.05477583,0.06125058,0.02143178
3401.815,0.02506443,0.05486304,0.06130463,0.02150799
3402.298,0.02492165,0.05501764,0.06136492,0.02144893
3402.78,0.02494653,0.05522461,0.06141573,0.02123923
3403.262,0.02512837,0.05545411,0.06143905,0.02089442
3403.744,0.02544158,0.05566293,0.0614222,0.02046129
3404.226,0.02585115,0.05580898,0.06136294,0.02000561
3404.708,0.02631825,0.05586576,0.06126586,0.01959457
3405.19,0.0267956,0.05582955,0.0611374,0.019284
3405.672,0.02723284,0.05572423,0.0609773,0.01910043
3406.155,0.02758185,0.05558917,0.06077817,0.01903814
3406.637,0.02779969,0.05547064,0.0605291,0.01906036
3407.119,0.02786225,0.05540231,0.06022617,0.01911403
3407.601,0.02777184,0.0553974,0.0598807,0.01914844
3408.083,0.02756042,0.05544941,0.05952553,0.01912583
3408.565,0.02728474,0.05554061,0.05920666,0.01903402
3409.047,0.02701098,0.0556542,0.05896982,0.01888587
3409.529,0.02680293,0.05578281,0.0588461,0.01871407
3410.011,0.02670078,0.0559312,0.05883687,0.01855667
3410.494,0.02670976,0.05610893,0.05892615,0.01844083
3410.976,0.0268133,0.05632037,0.05905176,0.01839943
3411.458,0.02696872,0.05655549,0.05916683,0.0184451
3411.94,0.0271226,0.05678779,0.05924637,0.01857363
3412.422,0.02722277,0.05697732,0.05929737,0.01876177
3412.904,0.02723235,0.05708769,0.05935149,0.01897129
3413.386,0.02713163,0.05709366,0.05945041,0.01915251
3413.868,0.02691878,0.05699152,0.05962295,0.01925231
3414.351,0.02660782,0.05679758,0.05987018,0.01922981
3414.833,0.02622466,0.05654372,0.0601634,0.01906564
3415.315,0.02580551,0.05626823,0.06045672,0.01877252
3415.797,0.02539052,0.05600527,0.0607096,0.01839313
3416.279,0.0250228,0.0557818,0.06090228,0.01799626
3416.761,0.02474076,0.05561473,0.06104503,0.0176595
3417.243,0.02457016,0.05551122,0.0611704,0.01744578
3417.725,0.02451851,0.05547048,0.06131667,0.01739379
3418.208,0.02457178,0.05548377,0.06150645,0.01750628
3418.689,0.0246978,0.05553871,0.06172922,0.01775339
3419.172,0.02485053,0.05561861,0.06193548,0.01808087
3419.654,0.02498407,0.05571024,0.0620487,0.01842941
3420.136,0.02506846,0.05580802,0.06199265,0.01875412
3420.618,0.02509376,0.05591628,0.06171321,0.01903311
3421.1,0.02507309,0.05604544,0.06120457,0.01927111
3421.582,0.02503189,0.05620286,0.06051038,0.01948676
3422.064,0.02499757,0.05638209,0.05971911,0.01970078
3422.546,0.02498634,0.05655765,0.05893844,0.01992166
3423.029,0.02500061,0.05669131,0.05827116,0.02014171
3423.511,0.02502938,0.05674058,0.05780626,0.02034042
3423.993,0.0250575,0.0566802,0.05759581,0.02049434
3424.475,0.02507308,0.05651582,0.0576519,0.02058598
3424.957,0.02507319,0.05628914,0.05794574,0.0206075
3425.439,0.02506627,0.056066,0.0584139,0.02056296
3425.921,0.02506845,0.05591595,0.05897253,0.02046172
3426.403,0.02509828,0.05588889,0.05952937,0.02031273
3426.885,0.02516697,0.05599067,0.06001141,0.02011966
3427.368,0.0252729,0.05618199,0.06037483,0.01987938
3427.85,0.02539792,0.05638789,0.06060985,0.01958771
3428.332,0.02551179,0.05653219,0.06073573,0.01924626
3428.814,0.02557807,0.05656116,0.0607844,0.01886988
3429.296,0.02556368,0.05646465,0.06078469,0.01849164
3429.778,0.02545288,0.05627584,0.06074822,0.01815716
3430.26,0.02525417,0.05605816,0.06067115,0.01792016
3430.742,0.02500498,0.05587833,0.06054275,0.01782853
3431.225,0.02476234,0.05577766,0.06036119,0.01791028
3431.707,0.02459418,0.05576487,0.0601434,0.01816731
3432.189,0.02455749,0.05581597,0.05992668,0.01857192
3432.671,0.02467851,0.05589516,0.05975346,0.0190773
3433.153,0.02494452,0.05597264,0.05965687,0.01962304
3433.635,0.02530283,0.05604095,0.05964098,0.0201503
3434.117,0.02567979,0.05611547,0.05967884,0.0206135
3434.599,0.02599432,0.0562243,0.05971737,0.02097758
3435.082,0.02618611,0.05638792,0.05970007,0.02121992
3435.564,0.02623506,0.05660308,0.05959325,0.02132664
3436.046,0.02616507,0.056835,0.0593981,0.0212864
3436.528,0.02603853,0.05702275,0.05915509,0.02109093
3437.01,0.02593295,0.05710055,0.05892548,0.02074015
3437.492,0.02592516,0.05701366,0.05877244,0.02024912
3437.974,0.02606453,0.05674256,0.05873251,0.01965708
3438.456,0.02636217,0.05631017,0.05880452,0.01902643
3438.938,0.02679182,0.05578323,0.0589505,0.01844462
3439.421,0.02729826,0.05525407,0.05911218,0.01800262
3439.903,0.02781261,0.05481986,0.05923279,0.01777663
3440.385,0.02826001,0.0545697,0.05927096,0.01781025
3440.867,0.0285805,0.05455777,0.05921413,0.01809345
3441.349,0.02873606,0.05479431,0.05907634,0.01856167
3441.831,0.02871945,0.05524141,0.05889067,0.01909864
3442.313,0.02855671,0.05582443,0.05869611,0.01957465
3442.795,0.02830206,0.05644664,0.05852832,0.01987516
3443.278,0.02802688,0.0570085,0.05841516,0.01993098
3443.76,0.02779455,0.05743532,0.05837327,0.01973603
3444.242,0.02764729,0.05768143,0.0584112,0.01933884
3444.724,0.02759247,0.05773502,0.05852786,0.01882766
3445.206,0.02760077,0.0576148,0.0587105,0.01829747
3445.688,0.02761401,0.05736782,0.0589322,0.01783643
3446.17,0.02756591,0.05706125,0.05915076,0.01750202
3446.652,0.02741675,0.05676472,0.05932425,0.01730881
3447.135,0.02717128,0.05653945,0.05942171,0.01723378
3447.617,0.02688595,0.05641946,0.0594413,0.0172325
3448.099,0.02664044,0.05640594,0.0594105,0.0172649
3448.581,0.02651025,0.05647315,0.05937721,0.0173102
3449.063,0.02653479,0.05658064,0.059391,0.01737326
3449.545,0.02670506,0.05669097,0.05948363,0.01747353
3450.027,0.02696965,0.05677608,0.05966281,0.01763503
3450.509,0.02725159,0.05682606,0.05990799,0.01786927
3450.991,0.02747816,0.05684932,0.06017687,0.01816645
3451.474,0.02759547,0.05686604,0.06041245,0.01849271
3451.956,0.02758806,0.0568977,0.06055919,0.01879753
3452.438,0.02747528,0.05695426,0.06057692,0.01902989
3452.92,0.02729848,0.05702596,0.06044617,0.01914647
3453.402,0.02709857,0.05708297,0.06017432,0.0191277
3453.884,0.02690082,0.05708761,0.05979452,0.01897974
3454.366,0.02671156,0.05700741,0.05936582,0.01873148
3454.848,0.02652169,0.05683516,0.05896303,0.01842658
3455.331,0.02632126,0.05659511,0.05866377,0.01811095
3455.813,0.02610793,0.05634313,0.05853804,0.01782826
3456.295,0.02589144,0.05614443,0.05862337,0.0176091
3456.777,0.02568883,0.05605248,0.0589138,0.01747096
3457.259,0.0255147,0.05609095,0.05935338,0.01742165
3457.741,0.02537315,0.05624445,0.05984925,0.01746077
3458.223,0.02525689,0.05646677,0.06029044,0.0175828
3458.705,0.02515338,0.05669875,0.06057275,0.01777577
3459.188,0.02505616,0.05689647,0.06063598,0.01802168
3459.669,0.02497483,0.05704368,0.06047391,0.01829351
3460.152,0.02494003,0.05715709,0.06013932,0.01855523
3460.634,0.02499318,0.05727162,0.05972001,0.01876952
3461.116,0.0251767,0.05742128,0.05931767,0.01890115
3461.598,0.0255169,0.05761789,0.05901646,0.01892765
3462.08,0.02601166,0.05784123,0.05885608,0.0188489
3462.562,0.02663269,0.05804479,0.058832,0.01868686
3463.044,0.02733261,0.05817393,0.05890293,0.01848413
3463.526,0.02806259,0.05818998,0.05901524,0.01828859
3464.009,0.02877774,0.05807783,0.05911786,0.01814769
3464.491,0.02944128,0.05784938,0.05917595,0.01809634
3464.973,0.03002316,0.05753069,0.0591727,0.01815234
3465.455,0.03048915,0.05715278,0.05910311,0.01831794
3465.937,0.03080299,0.05674175,0.05896814,0.01858019
3466.419,0.03093112,0.05631675,0.0587731,0.01891668
3466.901,0.03085078,0.05589886,0.05852845,0.01929553
3467.383,0.0305624,0.05551862,0.05825421,0.01968049
3467.865,0.03009205,0.05521522,0.05798037,0.02003496
3468.348,0.02949272,0.05503697,0.05774782,0.02032158
3468.83,0.02883108,0.05502215,0.05759822,0.02050898
3469.312,0.02817476,0.05518294,0.0575633,0.02057891
3469.794,0.02758774,0.0554938,0.0576584,0.02053239
3470.276,0.02711641,0.05589257,0.05787469,0.02039679
3470.758,0.02678597,0.05629488,0.05818306,0.02022316
3471.24,0.02660217,0.05661187,0.0585389,0.020083
3471.722,0.02655178,0.05678158,0.05889845,0.02004446
3472.205,0.02660596,0.05677983,0.05922651,0.02015479
3472.687,0.02672258,0.05662182,0.05950113,0.0204241
3473.169,0.02685437,0.05635071,0.05971636,0.02081661
3473.651,0.02695262,0.05602001,0.05987464,0.02125729
3474.133,0.02697517,0.05568013,0.05998141,0.02164772
3474.615,0.02689882,0.05536581,0.06003883,0.02190398
3475.097,0.02672311,0.05510017,0.06004401,0.02197733
3475.579,0.02647328,0.05490281,0.05999011,0.02187061
3476.062,0.02618946,0.05479727,0.05987072,0.02163124
3476.543,0.0259194,0.054815,0.05968512,0.02133251
3477.026,0.0257068,0.0549904,0.05944315,0.02104677
3477.508,0.0255807,0.05534516,0.0591654,0.02081756
3477.99,0.02555532,0.05587746,0.05888742,0.02065429
3478.472,0.02563044,0.05654775,0.05865508,0.02053019
3478.954,0.0257968,0.05728509,0.05851529,0.02039945
3479.436,0.02603948,0.05798694,0.05851274,0.02021316
3479.918,0.02634096,0.05854447,0.0586747,0.01994325
3480.4,0.02668444,0.05887462,0.05900191,0.01959496
3480.883,0.02704793,0.05893713,0.05946182,0.01920904
3481.365,0.02740657,0.05875517,0.05999126,0.01884869
3481.847,0.02773407,0.05840477,0.06051631,0.01857488
3482.329,0.02800465,0.0579973,0.06096422,0.01843029
3482.811,0.02820123,0.05763842,0.06128656,0.01842768
3483.293,0.02831869,0.05739769,0.06146799,0.01855356
3483.775,0.02836458,0.05730011,0.06152016,0.01878034
3484.257,0.02835693,0.05732331,0.06147258,0.01907969
3484.74,0.02831983,0.05741427,0.06135964,0.01942808
3485.222,0.02828055,0.05750098,0.0612149,0.01980338
3485.704,0.02826219,0.05751694,0.06106133,0.0201818
3486.186,0.02827891,0.05741707,0.06091043,0.02053148
3486.668,0.02833052,0.05718452,0.06076162,0.02080985
3487.15,0.02840134,0.05683467,0.06060402,0.0209746
3487.632,0.02846202,0.05640436,0.0604208,0.02099447
3488.114,0.02847543,0.05593814,0.0601932,0.0208624
3488.596,0.02841064,0.0554698,0.05990907,0.02060192
3489.079,0.02825211,0.05501816,0.05956759,0.02026331
3489.561,0.0280064,0.05458865,0.05918413,0.01991347
3490.043,0.02770134,0.05418113,0.05878861,0.01961235
3490.525,0.0273822,0.05380207,0.05842365,0.01940278
3491.007,0.02710046,0.05347003,0.05813677,0.01930005
3491.489,0.02689819,0.05321363,0.05796572,0.01929354
3491.971,0.02680061,0.05306835,0.05793233,0.01935467
3492.453,0.02680929,0.0530657,0.058032,0.01945059
3492.936,0.02690295,0.05322183,0.05823468,0.01955857
3493.418,0.02704298,0.05353557,0.05848766,0.01967027
3493.9,0.0271831,0.05398506,0.0587273,0.01979152
3494.382,0.02728329,0.0545352,0.0588992,0.01993269
3494.864,0.02731441,0.05514053,0.05896639,0.02009805
3495.346,0.02726386,0.05575127,0.05892256,0.0202749
3495.828,0.02713525,0.05632031,0.05879068,0.02043437
3496.31,0.02694512,0.05680006,0.05861678,0.02053724
3496.792,0.02671848,0.05714831,0.05845491,0.02055022
3497.275,0.02648403,0.05733248,0.0583493,0.0204607
3497.757,0.0262739,0.05733259,0.05832968,0.02028107
3498.239,0.02611851,0.05714814,0.0584054,0.02004557
3498.721,0.02604282,0.05679871,0.05856976,0.0197963
3499.203,0.02606429,0.05632806,0.05880436,0.01957434
3499.685,0.02618639,0.05579835,0.05908519,0.01940567
3500.167,0.02639578,0.05528192,0.05938572,0.01929893
3500.649,0.02665992,0.05485905,0.05967484,0.01924977
3501.132,0.02693377,0.05459715,0.05991969,0.01924923
3501.614,0.02716996,0.05453615,0.06008733,0.01929504
3502.096,0.0273324,0.05467524,0.06014662,0.01939674
3502.578,0.0274108,0.05496956,0.06007645,0.01957083
3503.06,0.02742128,0.05534334,0.0598716,0.01982778
3503.542,0.02739968,0.05571159,0.05954477,0.02015574
3504.024,0.02738074,0.05601158,0.05912558,0.02051676
3504.506,0.02738582,0.05621437,0.05865504,0.02085415
3504.989,0.02741824,0.05632439,0.0581825,0.02110833
3505.471,0.02746725,0.05636585,0.05775621,0.02123869
3505.953,0.02751774,0.05636885,0.05742406,0.02123002
3506.435,0.02755646,0.05635707,0.0572318,0.02109348
3506.917,0.02757823,0.05633895,0.05721164,0.02086041
3507.399,0.02758439,0.05630748,0.05737899,0.02057326
3507.881,0.0275796,0.05624269,0.05771933,0.02027456
3508.363,0.02756839,0.05612192,0.05818559,0.01999267
3508.845,0.02755107,0.05592948,0.05869958,0.01974236
3509.328,0.0275239,0.05566735,0.05917385,0.01952513
3509.81,0.02748281,0.05535681,0.05954514,0.01934066
3510.292,0.02742697,0.05503381,0.05978704,0.01919462
3510.774,0.02736229,0.05473875,0.05991491,0.01910146
3511.256,0.02729967,0.05450582,0.05996546,0.01907518
3511.738,0.02725387,0.05436476,0.05997894,0.01912029
3512.22,0.02723772,0.05433856,0.05997884,0.01922158
3512.702,0.02725909,0.05444387,0.05996688,0.01934528
3513.185,0.02731901,0.05469074,0.05992917,0.01944504
3513.667,0.02740982,0.05507464,0.05984893,0.01948106
3514.149,0.027518,0.05557183,0.05972083,0.01943604
3514.631,0.02762299,0.05613145,0.05955973,0.01932368
3515.113,0.02770061,0.0566808,0.05939855,0.01918443
3515.595,0.02772719,0.05713935,0.05927733,0.01906868
3516.077,0.02768127,0.05743072,0.05923054,0.01901902
3516.559,0.02755103,0.05751151,0.05926998,0.01904831
3517.042,0.02734087,0.05738657,0.05938148,0.01913506
3517.523,0.02707579,0.05711447,0.05952641,0.01922972
3518.006,0.02679782,0.05678887,0.05966027,0.01927927
3518.488,0.02655864,0.05650799,0.05974877,0.0192507
3518.97,0.02640802,0.05634671,0.05977933,0.01914676
3519.452,0.02637589,0.05632716,0.05976353,0.01900771
3519.934,0.02646639,0.05642093,0.05972775,0.01889621
3520.416,0.02665371,0.05656287,0.0596981,0.01887929
3520.898,0.0268909,0.05668472,0.05968493,0.01900098
3521.38,0.02711963,0.05674116,0.05967617,0.01926954
3521.863,0.02728672,0.05673162,0.05963757,0.01965028
3522.345,0.02736389,0.05669918,0.0595286,0.02007739
3522.827,0.02735651,0.05671442,0.05931807,0.02046975
3523.309,0.02730265,0.05683573,0.05900461,0.02075921
3523.791,0.02725195,0.05707449,0.05861929,0.02091608
