absorbance_6.10_1 (1),6.10_1 (1),6.10_2,6.10_3,6.10_4
3362.764,0.08700797,0.02143403,0.0172349,0.07116573
3363.246,0.08685638,0.02135692,0.01723947,0.07123722
3363.728,0.08656506,0.02136195,0.01725985,0.07132877
3364.21,0.08618017,0.02142377,0.01729965,0.07143091
3364.692,0.08575229,0.02151937,0.01734982,0.07153288
3365.175,0.08532137,0.02163653,0.01739576,0.0716129
3365.657,0.08491609,0.02177185,0.01742674,0.07163882
3366.139,0.08455195,0.02192479,0.01744551,0.07157838
3366.621,0.08423446,0.02209059,0.01746862,0.07141955
3367.103,0.08396337,0.02225672,0.01752265,0.07118282
3367.585,0.08373545,0.02240551,0.01763328,0.07092474
3368.067,0.08354806,0.02252035,0.01781229,0.07071654
3368.549,0.08340011,0.02259281,0.01805149,0.07062393
3369.031,0.08329342,0.02262473,0.01832179,0.07067824
3369.514,0.08323402,0.02262587,0.0185834,0.07086334
3369.996,0.08323082,0.02260931,0.01879517,0.0711219
3370.478,0.08329366,0.02258385,0.01892914,0.07137696
3370.96,0.083427,0.02254872,0.01898028,0.07156697
3371.442,0.08362726,0.02249449,0.01896765,0.07166214
3371.924,0.08387855,0.02240536,0.01893022,0.07167415
3372.406,0.08415544,0.02226578,0.0189117,0.07164107
3372.888,0.08442499,0.02206453,0.01894949,0.07160731
3373.371,0.08465607,0.02179929,0.01905919,0.0715986
3373.853,0.08482637,0.02147665,0.01922748,0.07161229
3374.335,0.08492398,0.02111352,0.01941225,0.07162469
3374.817,0.08494959,0.02073768,0.01955465,0.07160985
3375.299,0.08491141,0.02038354,0.01960001,0.07156033
3375.781,0.08482449,0.02009676,0.01950926,0.07149716
3376.263,0.08470692,0.0199255,0.01927757,0.07146409
3376.745,0.08457789,0.01991152,0.01893244,0.07150532
3377.228,0.08445897,0.02008464,0.01852871,0.07164606
3377.71,0.0843687,0.02044992,0.01812663,0.0718714
3378.192,0.08431778,0.02098369,0.01777285,0.07212975
3378.674,0.08430476,0.02163236,0.01749096,0.07234354
3379.156,0.08431331,0.0223252,0.01727622,0.07244306
3379.638,0.08431657,0.02298349,0.01710808,0.07238797
3380.12,0.0842856,0.0235316,0.01696413,0.07218167
3380.602,0.08420348,0.0239143,0.01683825,0.07186814
3381.084,0.08407372,0.02410075,0.01674426,0.07151613
3381.567,0.08392302,0.02408843,0.01671371,0.07119793
3382.049,0.0837899,0.02390342,0.01677872,0.07096242
3382.531,0.08371079,0.02359616,0.0169584,0.07082671
3383.013,0.08370223,0.02323848,0.0172464,0.07077314
3383.495,0.08375183,0.02290579,0.01761229,0.07076158
3383.977,0.08382145,0.02267089,0.01800909,0.07074364
3384.459,0.08386277,0.02258564,0.01838863,0.0706808
3384.941,0.08384371,0.0226677,0.01871891,0.07056096
3385.424,0.0837609,0.02289561,0.01898466,0.07040154
3385.906,0.08364584,0.02321365,0.01918363,0.07024842
3386.388,0.08354691,0.0235515,0.01931509,0.07015854
3386.87,0.08351217,0.0238365,0.01937022,0.07018617
3387.352,0.0835657,0.02401537,0.01932982,0.07036116
3387.834,0.08369914,0.02406651,0.01917523,0.07067465
3388.316,0.08387727,0.02399878,0.01889949,0.07107484
3388.798,0.08405781,0.02384552,0.01852145,0.07147556
3389.281,0.08421271,0.02364891,0.01808657,0.07178412
3389.763,0.08434004,0.0234515,0.01766293,0.07191713
3390.245,0.08446357,0.02328403,0.01731903,0.0718346
3390.727,0.08461645,0.02316318,0.0171042,0.07155149
3391.209,0.08482122,0.02309542,0.01703783,0.07113922
3391.691,0.08507118,0.02308029,0.01710323,0.07070523
3392.173,0.08532893,0.02311343,0.0172616,0.07035702
3392.655,0.08553777,0.02318599,0.01746591,0.07017953
3393.137,0.08565103,0.02328315,0.01768371,0.07020632
3393.62,0.08565278,0.02338402,0.01790392,0.07042363
3394.102,0.08556468,0.02346186,0.01813325,0.07078665
3394.584,0.08543508,0.02349153,0.01838312,0.07124484
3395.066,0.08531607,0.02345635,0.01865625,0.07175706
3395.548,0.08524402,0.02335499,0.0189385,0.07229438
3396.03,0.08522142,0.02320356,0.01920179,0.07283558
3396.512,0.08521937,0.02303339,0.01941423,0.07335605
3396.994,0.08519027,0.02288204,0.01955328,0.07382008
3397.477,0.0850945,0.02277704,0.01961565,0.07418759
3397.958,0.0849164,0.02272863,0.01961861,0.07442341
3398.441,0.0846736,0.0227243,0.01959069,0.07451336
3398.923,0.08440713,0.02273643,0.01955697,0.07447244
3399.405,0.08416697,0.02273285,0.01953067,0.07434569
3399.887,0.08399254,0.02269041,0.01950945,0.07419822
3400.369,0.083898,0.02260667,0.01948051,0.07409311
3400.851,0.08387002,0.02250558,0.0194283,0.07407959
3401.333,0.08387182,0.02243392,0.01934398,0.07417808
3401.815,0.08385888,0.02244763,0.01922971,0.07437652
3402.298,0.08378851,0.02260091,0.01909755,0.07463508
3402.78,0.08363506,0.02292488,0.01896306,0.07489767
3403.262,0.08339779,0.02341387,0.0188403,0.0751089
3403.744,0.08310247,0.02401803,0.01874127,0.0752181
3404.226,0.08280043,0.02464567,0.01867689,0.07519149
3404.708,0.08255488,0.02518556,0.01866014,0.07501685
3405.19,0.0824359,0.02551735,0.01870955,0.07470343
3405.672,0.08249941,0.02554729,0.01884398,0.07428349
3406.155,0.08277293,0.02523288,0.01907491,0.07380482
3406.637,0.0832469,0.02459356,0.01939641,0.07332704
3407.119,0.08387297,0.0237158,0.01977739,0.07290438
3407.601,0.08457575,0.02273186,0.02016504,0.07257129
3408.083,0.08526278,0.02180732,0.02048947,0.07233591
3408.565,0.08585394,0.02109265,0.02068625,0.07217629
3409.047,0.08629754,0.02069295,0.02071445,0.07205244
3409.529,0.08657455,0.02065296,0.02056747,0.071922
3410.011,0.08669807,0.02094469,0.02027638,0.0717622
3410.494,0.08669896,0.02148068,0.01989971,0.07158013
3410.976,0.0866144,0.02212913,0.0195135,0.07141238
3411.458,0.08647341,0.02275452,0.01918399,0.07130719
3411.94,0.08629666,0.02323797,0.01895711,0.07130346
3412.422,0.08609934,0.02349788,0.0188504,0.07140903
3412.904,0.08589673,0.0235075,0.0188514,0.07159219
3413.386,0.08570789,0.02329073,0.01892456,0.07178945
3413.868,0.08555552,0.0229148,0.01901799,0.07192601
3414.351,0.0854589,0.02246572,0.01907787,0.07194861
3414.833,0.08542869,0.02203768,0.01905198,0.07184136
3415.315,0.08546293,0.02171446,0.01889923,0.07163459
3415.797,0.08554886,0.02155145,0.01859998,0.07138863
3416.279,0.08566664,0.02157682,0.01816128,0.07117613
3416.761,0.08579503,0.02178649,0.01762529,0.07105367
3417.243,0.08591768,0.02215147,0.01706196,0.07104246
3417.725,0.08601848,0.02261948,0.01656957,0.07112978
3418.208,0.08608045,0.0231219,0.01625341,0.07127864
3418.689,0.08608476,0.02358582,0.01619532,0.07145223
3419.172,0.08601056,0.02393266,0.01643506,0.07162926
3419.654,0.08584435,0.02409501,0.01694192,0.07181924
3420.136,0.08559012,0.02403309,0.01762098,0.07205466
3420.618,0.08527692,0.02374283,0.01832403,0.07237779
3421.1,0.08495499,0.0232643,0.01889922,0.07281353
3421.582,0.08468051,0.02267067,0.01924071,0.07335345
3422.064,0.08450247,0.0220584,0.01930697,0.07395092
3422.546,0.08444083,0.02151862,0.01913357,0.07453421
3423.029,0.08448323,0.02111793,0.01880723,0.07503094
3423.511,0.08458594,0.02089005,0.0184414,0.0753826
3423.993,0.08469075,0.02083081,0.01813422,0.07556546
3424.475,0.08474341,0.02090921,0.01794508,0.0755911
3424.957,0.08470629,0.0210806,0.01789056,0.07549935
3425.439,0.08457402,0.02130752,0.01794792,0.07534029
3425.921,0.08437419,0.02156931,0.01807418,0.07515687
3426.403,0.08416518,0.02186531,0.01822431,0.07497337
3426.885,0.08401807,0.02220584,0.0183696,0.07478845
3427.368,0.08400372,0.02259857,0.01849841,0.07458171
3427.85,0.08417534,0.02303313,0.01861094,0.07432627
3428.332,0.08455035,0.02347581,0.01870838,0.07400429
3428.814,0.08510339,0.0238731,0.01878438,0.0736189
3429.296,0.08576422,0.02416415,0.01882157,0.07319839
3429.778,0.08643711,0.02430391,0.01880129,0.07278753
3430.26,0.08701472,0.02427454,0.01871054,0.07243925
3430.742,0.08740903,0.02409539,0.01855318,0.07219791
3431.225,0.08758069,0.02381295,0.01835032,0.07208417
3431.707,0.08754927,0.0234909,0.01813532,0.07208905
3432.189,0.08739125,0.02319044,0.01794235,0.07217473
3432.671,0.0872067,0.02294972,0.01779342,0.07228858
3433.153,0.08709389,0.02278273,0.0176956,0.07237217
3433.635,0.08710869,0.02267997,0.01764364,0.07238093
3434.117,0.08724552,0.02261906,0.01762936,0.07229543
3434.599,0.08744167,0.02257627,0.01765096,0.07212568
3435.082,0.08760154,0.02253793,0.01771868,0.07190878
3435.564,0.08763895,0.02250405,0.01785031,0.07169628
3436.046,0.08750266,0.02248895,0.0180622,0.0715434
3436.528,0.08720083,0.02251356,0.0183564,0.07148825
3437.01,0.08679193,0.02259639,0.01871347,0.07153953
3437.492,0.08636837,0.02274673,0.0190904,0.07167227
3437.974,0.08601849,0.0229578,0.01943222,0.07183437
3438.456,0.08579981,0.02320598,0.01968833,0.07196448
3438.938,0.08573136,0.02345296,0.01982319,0.07200672
3439.421,0.08579499,0.02365779,0.01982889,0.07193361
3439.903,0.08595025,0.02378472,0.01972367,0.07175207
3440.385,0.08614853,0.02381356,0.01954653,0.0715027
3440.867,0.08634751,0.02374687,0.01934215,0.07124127
3441.349,0.08651425,0.02360973,0.01914997,0.07101943
3441.831,0.08662365,0.02344561,0.01899367,0.07086523
3442.313,0.08666023,0.02330064,0.01887534,0.0707712
3442.795,0.08661834,0.02321336,0.0187759,0.07069934
3443.278,0.08650512,0.02320374,0.01866122,0.07059821
3443.76,0.08633886,0.02327308,0.01849364,0.07043009
3444.242,0.08614548,0.02340673,0.01824111,0.07018606
3444.724,0.08594911,0.02358296,0.01788679,0.06989499
3445.206,0.08576016,0.0237827,0.01743988,0.06961239
3445.688,0.08557096,0.02398871,0.01694214,0.06940637
3446.17,0.08535904,0.02418618,0.01647032,0.06933028
3446.652,0.08510586,0.02436135,0.01611324,0.06939889
3447.135,0.08481551,0.02449615,0.01595484,0.06958179
3447.617,0.08453084,0.0245706,0.01603935,0.06981616
3448.099,0.08432008,0.02456638,0.0163571,0.07003883
3448.581,0.08425861,0.02446781,0.01685003,0.07020675
3449.063,0.08439432,0.02426555,0.01743011,0.07031144
3449.545,0.0847232,0.02395814,0.01800985,0.07037274
3450.027,0.08518246,0.02355228,0.01850908,0.07042696
3450.509,0.08566047,0.02306465,0.01887353,0.07051087
3450.991,0.0860353,0.02252207,0.0190805,0.07064989
3451.474,0.08620065,0.0219652,0.01913506,0.07085639
3451.956,0.08611208,0.02144521,0.01906548,0.07112993
3452.438,0.08579811,0.02101614,0.01891008,0.07146384
3452.92,0.08535349,0.02073165,0.01871052,0.07184712
3453.402,0.08490217,0.02062727,0.01850061,0.07226592
3453.884,0.0845549,0.02071128,0.01830461,0.07270075
3454.366,0.08438586,0.02095606,0.01813945,0.0731198
3454.848,0.08440986,0.02130113,0.01801763,0.07348337
3455.331,0.08459254,0.02166976,0.01795164,0.07375138
3455.813,0.08486472,0.02198321,0.01795711,0.07389285
3456.295,0.08515172,0.02219233,0.01805195,0.07390115
3456.777,0.08538891,0.02228784,0.01825545,0.07379666
3457.259,0.08552791,0.02230215,0.01858387,0.0736246
3457.741,0.08554155,0.02229211,0.01904388,0.0734363
3458.223,0.08542153,0.02231901,0.01962465,0.07327456
3458.705,0.0851808,0.02242648,0.02029137,0.07315852
3459.188,0.08485375,0.02262559,0.02098706,0.07307726
3459.669,0.08449996,0.02289767,0.0216345,0.07299681
3460.152,0.08419985,0.02320312,0.02214687,0.07287586
3460.634,0.08403182,0.02350252,0.02245164,0.07268839
3461.116,0.08405777,0.02376668,0.02250273,0.07243545
3461.598,0.08429854,0.0239817,0.02229746,0.07215123
3462.08,0.08472457,0.02414701,0.02187641,0.07188672
3462.562,0.08526189,0.02426716,0.02131584,0.07169487
3463.044,0.0858142,0.02434576,0.02070634,0.07160461
3463.526,0.08629899,0.02438533,0.02012382,0.0716108
3464.009,0.08665999,0.02439385,0.01962284,0.07167578
3464.491,0.08687949,0.02438959,0.0192277,0.07174574
3464.973,0.08697115,0.02439785,0.01894019,0.0717748
3465.455,0.08696697,0.02444588,0.01874936,0.07174131
3465.937,0.08690433,0.02454442,0.01864251,0.07166275
3466.419,0.08681402,0.02467546,0.01860978,0.07158993
3466.901,0.086721,0.02478753,0.01864456,0.07159482
3467.383,0.0866423,0.02480944,0.01874018,0.07173931
3467.865,0.08658879,0.02468048,0.01888756,0.07204836
3468.348,0.08656607,0.024375,0.01907299,0.07249578
3468.83,0.08657191,0.02392702,0.01928055,0.07300399
3469.312,0.08659562,0.02342479,0.01949456,0.07346506
3469.794,0.08661947,0.02300193,0.01970031,0.07375844
3470.276,0.08662727,0.02278957,0.01988462,0.07379293
3470.758,0.08661144,0.0228789,0.02003764,0.07353123
3471.24,0.08657897,0.02329758,0.02015183,0.07300293
3471.722,0.08654904,0.02399742,0.02022617,0.07229962
3472.205,0.08654125,0.02487167,0.02026894,0.07155438
3472.687,0.08656144,0.02577459,0.02030241,0.070919
3473.169,0.08658922,0.02656628,0.02035793,0.07051871
3473.651,0.08657609,0.02713345,0.02046877,0.07043317
3474.133,0.08645593,0.02740776,0.02065506,0.07067621
3474.615,0.08617488,0.02737924,0.02090717,0.07119421
3475.097,0.08571246,0.02708996,0.02117857,0.0718782
3475.579,0.0850995,0.02662572,0.02138994,0.07258721
3476.062,0.08440874,0.0260895,0.0214562,0.07319319
3476.543,0.08373982,0.02559076,0.02130769,0.07359496
3477.026,0.08319084,0.02522492,0.02091706,0.07374042
3477.508,0.08282711,0.02504973,0.02031031,0.07363162
3477.99,0.08267671,0.02507797,0.01956397,0.07331955
3478.472,0.08272406,0.0252659,0.01878793,0.07289314
3478.954,0.08292612,0.025524,0.0180868,0.07245141
3479.436,0.08322148,0.02572765,0.01754366,0.07209117
3479.918,0.08354954,0.02575488,0.01719349,0.07187777
3480.4,0.08386377,0.02553311,0.01702106,0.07182921
3480.883,0.08413044,0.02506467,0.01697261,0.07191484
3481.365,0.08433191,0.02444226,0.01698206,0.07206886
3481.847,0.08446481,0.02381403,0.01700123,0.07222182
3482.329,0.08453858,0.02334606,0.01701124,0.07232349
3482.811,0.08457615,0.02315512,0.01702588,0.0723649
3483.293,0.08461028,0.02327445,0.01707682,0.07237198
3483.775,0.08468396,0.02365621,0.0172008,0.07239056
3484.257,0.08483899,0.0241929,0.01742388,0.07245978
3484.74,0.08510743,0.02475667,0.01775548,0.07259536
3485.222,0.08550485,0.02522004,0.0181863,0.07278454
3485.704,0.08602131,0.02549118,0.01868816,0.07299183
3486.186,0.08662231,0.02552557,0.01921766,0.07317663
3486.668,0.08724995,0.02532592,0.01971759,0.07330851
3487.15,0.08783895,0.02493721,0.02013157,0.07338312
3487.632,0.08832864,0.02443112,0.02041565,0.07341966
3488.114,0.08867165,0.02389296,0.02054971,0.07344828
3488.596,0.08884408,0.02339828,0.02054234,0.07348716
3489.079,0.08884347,0.02300779,0.02042752,0.07352959
3489.561,0.088687,0.02276092,0.02025113,0.07354046
3490.043,0.08840591,0.02267034,0.020051,0.07347328
3490.525,0.08804494,0.02272412,0.01984452,0.07328658
3491.007,0.08765924,0.02288648,0.01962336,0.07296421
3491.489,0.08730521,0.02310652,0.01936268,0.07252415
3491.971,0.0870398,0.02332314,0.01903719,0.07201406
3492.453,0.08690993,0.02347678,0.01864235,0.07149971
3492.936,0.08694141,0.02352536,0.01820638,0.0710386
3493.418,0.08713298,0.02344851,0.01779152,0.07067289
3493.9,0.08744906,0.02325602,0.01747738,0.07042004
3494.382,0.08782578,0.02298214,0.01732856,0.0702787
3494.864,0.08817255,0.02268301,0.01737406,0.07024133
3495.346,0.08839146,0.02242306,0.01759009,0.07030345
3495.828,0.08840589,0.02225787,0.01791292,0.0704673
3496.31,0.08817533,0.02223008,0.01825944,0.0707336
3496.792,0.08771759,0.0223594,0.01856476,0.07108817
3497.275,0.08710182,0.02264029,0.01880479,0.07149377
3497.757,0.08643977,0.02304533,0.01899339,0.07188586
3498.239,0.08584742,0.02352944,0.01916555,0.07218781
3498.721,0.08541028,0.02403693,0.01934866,0.07233197
3499.203,0.08516563,0.02449995,0.01954241,0.07227328
3499.685,0.08508198,0.02484872,0.0197128,0.07200982
3500.167,0.08507209,0.02502095,0.01980585,0.07158609
3500.649,0.08500841,0.02497045,0.01977027,0.0710953
3501.132,0.08477788,0.02468945,0.01959167,0.07065605
3501.614,0.08433177,0.02421964,0.01930855,0.07038337
3502.096,0.08372557,0.02366112,0.01900989,0.0703594
3502.578,0.0831143,0.02314614,0.01879369,0.07059779
3503.06,0.08269773,0.02280084,0.01871884,0.07104133
3503.542,0.08264589,0.02270766,0.01877221,0.07157872
3504.024,0.08301506,0.02286903,0.01887203,0.07209349
3504.506,0.08374016,0.02321485,0.01890536,0.07249575
3504.989,0.08466626,0.02362471,0.01877386,0.07273969
3505.471,0.08562398,0.02397627,0.0184362,0.07282471
3505.953,0.08647474,0.02416528,0.01791342,0.07277992
3506.435,0.08714162,0.02412669,0.0172841,0.07264993
3506.917,0.08761713,0.02384543,0.01665489,0.07247998
3507.399,0.08794098,0.02335366,0.01614508,0.07231328
3507.881,0.0881723,0.02272871,0.01585804,0.07218768
3508.363,0.08835475,0.02207245,0.01584919,0.07212968
3508.845,0.08850209,0.02149938,0.01611693,0.07215508
3509.328,0.08859652,0.02110852,0.01659767,0.07226508
3509.81,0.08861302,0.02095983,0.01719358,0.07244657
3510.292,0.08854347,0.02107582,0.01779465,0.07267454
3510.774,0.08841097,0.02144603,0.01831012,0.07291657
3511.256,0.08825751,0.02203925,0.01868687,0.07314264
3511.738,0.08812489,0.02280591,0.01890391,0.07332538
3512.22,0.08802657,0.02367884,0.01897307,0.07344793
3512.702,0.08793833,0.02457784,0.0189288,0.07350694
3513.185,0.08780128,0.02540435,0.01882415,0.07351308
3513.667,0.08754904,0.026066,0.01871695,0.07348827
3514.149,0.08713985,0.02650056,0.01865584,0.07345855
3514.631,0.08657967,0.02669043,0.01867162,0.0734472
3515.113,0.08593248,0.02667661,0.01876892,0.07346571
3515.595,0.08530027,0.02654615,0.01892693,0.07351044
3516.077,0.08480297,0.02641615,0.01910644,0.07356491
3516.559,0.08453041,0.02639121,0.01926553,0.07360682
3517.042,0.08451548,0.02653238,0.01937352,0.07361816
3517.523,0.08472488,0.02683729,0.01941793,0.07359178
3518.006,0.08507261,0.02724053,0.01940876,0.07353566
3518.488,0.08545179,0.02763632,0.01937168,0.07346804
3518.97,0.0857658,0.0279074,0.01933889,0.07341181
3519.452,0.0859634,0.02796791,0.01933802,0.07338557
3519.934,0.08604218,0.02777703,0.01938603,0.07340039
3520.416,0.086043,0.02734394,0.01948982,0.07346024
3520.898,0.08602548,0.02671563,0.01964501,0.0735648
3521.38,0.08604707,0.02596449,0.01983637,0.07371198
3521.863,0.08613846,0.02517513,0.0200362,0.0738957
3522.345,0.08628874,0.02442238,0.02020662,0.07410215
3522.827,0.08644404,0.02376981,0.02030188,0.07430304
3523.309,0.08652483,0.02325988,0.02027886,0.0744532
3523.791,0.08646365,0.02291143,0.02011306,0.0745026
3524.273,0.08622814,0.02272388,0.01980658,0.07440813
3524.755,0.08584134,0.0226801,0.01938967,0.074152
3525.237,0.08537216,0.02275304,0.01890925,0.07375133
3525.719,0.08492292,0.02290539,0.01842043,0.07326159
3526.202,0.08459942,0.02309209,0.01797066,0.07276873
3526.684,0.08447415,0.02326627,0.01758762,0.07236466
3527.166,0.08456704,0.02338223,0.01727787,0.07213136
3527.648,0.08482695,0.02340825,0.01702774,0.07210799
3528.13,0.08515184,0.02333597,0.01681766,0.07228035
3528.612,0.08541668,0.02318276,0.01663641,0.07258698
3529.094,0.08552645,0.0229868,0.01649305,0.07294573
3529.576,0.08544653,0.02279315,0.01641609,0.07328518
3530.059,0.08520301,0.02264826,0.01644609,0.07355507
3530.541,0.08486737,0.02258889,0.016618,0.07373349
3531.023,0.08452285,0.02263649,0.01694635,0.07381792
3531.505,0.08424199,0.02279973,0.01741832,0.07381301
3531.987,0.08406219,0.02307195,0.01799509,0.07372419
3532.469,0.083984,0.02343514,0.01862413,0.0735563
3532.951,0.0839837,0.02386167,0.01924798,0.07332005
3533.433,0.08403087,0.02432132,0.01982139,0.07303822
3533.916,0.08410423,0.02478079,0.02031361,0.07275088
3534.397,0.08419736,0.02520536,0.02070717,0.07251705
3534.88,0.08431734,0.02556442,0.02099692,0.0723977
3535.362,0.0844745,0.02583496,0.02118541,0.07243803
3535.844,0.08467153,0.02600658,0.02127977,0.07264309
3536.326,0.08490022,0.0260848,0.0212881,0.07296987
3536.808,0.08514632,0.02608723,0.02121759,0.07333508
3537.29,0.08540145,0.02603614,0.02107412,0.07364264
3537.772,0.08566999,0.02594756,0.02086343,0.0738207
3538.254,0.08596649,0.02582896,0.020594,0.07383416
3538.737,0.08630504,0.02568184,0.02028141,0.07369257
3539.219,0.08668298,0.0255053,0.019948,0.07343899
3539.701,0.08707003,0.0253061,0.01962415,0.07313886
3540.183,0.08740525,0.02510176,0.019341,0.07286052
3540.665,0.08761612,0.02491915,0.01912158,0.07265531
3541.147,0.08762885,0.02479333,0.01897459,0.07255331
3541.629,0.08739641,0.02475734,0.01888853,0.07255697
3542.111,0.0869133,0.02483075,0.01883602,0.07264695
3542.594,0.0862233,0.02501491,0.01877775,0.07278791
3543.076,0.08541361,0.02528456,0.01867862,0.07293859
3543.558,0.08459022,0.02559661,0.01852529,0.07306421
3544.04,0.08386342,0.0258949,0.01833647,0.07314108
