absorbance_1.7_1A,1.7_1A,1.7_2A,1.7_3A,1.7_4A,1.7_5
1491.669,0.0726181,0.07352799,0.05549865,0.06360291,0.07757967
1492.151,0.07244594,0.07358158,0.05531193,0.06349722,0.07719879
1492.633,0.07231092,0.07366717,0.05512528,0.06347117,0.07687999
1493.115,0.07219832,0.07375378,0.05494956,0.06348798,0.07659935
1493.598,0.07209951,0.07381551,0.05478931,0.06351443,0.07633679
1494.08,0.07201414,0.07383585,0.0546448,0.06352498,0.07608406
1494.562,0.0719539,0.07381127,0.05451348,0.06350451,0.0758507
1495.044,0.07194475,0.07375746,0.05438945,0.06344683,0.07566934
1495.526,0.07202039,0.07370766,0.0542644,0.06335523,0.07558627
1496.008,0.07220595,0.07369917,0.05413195,0.06323791,0.07563906
1496.49,0.07249399,0.07374597,0.05399556,0.06310236,0.07582197
1496.972,0.07283598,0.07382122,0.05387236,0.06295457,0.0760741
1497.455,0.07315829,0.07386833,0.05378464,0.0628019,0.07630484
1497.937,0.07339299,0.07383289,0.05374568,0.06265566,0.07644203
1498.419,0.0735043,0.07369527,0.05375,0.06253151,0.07646773
1498.901,0.07348893,0.07347015,0.05377616,0.06244534,0.07641073
1499.383,0.07336922,0.07319405,0.05379387,0.06241074,0.0763229
1499.865,0.07318064,0.07290549,0.05377719,0.06243122,0.07625002
1500.347,0.07296377,0.07263622,0.05370934,0.06250032,0.07622061
1500.829,0.0727573,0.07240711,0.05358617,0.06260265,0.0762408
1501.312,0.07258799,0.07222776,0.05341412,0.06271963,0.07629904
1501.794,0.07247251,0.07210412,0.05320515,0.06283519,0.07637648
1502.276,0.07241418,0.07204071,0.05297238,0.06294058,0.07645266
1502.758,0.07240389,0.07204035,0.05272286,0.0630353,0.07651102
1503.24,0.07242103,0.07210243,0.05246085,0.06312606,0.07653597
1503.722,0.07243263,0.07221963,0.05218694,0.06322401,0.07650925
1504.204,0.07239828,0.07238068,0.05190017,0.06334707,0.07640532
1504.686,0.07226533,0.0725786,0.05160072,0.06351912,0.07618798
1505.168,0.07197624,0.07283264,0.05129327,0.06376939,0.07581107
1505.651,0.07147659,0.07320959,0.05100035,0.0641143,0.07523229
1506.133,0.07074367,0.07377809,0.050806,0.064456,0.0744614
1506.615,0.06987011,0.07443676,0.05088952,0.06449858,0.07366142
1507.097,0.06913124,0.07483049,0.05138163,0.0639875,0.07315616
1507.579,0.06879316,0.074738,0.05212269,0.06317696,0.07313813
1508.061,0.06883478,0.0743309,0.05281762,0.06254294,0.07346091
1508.543,0.0690667,0.07384752,0.05333383,0.0622456,0.07388046
1509.025,0.06933293,0.07339423,0.05368165,0.06218997,0.07424481
1509.507,0.06956561,0.07298992,0.05391252,0.06223104,0.07450296
1509.99,0.06975274,0.07262973,0.0540678,0.06226739,0.07465682
1510.472,0.06990644,0.07231262,0.05416952,0.06224803,0.07473109
1510.954,0.0700422,0.07203609,0.05422293,0.06216457,0.07475942
1511.436,0.07016771,0.0717939,0.05422253,0.06203659,0.07477249
1511.918,0.07027716,0.0715753,0.0541592,0.06189851,0.07479228
1512.4,0.07035597,0.07136524,0.05403121,0.06177968,0.07482484
1512.882,0.07038707,0.07115133,0.05384804,0.06169353,0.07486188
1513.364,0.07035943,0.07093007,0.05363138,0.06163356,0.07488443
1513.846,0.07027399,0.07070982,0.05340679,0.06157704,0.07487074
1514.329,0.0701467,0.07051309,0.05319867,0.06149378,0.07479962
1514.811,0.07001068,0.07037595,0.05302342,0.06135592,0.07465526
1515.293,0.0699102,0.07033958,0.05288182,0.06115068,0.07443246
1515.775,0.06989291,0.07043685,0.05275723,0.06089165,0.0741452
1516.257,0.06998578,0.07066366,0.05262342,0.06062895,0.07383763
1516.739,0.07017758,0.07097012,0.05246915,0.06044015,0.07357949
1517.221,0.07041937,0.07127808,0.05231728,0.06039994,0.0734439
1517.703,0.07065857,0.07153407,0.05222367,0.06053767,0.07347208
1518.186,0.07086664,0.07172895,0.05224734,0.06082581,0.07366151
1518.668,0.0710392,0.07187834,0.05244085,0.06120464,0.07398479
1519.15,0.07118292,0.0719917,0.05284695,0.06161181,0.07441105
1519.632,0.07130226,0.0720555,0.05350474,0.06200358,0.07492238
1520.114,0.07139008,0.07203582,0.05442594,0.06234846,0.07550016
1520.596,0.07141368,0.0718918,0.05554184,0.06261905,0.07610453
1521.078,0.07131842,0.07161254,0.05664771,0.06278498,0.07665072
1521.56,0.07106219,0.07126694,0.05741343,0.06282803,0.07701854
1522.042,0.07069593,0.07101099,0.0576117,0.06278806,0.07715131
1522.525,0.07034835,0.07097979,0.05729743,0.0627439,0.0771092
1523.007,0.070131,0.07119389,0.05670536,0.06274216,0.07699551
1523.489,0.07007287,0.07156527,0.05602541,0.06275707,0.07685321
1523.971,0.07014703,0.07196638,0.05533419,0.06272762,0.07665703
1524.453,0.07030953,0.07226223,0.05464983,0.06259781,0.07635144
1524.935,0.07051435,0.0723429,0.05398357,0.06234665,0.07589562
1525.417,0.07071973,0.07215597,0.05337486,0.06200049,0.07530461
1525.899,0.07088882,0.07173845,0.05289692,0.06163256,0.07467402
1526.382,0.07100473,0.07122082,0.05261892,0.06133029,0.07415283
1526.864,0.07107261,0.070766,0.05256233,0.06115005,0.0738714
1527.346,0.07111236,0.07049621,0.05268939,0.06109339,0.07388354
1527.828,0.07114449,0.07044227,0.05292796,0.06111837,0.07414617
1528.31,0.07118138,0.07056432,0.05320782,0.0611717,0.07456055
1528.792,0.07122739,0.07079068,0.05348279,0.06121345,0.07501175
1529.274,0.07128044,0.0710558,0.0537383,0.06122647,0.07540789
1529.756,0.07133627,0.07131495,0.05397817,0.06121067,0.07568628
1530.239,0.07138842,0.07154698,0.05421235,0.06117467,0.07581176
1530.721,0.07142836,0.0717504,0.05444518,0.06112684,0.0757705
1531.203,0.07144246,0.0719339,0.05466314,0.06107559,0.07556006
1531.685,0.07140753,0.07211164,0.05482374,0.06103075,0.07518906
1532.167,0.07129264,0.07229818,0.0548579,0.06100914,0.07468395
1532.649,0.0710651,0.07250257,0.05468587,0.06103287,0.07411422
1533.131,0.07072507,0.07272104,0.05428461,0.0611262,0.07359934
1533.613,0.07033874,0.07294183,0.05374667,0.06130916,0.07325859
1534.095,0.07001544,0.07315683,0.0532447,0.06158892,0.07313375
1534.578,0.0698298,0.07336397,0.05290775,0.06195021,0.07316653
1535.06,0.06977988,0.07355512,0.05276127,0.06235303,0.07326164
1535.542,0.06981771,0.0737156,0.05276939,0.06275141,0.07334015
1536.024,0.06988422,0.07382924,0.05288195,0.06310749,0.0733608
1536.506,0.06993005,0.07388254,0.05306507,0.06340246,0.07331354
1536.988,0.06991713,0.07387234,0.05329859,0.06363839,0.07321305
1537.47,0.06982323,0.07381846,0.05356881,0.06384477,0.07309368
1537.952,0.06965078,0.07378382,0.05384915,0.06408744,0.07300743
1538.434,0.06944316,0.07390664,0.05405023,0.06446179,0.07301696
1538.917,0.06929518,0.07438354,0.05398732,0.06504214,0.07315874
1539.399,0.06932263,0.07534401,0.05340644,0.06575362,0.07337581
1539.881,0.06955125,0.07657201,0.05220504,0.06621615,0.0734641
1540.363,0.06982232,0.07747247,0.05072051,0.06594925,0.07323759
1540.845,0.06991788,0.0775912,0.04956639,0.06488559,0.07277956
1541.327,0.06976507,0.07703149,0.04909487,0.06344552,0.07238343
1541.809,0.06944874,0.07618848,0.04923071,0.06206946,0.07225206
1542.291,0.06909587,0.07537033,0.04973581,0.0609716,0.07240705
1542.773,0.06882408,0.07472305,0.05039099,0.06020356,0.07275915
1543.256,0.06871788,0.07426097,0.05105104,0.05973759,0.07317092
1543.738,0.06882112,0.07393388,0.05163162,0.05952406,0.07349999
1544.22,0.06911713,0.07366998,0.05209417,0.05950136,0.07363611
1544.702,0.06952212,0.07341746,0.052442,0.05960227,0.07355516
1545.184,0.06991918,0.07316205,0.05270161,0.05976252,0.07331656
1545.666,0.07020724,0.07291865,0.05289908,0.05993167,0.07302399
1546.148,0.07033874,0.07270522,0.05304346,0.06007697,0.07276186
1546.63,0.07031231,0.07252584,0.05312307,0.06017776,0.07257508
1547.113,0.07016073,0.07236715,0.05310825,0.06022428,0.0724709
1547.595,0.06993449,0.07220066,0.05296493,0.06021705,0.07243293
1548.077,0.06970273,0.07198956,0.05266355,0.06017295,0.07243581
1548.559,0.06954381,0.07169635,0.05220242,0.06012709,0.07245155
1549.041,0.069521,0.07130015,0.0516251,0.06012851,0.07245822
1549.523,0.06965388,0.07081316,0.05103353,0.06022939,0.07244441
1550.005,0.06989732,0.07028843,0.05054994,0.06046275,0.07241851
1550.487,0.07016872,0.06979778,0.05025064,0.06082916,0.07240388
1550.969,0.07038695,0.06940182,0.05014129,0.06130031,0.07242625
1551.452,0.07050745,0.06913223,0.05017582,0.06183047,0.07250244
1551.934,0.07052189,0.06899572,0.05030075,0.06236772,0.07263587
1552.416,0.07044704,0.0689932,0.05047676,0.06285055,0.07282342
1552.898,0.07031298,0.06912012,0.05068447,0.06320865,0.07305487
1553.38,0.0701532,0.06936081,0.05091529,0.06337313,0.07331528
1553.862,0.07000006,0.0696708,0.0511556,0.06329012,0.07358073
1554.344,0.06987414,0.06997888,0.05138356,0.06295321,0.0738268
1554.826,0.06978141,0.07020834,0.05157422,0.0624056,0.07403914
1555.309,0.06971502,0.0702914,0.05171069,0.06172553,0.07421764
1555.791,0.06966287,0.07018586,0.0517955,0.0609875,0.074378
1556.273,0.06961422,0.06986074,0.05185451,0.06024469,0.0745483
1556.755,0.06956777,0.06928976,0.05193761,0.05955408,0.07477083
1557.237,0.06953771,0.06845517,0.05210646,0.05900491,0.0751012
1557.719,0.06954899,0.06741101,0.05239232,0.05875845,0.07558136
1558.201,0.06958061,0.06642722,0.05269392,0.05896889,0.07610347
1558.683,0.06951226,0.0659746,0.05274872,0.05949308,0.07630007
1559.166,0.06930264,0.0662595,0.05243533,0.0598909,0.075947
1559.648,0.06914639,0.0669677,0.05198826,0.0600526,0.07537475
1560.13,0.06918018,0.06773716,0.05166106,0.0601778,0.07494199
1560.612,0.06935634,0.06839868,0.05153341,0.06034718,0.07470109
1561.094,0.06958156,0.0689187,0.05158611,0.06052852,0.07457133
1561.576,0.06979516,0.06932182,0.0517674,0.06067743,0.07447352
1562.058,0.06997479,0.06964514,0.05202727,0.06077719,0.07435901
1562.54,0.07011878,0.06991512,0.05232147,0.06083423,0.0742019
1563.022,0.07023126,0.07014346,0.05261127,0.06086797,0.07399297
1563.505,0.07031571,0.07033104,0.05285608,0.06090805,0.07374365
1563.987,0.07036991,0.07047807,0.0530163,0.06098477,0.0734879
1564.469,0.07038649,0.0705943,0.05306784,0.0611179,0.07327548
1564.951,0.07035573,0.0707011,0.05301062,0.06130575,0.07315901
1565.433,0.07027283,0.07082642,0.05287371,0.06152423,0.07316969
1565.915,0.07014054,0.07099288,0.05269825,0.06173773,0.07330521
1566.397,0.06997009,0.07121462,0.05252393,0.06190705,0.07353626
1566.879,0.06978026,0.07149494,0.05237562,0.06199959,0.073817
1567.361,0.06959647,0.07183021,0.05226158,0.06199268,0.07409745
1567.844,0.06945641,0.072206,0.05217655,0.06187344,0.07431731
1568.326,0.06939975,0.07258769,0.05210254,0.06164335,0.07441004
1568.808,0.06945027,0.07291415,0.05201733,0.06132744,0.07432046
1569.29,0.06958561,0.07310327,0.05190639,0.06098492,0.07404099
1569.772,0.06974169,0.0731084,0.05178065,0.06070358,0.07364893
1570.254,0.06985711,0.07296185,0.05167238,0.06055949,0.07327091
1570.736,0.06990544,0.07275201,0.05161522,0.06058029,0.07300787
1571.218,0.06989574,0.07256118,0.05162593,0.06073875,0.07288329
1571.7,0.06984691,0.07243414,0.05170453,0.06098312,0.0728636
1572.183,0.06977741,0.07238833,0.05184342,0.06126388,0.07289407
1572.665,0.06969863,0.072419,0.05203409,0.06154354,0.07292011
1573.147,0.06961547,0.07250473,0.05227136,0.06179673,0.07289544
1573.629,0.06952959,0.07260385,0.05255057,0.0620019,0.0727823
1574.111,0.06943968,0.07265667,0.05286216,0.06214331,0.07256101
1574.593,0.06934639,0.07259314,0.05317608,0.06221018,0.07224304
1575.075,0.06925475,0.07235937,0.05341867,0.06220074,0.07189684
1575.557,0.0691767,0.07196695,0.0534844,0.06213301,0.07164525
1576.04,0.06912607,0.07152551,0.05329375,0.06204804,0.07161643
1576.522,0.06911448,0.07119999,0.05288009,0.06200158,0.07184233
1577.004,0.06914753,0.07108823,0.05238162,0.0620307,0.07222673
1577.486,0.06922102,0.07116866,0.05194163,0.06213139,0.07262559
1577.968,0.069323,0.07134566,0.05163303,0.06226569,0.07293897
1578.45,0.0694406,0.07152465,0.05145974,0.06238991,0.07313582
1578.932,0.06956639,0.07163918,0.05139775,0.06247244,0.07322744
1579.414,0.06969957,0.07165615,0.05141629,0.0625001,0.0732463
1579.896,0.06984235,0.07157332,0.05148683,0.06247558,0.07322861
1580.379,0.0699969,0.07141501,0.05158206,0.06241395,0.07320792
1580.861,0.07016193,0.0712286,0.05167511,0.06233551,0.0732068
1581.343,0.07033169,0.07106913,0.05174312,0.06225792,0.07323246
1581.825,0.07049625,0.07098965,0.05176983,0.06218991,0.07327737
1582.307,0.0706457,0.07102078,0.05175114,0.06212791,0.07332597
1582.789,0.07077508,0.07116413,0.05169524,0.06206089,0.07336491
1583.271,0.07088473,0.07139493,0.05162068,0.06197567,0.07338875
1583.753,0.07097951,0.07167211,0.05154963,0.06186609,0.07340351
1584.236,0.07106479,0.07195295,0.05150091,0.06173654,0.0734216
1584.718,0.07114279,0.07219851,0.05148856,0.06160323,0.0734559
1585.2,0.07120979,0.07238396,0.05151775,0.06148878,0.07351199
1585.682,0.07125604,0.07249998,0.05158585,0.06141389,0.07358668
1586.164,0.07126802,0.07255251,0.05168392,0.06139297,0.07366972
1586.646,0.07123255,0.07255868,0.05179823,0.06142859,0.07375079
1587.128,0.07114042,0.07254042,0.05191257,0.06151238,0.07382528
1587.61,0.07098819,0.07252105,0.05200809,0.06162711,0.07389666
1588.093,0.07077869,0.07251611,0.05206688,0.06175232,0.07397377
1588.575,0.07052107,0.07253037,0.05207592,0.06186855,0.07406492
1589.057,0.07022975,0.07255432,0.05203149,0.06196002,0.07417052
1589.539,0.06992136,0.07256708,0.0519436,0.06202031,0.07427938
1590.021,0.06961361,0.07254329,0.05183407,0.06205158,0.07437038
1590.503,0.06932496,0.07246135,0.05173342,0.06206298,0.07441894
1590.985,0.06907248,0.07231343,0.05166818,0.06206533,0.07440763
1591.467,0.06887288,0.07210788,0.05165405,0.06206687,0.07433349
1591.949,0.06874339,0.07186873,0.05169086,0.06206931,0.07421027
1592.432,0.06869771,0.07162625,0.05176312,0.06206764,0.07406331
1592.914,0.06874474,0.0714104,0.05184533,0.06205275,0.07392275
1593.396,0.06888389,0.07124329,0.05190998,0.06201617,0.07381295
1593.878,0.06910358,0.0711329,0.05193757,0.061957,0.07374207
1594.36,0.06937962,0.07107566,0.05192043,0.06188462,0.07369998
1594.842,0.0696781,0.07106033,0.05186322,0.06181832,0.07366066
1595.324,0.06996511,0.07107547,0.0517786,0.06177937,0.07359565
1595.806,0.07021108,0.07111279,0.05168263,0.06178391,0.07348391
1596.288,0.07039878,0.07116844,0.05159062,0.06183517,0.073323
1596.771,0.07052621,0.07124116,0.05151617,0.06192228,0.07312954
1597.253,0.07060395,0.07132824,0.05147367,0.06202394,0.07293508
1597.735,0.07065035,0.07142527,0.05147855,0.06211612,0.07277614
1598.217,0.07068413,0.07152636,0.05154493,0.06218094,0.07268275
1598.699,0.0707209,0.07162575,0.05168211,0.06220818,0.07267563
1599.181,0.07076843,0.07172031,0.05188783,0.06219767,0.07276075
1599.663,0.07082532,0.07180957,0.05214549,0.06215533,0.0729299
1600.145,0.07088087,0.0718959,0.05242176,0.06208988,0.07316194
1600.627,0.07091917,0.07198042,0.05267581,0.06200853,0.0734287
1601.11,0.0709247,0.07206269,0.05287253,0.0619156,0.07370162
1601.592,0.07088688,0.0721394,0.05299202,0.06181509,0.07395437
1602.074,0.07080562,0.07220627,0.05304026,0.0617132,0.07416832
1602.556,0.07069194,0.07226115,0.05304422,0.06162087,0.074334
1603.038,0.07056593,0.07230606,0.05304358,0.06155398,0.07444835
1603.52,0.07044926,0.07234693,0.05307177,0.06152805,0.07451338
1604.002,0.07035892,0.07239024,0.05314521,0.06155303,0.07453416
1604.484,0.07030284,0.07243919,0.05326067,0.06162984,0.07451687
1604.967,0.07027791,0.07249003,0.0533996,0.06175067,0.0744688
1605.449,0.07027303,0.07253141,0.05353788,0.0619031,0.07439682
1605.931,0.07027209,0.07254606,0.05365263,0.06207336,0.07430958
1606.413,0.07026005,0.07251698,0.05372812,0.06225181,0.07421551
1606.895,0.07022624,0.07243231,0.05375551,0.06243122,0.07412438
1607.377,0.07016813,0.07229226,0.05373088,0.06260484,0.07404744
1607.859,0.07009274,0.07211258,0.0536541,0.06276443,0.07399686
1608.341,0.07001519,0.07192396,0.05352988,0.06289734,0.07398511
1608.823,0.06995468,0.07176607,0.05336995,0.06298957,0.07402278
1609.306,0.0699257,0.07167522,0.0531931,0.06303156,0.07411549
1609.788,0.06993457,0.07167771,0.05302738,0.06302197,0.07426092
1610.27,0.06997697,0.07178417,0.05290418,0.06297106,0.07444592
1610.752,0.07004035,0.07198806,0.05284956,0.06289566,0.07464883
1611.234,0.07010766,0.07226893,0.05287946,0.06281585,0.07484154
1611.716,0.07016367,0.07259648,0.05299418,0.06274606,0.0749974
1612.198,0.07019901,0.07293985,0.05318008,0.06268854,0.07509946
1612.68,0.07021178,0.07326889,0.05341505,0.06263359,0.0751429
1613.163,0.07020742,0.07355846,0.05367661,0.0625609,0.07513785
1613.645,0.07019601,0.07378909,0.05394949,0.0624463,0.07510389
1614.127,0.07019225,0.07394107,0.05422218,0.06226674,0.07507021
1614.609,0.07021314,0.07399575,0.05448219,0.0620106,0.07506873
1615.091,0.0702755,0.07393876,0.05470349,0.06168708,0.07512732
1615.573,0.07038819,0.07377332,0.05482915,0.06133925,0.07525638
1616.055,0.07054153,0.07353279,0.05478332,0.06104475,0.07543103
1616.537,0.07070687,0.07327934,0.05452377,0.06089026,0.0755937
1617.02,0.07085631,0.07307953,0.05410093,0.06092506,0.07568754
1617.502,0.07098749,0.07296626,0.05364124,0.06113239,0.07570589
1617.984,0.07111739,0.07293134,0.05326125,0.06144989,0.07568516
1618.466,0.07126259,0.07294487,0.05301987,0.06180832,0.07566992
1618.948,0.07142467,0.07297859,0.05291634,0.06215645,0.07568481
1619.43,0.07159338,0.07301322,0.05292298,0.06246284,0.07573432
1619.912,0.07175177,0.07303669,0.05300502,0.0627092,0.07581066
1620.394,0.0718793,0.07304005,0.05313133,0.06288449,0.07589842
1620.876,0.07195385,0.0730179,0.05327388,0.06298251,0.07597952
1621.359,0.07195375,0.07297134,0.05340366,0.06300224,0.07603436
1621.841,0.07186659,0.07291108,0.05349284,0.06295449,0.07604712
